¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ø(378.02, 9.87, 325.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297431
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968363
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.526372
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16921
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04117
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06111
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7179
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52803
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.91084
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38412
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.425006
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.654572
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.902215
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.170115
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.017282
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442721
®(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.933947
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.487412
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11841
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9811
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98279
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58566
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.5458
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9017
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37371
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.404206
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.632163
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.878011
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627786
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.991261
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4119
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.899387
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448277
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.071
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92055
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90487
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45327
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54422
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.89001
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36353
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.383523
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.609888
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.853956
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604148
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96521
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381021
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864642
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.409015
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02623
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85968
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82684
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32075
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49876
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82897
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32969
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.362957
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.587742
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.830492
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.580418
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939065
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.34993
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829788
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.369636
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981352
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79839
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74879
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18812
Í(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92083
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76843
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.2315
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.342513
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.565977
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.807593
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556674
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.912931
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.318731
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794781
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.330071
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.936351
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73682
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67076
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.57343
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.545049
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.518534
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.493576
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.470209
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.448441
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.428165
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.40939
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.392156
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.37639
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.36213
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.34926
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.345023
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.463673
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.322251
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.544891
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.2104
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.53285
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886713
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287414
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759668
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290451
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891266
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.570928
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.439373
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.397232
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.371148
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.346587
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.323556
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.301995
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.281953
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.263325
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.246207
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.23055
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.216276
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.20345
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.192025
İ(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.187363
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.222129
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.32918
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.302772
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.523927
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.188668
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509023
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.860485
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255964
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.724434
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.25067
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.846054
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.445207
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.360788
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.326185
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.300638
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.276573
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.254062
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.233012
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.2134
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.195299
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.178605
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.163344
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.149515
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.137054
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.126006
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.121463
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.149116
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.223682
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.283408
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.503093
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16685
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485155
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834238
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224431
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689095
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210833
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.618064
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.406497
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.331223
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.298595
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.273328
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.249548
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.227322
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.206509
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.187212
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.169327
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.152883
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.137875
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.124248
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.112045
İ(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.101238
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.096795
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.122426
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.189934
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.354147
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.264158
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.482385
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.14505
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.461236
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807964
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192859
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653667
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170921
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.662576
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.414771
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.337687
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.304776
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.279687
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.256094
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.234006
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.213371
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.194226
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.176529
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.160255
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.145403
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.13194
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.119925
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.109259
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.104893
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.13112
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.200768
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.381066
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.245026
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.461809
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.123203
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437346
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.781649
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161146
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.618223
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130951
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710104
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.47569
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.382651
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.346591
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.32158
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.298102
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.276129
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.255629
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.236609
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.219053
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.202896
¼(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.188167
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.174896
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.163013
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.152535
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.14821
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.178368
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.262902
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.226011
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.815418
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101329
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413384
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755372
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131674
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582664
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090932
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.664721
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35917
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.491441
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.441476
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.416658
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.393364
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.371524
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.351249
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.332397
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.315078
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.299156
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.284696
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.271654
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.260007
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.249854
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.246029
(377.16, 9.68, 325.38) (351.84, 3.10, 321.69) (0.81, 2.16, 0.81) Human 9.291316
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.207119
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795353
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079421
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.389461
(377.16, 9.68, 325.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729062
