¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(340.97, 7.29, 311.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 9.021753
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55469
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862565
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.131827
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.350213
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.581941
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828295
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.090601
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371795
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.909299
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53016
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16547
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43333
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87575
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35285
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72105
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74661
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77455
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80495
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83757
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87242
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90947
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94884
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99055
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03461
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08105
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12987
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18121
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23506
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29145
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3504
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41205
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.47634
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.843979
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.106083
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.322943
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553029
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797572
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.057892
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.341322
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8875
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50546
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13386
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.321
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75498
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2227
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64473
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67599
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70722
†(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73719
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76935
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80374
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.84036
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87924
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92042
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96396
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00987
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05818
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10894
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16218
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21796
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27632
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33733
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40099
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.825255
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.080721
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.2961
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.524584
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.767385
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.028947
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.311383
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.865355
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48041
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10227
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21131
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63713
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09576
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43278
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59185
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62427
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65884
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69567
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73474
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77387
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81227
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85302
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89603
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94145
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98924
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03946
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.09214
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14737
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20512
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26553
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32856
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80637
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.05582
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269741
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.496643
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738574
ÿ(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0014
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288177
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842936
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45502
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0707
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71373
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52211
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93928
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22851
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51058
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54246
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57644
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61267
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65115
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69186
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73492
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78028
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.828
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8757
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92296
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97271
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02485
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07952
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13672
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19649
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25899
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78737
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031355
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243854
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.4692
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713159
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974374
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.26499
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.820206
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42932
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03915
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67831
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40984
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75125
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03161
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32659
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46351
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49697
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53264
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57051
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61064
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65306
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69778
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74486
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79434
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8462
ƒ(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90059
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95748
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01436
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07105
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1303
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19217
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.768288
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.007305
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218415
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444506
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.688237
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947801
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.241479
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797222
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40329
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00767
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64299
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30026
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56975
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84161
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12753
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38734
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42026
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4554
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4927
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53228
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57409
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6182
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66465
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71346
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7647
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81837
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87455
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93332
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99464
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05863
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12529
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749023
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.983673
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193566
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.421454
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.663744
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921749
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.217716
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77395
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37698
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97623
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6077
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14319
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39446
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65828
‡(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93557
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22729
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34634
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38092
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41771
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45671
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49797
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54148
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58731
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63554
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68613
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73914
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79464
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85266
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91326
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.97651
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04245
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.729713
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.960486
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172239
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398851
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.639696
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89617
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.193635
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747534
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35032
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94483
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57247
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99614
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22515
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4813
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7504
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03332
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.27506
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.30918
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34541
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38391
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42458
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46755
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51282
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56041
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.61039
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66279
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71765
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77501
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83492
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89744
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96266
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710857
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938933
(341.38, 7.41, 311.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.151305
