¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ç(380.49, 11.60, 324.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.05661
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63395
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95836
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17034
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62487
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47891
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547009
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785488
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.043076
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316769
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.604474
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.909784
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241881
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60443
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.975073
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.348742
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.692274
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0561
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43706
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84501
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.28414
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43079
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76553
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0242
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29635
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58303
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10637
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.39944
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65148
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.95752
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39382
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.228
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.75982
µ(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544629
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782953
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040315
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.315328
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602263
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907373
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239274
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601604
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969753
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.342923
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.700265
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06469
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44504
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8536
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15694
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30003
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4485
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92022
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18746
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46889
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76551
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18359
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37811
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75893
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15828
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98489
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59493
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542248
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780347
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.037489
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313907
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.600112
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.905034
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23673
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598808
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964632
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337368
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.708679
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07379
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45357
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86285
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03388
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1735
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31845
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78428
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08183
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35816
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64934
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79354
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11716
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5583
±(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93017
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74925
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.87845
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.539815
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777702
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.034663
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.312431
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597959
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902692
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234208
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596031
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959689
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331991
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717539
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08337
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46265
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78329
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91475
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05109
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19261
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33951
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97934
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25079
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53673
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25379
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86591
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2309
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.70919
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55557
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.58392
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.537338
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775016
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031769
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309881
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595854
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.900401
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231707
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593308
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.95499
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32688
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.726889
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09279
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47227
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.671
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79947
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93267
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0709
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21437
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41586
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14663
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42754
±(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7547
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62389
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91727
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.4951
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36935
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.52691
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.534808
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772309
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.028829
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306703
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593728
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898136
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229198
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590588
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.950476
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321985
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727187
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10228
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4411
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56223
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68777
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81801
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95313
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09334
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23886
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77256
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32169
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61262
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24826
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6166
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28757
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.10192
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44529
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532286
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769582
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025867
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303474
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591689
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.895897
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.226748
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587919
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.946207
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.317308
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.72208
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11227
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33838
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45687
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5797
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70704
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83916
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97623
±(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11847
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2662
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15202
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50498
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54479
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33844
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03041
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83193
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36668
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529706
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.766788
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.022845
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300186
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589652
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893694
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.224354
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585279
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942141
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312874
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.717242
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1228
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23883
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3548
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47499
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59961
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72882
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86291
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00204
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14645
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4013
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40065
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8932
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08414
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66696
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57108
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27343
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.527051
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763982
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019797
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296878
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586989
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891515
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221996
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582689
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.938274
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308697
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712631
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02668
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14237
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2559
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37358
°(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49554
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62201
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75322
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88936
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03063
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17732
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75635
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59096
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71123
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31964
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.31904
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.18545
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524446
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761115
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016729
(382.32, 11.74, 325.21) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293547
