¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ò(331.35, 7.37, 367.39) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 8.433454
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.93804
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.912912
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.888988
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.866252
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.844684
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.824267
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.804983
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.786819
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.769759
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.753788
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.738899
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.725074
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.712306
ã(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.700587
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.689904
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.68025
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.67162
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.664005
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.657399
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.651797
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.647198
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.643594
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.640987
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.639372
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.638748
(331.56, 7.37, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.523637
(331.56, 7.37, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.755495
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.856761
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.828576
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.80163
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.775908
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.751379
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.72803
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.70584
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.684789
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.664861
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.646042
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.628314
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.611666
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.596083
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.581553
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.568066
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.555609
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.544176
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.533755
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.52434
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.515924
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.508498
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.502059
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.496603
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.492122
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.488616
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.486082
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.484518
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.48392
(331.56, 7.37, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.522094
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.729894
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.701124
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.673592
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.647273
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.622146
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.598188
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.575382
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.553708
ì(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.533147
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.513685
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.495305
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.477992
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.461732
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.446516
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.432328
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.419158
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.406996
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.395834
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.385662
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.376472
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.368258
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.361012
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.354732
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.34941
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.345043
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.341629
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.339163
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.337644
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.337074
(331.56, 7.37, 366.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.520538
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.581476
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.553355
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.526443
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.500717
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.476154
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.452738
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.430448
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.409262
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.389167
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.370145
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.352182
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.335263
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.319373
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.304503
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.290639
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.277771
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.265888
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.254982
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.245045
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.236068
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.228045
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.220971
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.21484
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.209647
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.205386
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.202058
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.199658
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.198185
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.197636
î(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.469121
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.440408
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.412902
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.386577
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.361413
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.337391
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.314488
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.292685
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.271964
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.252311
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.233708
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.216141
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.199594
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.184056
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.169515
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.155958
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.143374
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.131758
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.121097
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.111382
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.102609
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.094768
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.087854
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.081864
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.07679
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.072634
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.069386
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.067049
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.065615
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.06509
(331.56, 7.37, 366.51) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 23.11047
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.334285
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.306181
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.279258
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.253495
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.228866
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.205355
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.182938
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.161601
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.141323
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.122089
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.103883
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.086692
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.070499
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.055296
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.041067
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.027802
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.015492
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.004125
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.993696
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.984192
æ(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.975611
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.967944
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.961184
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.955327
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.95037
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.946308
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.943138
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.940856
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.939464
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.938958
(331.56, 7.37, 366.51) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.83413
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.205864
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.178341
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.151975
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.126744
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.102625
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.0796
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.057647
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.036752
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.016894
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.998061
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.980234
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.9634
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.947544
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.932658
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.918726
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.905739
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.893687
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.882561
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.87235
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.86305
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.85465
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.847147
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.840533
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.834804
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.829956
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.825984
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.822887
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.820661
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.819304
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.818818
(331.56, 7.37, 366.51) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.56766
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.08344
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.056469
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.030633
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.005909
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.982275
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.959714
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.938204
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.91773
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.898273
è(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.87982
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.862353
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.84586
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.830326
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.815741
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.802093
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.78937
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.777565
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.766665
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.756665
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.748206
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.741135
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.734937
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.729607
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.72514
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.721533
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.718784
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.71689
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.715852
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.715664
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.716332
(331.56, 7.37, 366.51) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 22.31062
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.106536
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.080832
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.056242
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.032748
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 6.010329
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.988967
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.968643
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.949342
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.931048
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.913746
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.897423
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.882064
(331.56, 7.37, 366.51) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 5.867659
