¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ş (382.09, 11.03, 326.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.57704
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.952467
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.438029
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604542
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37431
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1584
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22213
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42315
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79773
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58002
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.954495
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.059757
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.171414
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.290047
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.416302
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.550915
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.694715
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.848646
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.013786
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.196607
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.388813
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.596652
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.822068
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.067349
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.335195
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.572522
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.851173
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.174663
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.548869
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.965508
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.444825
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624471
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39182
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1704
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21267
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41173
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8163
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37429
!(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.959542
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.065099
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.17708
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.296063
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.422703
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.557737
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.702001
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.856445
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.022153
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.206063
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.399012
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.607683
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.834039
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.080382
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.349437
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.584143
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.863851
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.185688
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.561095
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.979145
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.452218
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.645139
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40306
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18338
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20428
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43234
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83649
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1754
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.964722
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.070583
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.182894
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.302238
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.429273
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.564742
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.709483
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.864453
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.036172
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.215766
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.409479
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.619005
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.846327
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.093764
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.364064
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.596294
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.877033
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.197193
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.573854
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.993378
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.463437
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666472
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41515
ú (381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19738
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.197
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45213
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.85837
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98311
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.970034
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.076207
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.188858
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.308574
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.436015
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.571928
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.71716
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.872672
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.045421
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.225716
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.420213
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.63062
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.858935
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.107497
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.379078
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.608979
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.890726
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.209179
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.587151
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.008212
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.480094
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.688536
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42811
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21237
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20776
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47339
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84418
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79712
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.975479
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.081973
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.194973
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.31507
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.442927
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.579299
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.725035
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.882924
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.054899
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.235916
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.43122
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.642532
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.871866
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.121583
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.392519
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.622201
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.904932
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.221651
ğ (381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.600989
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.023654
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.497434
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.711294
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44193
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22838
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24492
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49605
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8115
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.66726
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.981058
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.087881
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.201239
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.321726
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.450012
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.586853
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.733106
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.89573
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.064609
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.246367
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.442496
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.654739
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.88512
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.136025
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.405317
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.635966
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.919655
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.234611
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.615373
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.039705
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.515464
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.734848
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45665
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25296
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28335
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52017
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.78087
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63302
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.98677
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.09393
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.207655
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.328543
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.457269
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.594592
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.741376
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.904989
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.07455
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.257067
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.454047
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.667243
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.898701
é (381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.150826
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.418622
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.65028
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.934901
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.249357
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.630302
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.056374
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.161512
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.759069
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47221
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29643
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32302
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54577
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75226
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60097
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.992615
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.100122
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.214223
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.335524
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.464699
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.602516
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.753653
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.914464
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.084724
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.268022
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.465873
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.680048
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.912611
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.165989
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.432439
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.665144
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.950671
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.266624
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.645785
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 8.07366
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185675
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784068
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49602
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34114
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36398
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57281
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72569
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5712
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 3.998595
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.106455
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.220942
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.342664
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.472301
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.610625
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.764966
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 4.924154
è (381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.095133
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.279229
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.477974
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.693153
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 5.926848
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.181513
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.44677
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.680563
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 6.966971
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.284474
(381.82, 10.93, 326.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.661822
