¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Š(335.45, 7.19, 318.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320315
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332922
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.599899
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.886045
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195866
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.543221
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.929494
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35383
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7644
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11525
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49382
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.887
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.86847
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.84231
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.81789
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.79518
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.77418
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.75485
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.7372
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.7212
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70684
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.69412
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.68302
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67354
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.66566
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.65938
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6547
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.6014
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.83301
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.079295
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.345216
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616783
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.904264
¹(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.215613
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566566
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.955124
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.382063
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.810833
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16521
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54774
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.8847
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.8568
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.83066
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.80626
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.78356
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.76257
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.74326
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.72562
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.70963
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.69528
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.68257
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.67147
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.66199
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.65411
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.64784
(335.46, 7.07, 319.95) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.64316
(335.46, 7.07, 319.95) (324.28, 2.56, 347.26) (2.10, 0.13, 2.78) Cabin 16.72148
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.843528
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.090709
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357493
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633743
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.922623
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.235506
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.590084
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980898
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.410441
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.858159
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21613
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60276
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01939
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45344
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92487
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59393
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7851
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3595
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.22811
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 16.22407
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.22245
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.22325
(335.46, 7.07, 319.95) (323.97, 1.25, 346.11) (1.45, 2.50, 0.40) Cabin 16.22647
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.23212
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.2402
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.25072
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.26367
¦(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.27907
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 16.34277
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.854113
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10206
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369828
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650835
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.941091
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.255543
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.613687
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.006779
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.431361
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.906323
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26803
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65882
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07677
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51555
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99237
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76936
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86172
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44286
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.72921
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.72468
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.66023
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.69515
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.69766
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.70252
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.70789
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.74684
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.75878
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.77309
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864647
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.113451
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.382079
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.668046
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.959701
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276375
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.637406
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.03283
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.452288
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946351
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32094
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71599
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13528
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57894
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06133
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97517
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94023
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52825
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.26227
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.25733
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.25465
¤(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.25426
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.24973
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.23434
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.22124
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.27549
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 15.28651
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 15.29984
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.875195
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124797
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.394392
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685319
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978428
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298146
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.661269
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.056391
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473296
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.974169
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37483
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77423
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.195
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64369
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13014
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18695
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0206
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61574
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.82438
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.81907
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.81597
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.81509
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 14.81641
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.81995
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.82571
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 14.83368
(335.46, 7.07, 319.95) (325.41, 1.25, 345.71) (1.46, 2.50, 0.44) Cabin 14.84388
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.85631
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.885701
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13617
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4067
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.699721
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99725
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320068
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685246
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075669
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494488
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00203
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4297
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83364
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25591
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70978
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19681
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40506
±(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10292
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.42076
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.41297
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.40735
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.40387
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.40255
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.40338
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.40636
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.41149
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.41878
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.42823
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.43985
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896235
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.147525
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.418962
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713055
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016232
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342108
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709287
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095083
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.515831
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02992
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48564
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89415
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31812
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77597
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29288
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62747
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.0439
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.03379
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.0258
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.0199
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.0161
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.01439
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.01478
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.01726
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.02183
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 14.0285
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.03727
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 14.04815
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906736
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158884
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.431247
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72635
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035343
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.364193
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729092
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.114637
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.53729
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05784
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.54262
¼(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.95357
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38154
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83997
(335.46, 7.07, 319.95) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48884
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.69154
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 13.67925
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.66902
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 13.66084
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 13.65471
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.65062
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 13.64857
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.64856
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.65059
(335.46, 7.07, 319.95) (326.86, 1.25, 345.32) (1.45, 2.50, 0.40) Cabin 13.65465
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.66076
(335.46, 7.07, 319.95) (327.04, 1.22, 346.59) (7.62, 2.69, 4.12) Cabin 13.66891
