¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
é(336.80, 7.57, 345.79) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.276198
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252298
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597176
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766132
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796559
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084435
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.422186
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.790756
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197776
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.69579
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20562
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.82278
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.60455
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5023
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.60398
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56258
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86709
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41328
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27287
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.76616
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98059
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682604
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968606
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283632
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631694
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709089
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.789761
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.101944
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.441255
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.811599
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.217373
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.724058
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23703
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83785
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61895
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52226
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.61441
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.56815
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87365
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42113
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22385
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.80926
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9619
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.71194
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.000664
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316481
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666249
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665741
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805107
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.11961
¥(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.460497
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.832636
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240466
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.734293
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26872
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85276
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63323
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54203
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62481
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57378
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88029
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42903
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.17555
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85439
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.01198
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741308
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032769
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351699
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.630309
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.631416
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820617
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.12838
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.479911
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.853868
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.263777
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.742672
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30068
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88002
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65023
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56162
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63516
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57949
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.88696
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43699
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12795
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90152
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0564
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770743
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.064938
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387035
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.578794
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598236
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.836291
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.141586
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499496
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.875289
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.287302
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750969
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33292
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91608
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66706
º(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58102
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63849
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58521
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89371
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44504
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1455
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.9507
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10018
(336.79, 7.52, 346.53) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 24.07391
(336.79, 7.52, 346.53) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 24.0519
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.800216
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.097211
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.422445
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.529088
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.568812
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852128
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.158743
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514024
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.896901
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.311041
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767149
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34784
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95247
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6837
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5994
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4718
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59098
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90049
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45084
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16594
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.93427
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.14618
(336.79, 7.52, 346.53) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 23.95984
(336.79, 7.52, 346.53) (347.00, 0.43, 382.73) (0.61, 0.87, 0.61) Tools 23.93629
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.829754
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.129484
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.457911
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.48246
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583622
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.868127
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.17608
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.518002
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918703
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334996
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.793586
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35699
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98917
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.70015
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61491
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.4768
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5968
À(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90735
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44602
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18708
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.81202
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10798
(336.79, 7.52, 346.53) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 24.42655
(336.79, 7.52, 346.53) (347.66, 0.43, 382.71) (0.86, 0.87, 0.86) Tools 24.40471
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.859289
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.16183
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.464949
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.453133
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.598579
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884288
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193592
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.529483
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.939392
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359164
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.820268
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36605
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02619
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71641
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63354
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48187
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60267
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91427
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44136
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.2089
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.69274
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.98605
(336.79, 7.52, 346.53) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 23.15973
(336.79, 7.52, 346.53) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 23.95046
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888861
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.194223
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420192
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424851
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613682
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.900609
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.211285
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.548721
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.943716
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.383542
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847188
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.375
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04468
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73704
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65226
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48694
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60858
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92123
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44485
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22547
¿(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.57639
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.86729
(336.79, 7.52, 346.53) (347.20, 0.46, 381.79) (1.02, 0.61, 1.06) Tools 23.13981
(336.79, 7.52, 346.53) (348.27, 0.43, 382.73) (0.86, 0.87, 0.86) Tools 24.68817
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.918436
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.226635
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.377064
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3976
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.628929
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.91709
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.229152
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.568153
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.948003
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.408129
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.874348
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39082
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05474
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77952
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67076
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49206
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61455
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92823
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46166
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22408
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.46289
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74867
(336.79, 7.52, 346.53) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 23.24623
(336.79, 7.52, 346.53) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 23.22498
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.94803
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25906
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.335796
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376347
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.644321
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.933732
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247194
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.587782
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.959106
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.415586
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.901745
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42124
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06467
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82237
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.68901
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49723
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.62053
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.93531
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4787
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18128
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32108
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6242
(336.79, 7.52, 346.53) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 23.12498
Â(336.79, 7.52, 346.53) (347.72, 0.43, 381.22) (0.61, 0.87, 0.61) Tools 23.10364
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977632
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291556
(336.79, 7.52, 346.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.297751
