¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(336.48, 7.68, 345.18) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132934
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73206
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33317
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01462
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77792
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65537
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75947
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23308
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63601
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.441293
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.605039
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.776731
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958508
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153019
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361653
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585928
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827685
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.088918
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372118
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675066
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.999244
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353335
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741569
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169079
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.619447
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08333
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59587
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16507
‚(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71998
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33178
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01305
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77614
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66372
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77712
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28667
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84154
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.440041
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6037
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.775088
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956745
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.151141
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.359609
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.583743
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.825336
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.08639
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369373
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671709
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.995599
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349337
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.737214
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.164268
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612742
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07595
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58772
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15598
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71959
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33138
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0126
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77565
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.67351
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79622
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34211
(336.77, 7.75, 343.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05287
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.377483
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688003
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.027082
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.381631
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710059
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.06671
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.443004
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.8387
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.937233
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0183
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10223
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18913
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27911
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37221
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46861
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56838
Š(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67172
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7787
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88951
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00427
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11847
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.23125
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0109
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81023
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.50154
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.376052
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.686483
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.025385
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.36922
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.696611
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.052117
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4297
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.799925
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877147
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.957045
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03977
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12542
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21409
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.30587
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40086
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49922
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60106
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70649
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81569
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92876
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04592
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16131
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1833
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95679
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.36659
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37448
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.684742
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.023502
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356886
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683277
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.037542
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.416537
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742785
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818888
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89769
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.97928
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0637
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15112
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24161
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33527
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43225
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53265
“(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6366
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74426
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85572
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97119
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20155
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42581
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06944
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.24508
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.372684
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682799
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.021375
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.344561
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669912
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.023057
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.403506
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687413
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.762459
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.840186
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920651
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00394
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09015
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17941
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27179
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36746
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46647
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56975
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68487
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80414
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92776
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52064
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67629
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.17666
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.12629
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.370731
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680617
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.019001
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332323
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656629
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.008632
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390613
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.633762
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.707836
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784498
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863905
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946098
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03115
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11919
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21158
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31433
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42076
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53099
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64517
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76353
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88611
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85729
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93505
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28532
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.00796
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.368551
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.678262
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016438
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.320106
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643393
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.994237
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376211
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.58186
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.654944
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.730606
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808956
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.891359
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.98323
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07837
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17686
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27882
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38445
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49384
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60718
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7246
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84629
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21302
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10301
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39609
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.89372
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.366179
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675706
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.01003
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307938
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630234
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.97993
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360626
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531564
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.604655
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.686913
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.77204
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860149
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.951371
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04581
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14361
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24485
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34971
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4583
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57077
’(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68737
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83621
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45579
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19749
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.54002
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.78346
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363616
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.672901
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.998817
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.295835
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617149
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.965682
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.346831
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497756
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576625
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658305
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.742842
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830349
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.920974
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01473
(337.04, 7.66, 343.24) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11182
