¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ü(399.26, 14.03, 248.07) (388.83, 7.17, 266.65) (0.46, 0.49, 3.98) Tools 10.49038
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95406
¨(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8493
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8769
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05177
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44536
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.22199
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39679
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509313
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682555
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.867867
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065483
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.277842
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505393
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750576
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01773
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308949
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616244
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962047
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.341628
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747677
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.185164
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.660787
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1924
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77083
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42684
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15943
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.93832
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82919
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84909
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.01848
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.40149
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.06019
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29364
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509553
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.682812
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868159
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065795
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.278178
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.505666
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.750869
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.01803
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308836
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616118
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961929
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340572
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.746512
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.183766
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.658533
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.19001
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76665
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41925
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15297
®(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92332
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.80993
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82235
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.98644
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.35917
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00142
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.19342
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.99408
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.509861
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683142
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868533
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066197
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.27861
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506045
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751282
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018445
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.308877
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616164
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961961
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339724
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.745577
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.182647
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656616
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18798
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76327
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41222
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14702
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90905
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79152
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.79668
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.95563
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.30975
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.94458
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.09605
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.87285
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510238
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683544
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868989
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066686
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279136
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.506535
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.751809
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.018976
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309075
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616382
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96214
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339078
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744866
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181807
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.655038
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18632
©(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.76032
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40577
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14159
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8955
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77395
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77207
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.92605
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26128
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88964
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00152
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.755
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510682
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684019
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.869519
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067263
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.279756
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507131
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.752454
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.019625
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309432
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616769
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962468
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338642
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744384
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181247
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.653794
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18498
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75778
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39988
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13396
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88268
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75722
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74852
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.89768
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.21452
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83658
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.78439
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.67073
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511195
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.684567
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.870105
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067929
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280472
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.507837
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.753214
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.020389
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309946
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61733
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962945
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338409
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744129
¤(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180517
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652886
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18284
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75567
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39456
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12177
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87058
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74133
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72602
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87052
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.16947
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.78539
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.70719
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.5907
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.511775
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685188
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87077
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068683
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281283
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508649
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754093
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.021269
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310616
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.61806
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96357
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338385
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744101
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.180003
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652318
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1811
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75397
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38981
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11033
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8592
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72627
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70457
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83878
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13034
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73604
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63251
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.51362
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512425
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.685882
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.871512
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069526
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.282177
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.509571
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.755088
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.022266
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311446
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618962
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964346
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338564
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744299
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179792
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652083
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17976
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75269
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38562
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.09962
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84853
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71204
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68415
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80772
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.093
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6827
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56034
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.43944
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513143
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686648
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872333
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.070456
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283132
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5106
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.756202
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.02338
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312431
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.620037
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.965271
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.338949
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.744724
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.179887
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.652188
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.17883
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.75184
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38199
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08966
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83858
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69864
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66468
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.778
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.05713
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.62713
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.49064
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.91013
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513927
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.687486
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87323
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071474
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284186
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.511736
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.75743
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.024609
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313573
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.62128
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96634
(398.58, 13.98, 247.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.339541
