¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(342.22, 7.00, 311.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.014871
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.93541
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.71739
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.081802
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280624
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.49385
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.723166
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970274
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237395
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527566
í(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844638
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190834
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.570343
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988173
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.484655
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04879
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68594
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43345
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31796
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35297
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.58018
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90813
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72858
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.9026
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.6712
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.078446
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277014
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490006
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.718985
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965787
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233859
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525064
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.841908
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187852
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567072
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984546
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.478354
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04167
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67791
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42228
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30494
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33761
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.10506
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88746
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.69474
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86962
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.62781
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.075126
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273464
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486198
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714863
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961347
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.229276
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.522599
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839241
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.184954
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563877
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.981002
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472029
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03456
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66988
Ô(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41101
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29183
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32218
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7217
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86668
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.66061
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8365
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.58425
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071864
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269968
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48242
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710838
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.957023
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.223854
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520246
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.836662
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.182104
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.560782
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.977584
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.465746
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0275
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66183
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39965
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27863
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24896
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.48441
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8458
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62619
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.80323
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.54053
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068629
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266523
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.478747
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70687
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952713
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.218442
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516069
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834129
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179367
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557792
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.974269
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.459486
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02043
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65384
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38824
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26539
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84797
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.46712
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82481
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59151
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.76982
×(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.49664
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065478
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263135
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.475071
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702927
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948493
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213808
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.510284
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831713
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.176683
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55484
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971076
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453201
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.0134
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64582
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37676
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25203
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53354
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.44975
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.80373
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55657
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.73627
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.4526
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062387
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259789
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471534
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699121
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944349
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.209363
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5045
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827909
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174139
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.552027
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.96797
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.446932
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00634
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63786
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36525
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13538
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3119
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4323
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78255
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.52138
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.70261
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.40842
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.059301
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256546
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468012
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69533
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.940265
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204926
â(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498808
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821701
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171654
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.549315
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964934
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.440697
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.999319
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6299
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35366
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79801
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.27026
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.41476
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.76127
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.48595
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66882
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.36411
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056335
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253315
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464554
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691588
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.936288
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.200599
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.493119
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815516
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.168118
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.546682
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.962031
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.434473
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.992303
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62195
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.342
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54241
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22899
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.39715
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.73992
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45028
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.63492
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31968
(342.19, 7.00, 311.85) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.66205
(342.19, 7.00, 311.85) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.31127
(342.19, 7.00, 311.85) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 23.82934
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.053358
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250157
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461174
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68798
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.932351
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.196345
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.487546
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.809422
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161435
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544126
Ú(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.959238
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.428242
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985332
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61403
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20841
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34065
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18808
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37946
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71848
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4144
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60092
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27514
(342.19, 7.00, 311.85) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 22.54163
(342.19, 7.00, 311.85) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.58965
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.050462
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247075
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457845
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.684391
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928482
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.19217
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.482011
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80336
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154818
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.540751
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.956526
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.422055
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.978338
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60614
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92526
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30561
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14754
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36172
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.69697
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3783
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56683
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.23049
(342.19, 7.00, 311.85) (340.01, 0.81, 349.68) (1.86, 1.16, 6.62) Tools 24.99994
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.047635
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.243999
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454584
(342.19, 7.00, 311.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68087
