¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¦(334.02, 7.50, 356.65) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51956
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.79726
ï(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786942
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.000688
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.258896
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.508748
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779147
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.079758
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.405597
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766407
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.18648
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.629071
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.165018
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.760212
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46698
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.24442
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12588
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.16573
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4375
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.99955
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91626
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24644
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.54388
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.91166
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792956
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007559
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.265145
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.514343
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.785239
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.086656
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412588
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.775794
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.193362
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.636744
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.173475
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774642
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47498
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25345
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.133
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1814
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45667
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.021
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93273
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.2463
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.33768
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798955
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.014302
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.270265
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519898
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791291
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093482
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.419523
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.785026
î(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.200168
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.646689
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181775
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.788733
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48275
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26222
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.13993
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.19671
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47537
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.03855
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.94867
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24622
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.07549
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.804937
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.020913
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.275348
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525418
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.797303
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.09975
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.426404
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.794106
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.206894
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.656775
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.189919
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.802481
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4903
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27073
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14701
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21165
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49361
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05557
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.96405
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07576
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.7205
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810903
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.02739
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.280393
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.530897
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.803271
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105964
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.433229
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803029
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.21354
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666648
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197899
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.81588
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49762
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.27898
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.15825
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22612
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.50872
ë(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.07456
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97906
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07569
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38947
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.816849
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.033731
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285402
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536334
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.809194
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.112125
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439996
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811791
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220105
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.676309
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.205717
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827082
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50471
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28696
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1692
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2385
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.52266
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.0936
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99355
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07564
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38941
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.822779
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.039935
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290373
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.541731
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.815074
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118233
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446702
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.820393
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.226587
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.685753
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213374
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833074
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51182
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.29468
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.17985
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25053
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53616
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11201
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00155
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07561
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38938
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.828684
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.295301
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.547084
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820906
ä(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124284
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45335
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.828833
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.232985
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.694976
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220862
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.83886
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5187
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30213
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19019
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26219
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.54922
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1298
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00913
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0756
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38937
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.83457
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.051923
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30019
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.552394
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82669
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.13028
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.459934
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835815
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.239296
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703979
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228181
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.84444
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52533
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3093
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20023
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.2735
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.56185
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14695
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.01634
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07561
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38939
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.840434
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.057703
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.305037
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.557658
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832459
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.136216
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.466457
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.841427
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.245522
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.710566
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.235332
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.849815
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53171
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.3162
ê(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.20997
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28444
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57438
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.16324
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02318
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07565
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38943
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.846272
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.06334
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.309843
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.562876
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838159
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.142093
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.472911
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.846956
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.251657
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716755
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24231
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.85498
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53785
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32283
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2194
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29501
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.58822
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.17536
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02962
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.0757
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.3895
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852086
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068829
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.314602
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568048
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843786
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.147909
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.479303
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.852407
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.257702
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.722787
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249111
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.859935
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54345
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.32851
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.22852
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.30521
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60154
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1869
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.03569
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.07577
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.38959
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857876
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.074172
í(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.31932
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573172
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.849342
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.153664
(334.14, 7.51, 356.00) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485626
