¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ù(337.93, 7.17, 372.29) (350.17, 1.49, 347.27) (1.16, 1.24, 6.55) Tools 10.80556
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.508762
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.831367
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.169748
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396987
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.386514
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.200132
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.165311
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.143209
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.122435
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.142183
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.220171
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.300918
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.398398
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.691264
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.11124
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.20916
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.3463
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.31778
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.18323
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.13127
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.12501
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.14633
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.25835
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.47188
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.258451
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472647
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.703103
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951648
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220415
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511991
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832244
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185178
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.415938
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.550624
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.357424
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.282949
È(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.260514
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.239427
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.241
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.321117
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.404075
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.489983
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.772731
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.9585
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 13.07111
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.67881
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.25375
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.12053
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.07326
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.06702
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.09075
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.20172
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.41846
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26158
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476001
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706691
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955547
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224659
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.516566
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834345
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186117
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.435485
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683167
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.522623
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.405302
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.38252
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.361106
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.343295
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.425647
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.510926
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.599243
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.856559
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.81116
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.93764
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.58815
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.1923
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.06036
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.01759
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.01138
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.03741
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.14738
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.3673
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.26469
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479379
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710351
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95945
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.228897
Ì(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.521217
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.839385
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.187101
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.458128
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.712055
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.69629
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.532622
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.509478
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.487721
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.467339
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.533922
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.621636
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.712486
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.942829
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.68455
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.80858
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.50142
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.13339
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.08626
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.06543
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.05866
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.05214
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.0953
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.31834
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.267858
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.482783
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714008
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.963401
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.233171
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.525869
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.84446
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.192461
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.48592
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741652
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.879029
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.673681
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.641651
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.619541
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.598824
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.646112
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.736388
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.829903
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.031624
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.373293
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.68377
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.5488
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.7948
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.92671
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00958
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 13.00284
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.96868
½(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.84262
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.46521
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.271019
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.486202
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717674
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.967373
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.237481
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530523
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849532
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160217
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.454515
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771957
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.047002
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.857791
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.77933
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.756849
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.735784
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.762397
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.855369
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.951687
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.123028
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.471931
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.56304
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.77227
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 15.03491
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.43652
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.96375
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.95122
(338.60, 7.27, 371.03) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 12.94064
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.273332
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489635
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.721378
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.971369
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241802
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535208
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854642
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.126632
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418365
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733154
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.073786
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.051756
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.922824
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.899957
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.878527
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.882976
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 8.978783
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.078051
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.217134
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.3296
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.44627
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.68019
®(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.87663
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.59554
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.275664
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493061
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.725083
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.975362
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.246125
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.539948
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824849
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.093632
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.38282
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694788
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.032263
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.25633
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.072465
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.049193
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.027384
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.00805
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.106845
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.209222
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.315333
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.15274
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.3333
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.59079
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.72319
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.85898
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277941
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.496518
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728802
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979382
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.250461
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544659
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.794598
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.061123
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347836
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65707
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.99146
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354146
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.242614
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.204918
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.182712
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.161976
(338.60, 7.27, 371.03) (347.86, 0.49, 351.69) (6.42, 1.16, 3.77) Tools 9.239788
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.37854
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.59702
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 10.82655
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 11.26096
(338.60, 7.27, 371.03) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 12.50398
(338.60, 7.27, 371.03) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 14.57443
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.280222
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.499976
©(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732545
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.98343
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254838
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518373
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76484
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029184
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.313476
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619984
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951338
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310604
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.701484
(338.60, 7.27, 371.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12817
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.980112
(338.60, 7.27, 371.03) (344.16, 0.49, 352.24) (2.49, 1.16, 6.63) Tools 9.963409
