¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
š(374.62, 14.66, 296.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.262546
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.847471
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.996434
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.155639
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.326142
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.512866
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714812
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.933208
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169947
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.427157
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70741
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.014968
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.352614
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711533
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.124923
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.579374
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.091106
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.67889
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34975
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12773
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0514
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.12884
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.61031
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40813
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83174
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.00411
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.451505
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.574193
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.704556
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.843571
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.992277
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151194
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.321383
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.507649
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.709188
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927135
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.163359
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.420003
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.6996
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.006422
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343554
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.701546
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.114141
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.567828
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.078382
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664434
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3332
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10824
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02688
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.09581
£(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57297
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.35969
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74935
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.89811
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.448351
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.570848
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.701005
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.839819
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988274
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.146918
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.316803
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502611
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.703757
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.92127
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.157
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413099
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.692062
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.998175
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.334786
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.691954
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103765
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.556764
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.066164
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65056
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31732
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08953
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00312
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06386
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5369
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.31289
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.66932
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79561
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.445321
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.567635
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.697591
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.836213
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.984429
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.142809
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.312403
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.497752
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.69852
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915615
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150867
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.406443
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.684806
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.990224
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.326035
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.682756
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.093793
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.546181
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.054454
²(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.637261
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3021
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.07159
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97954
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03299
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.5021
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.26773
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4191
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6965
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.442415
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.564554
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.694318
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.832753
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.98074
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.138867
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.308182
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.493073
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693477
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.910168
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.144964
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.400038
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.677826
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982574
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317612
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.67408
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.084224
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536077
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.043248
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.624537
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28754
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05442
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95683
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00318
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46855
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.22418
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33996
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.60082
(374.67, 14.74, 297.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 24.30623
(374.67, 14.74, 297.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 24.47978
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.439631
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.561603
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.691184
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.829439
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.977205
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.135091
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30414
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488572
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.688628
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.904931
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139285
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39388
³(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.671116
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.97522
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.309517
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.665834
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.075056
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.526451
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.032544
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612385
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27364
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03801
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.93497
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97442
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43623
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18222
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.26317
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50844
(374.67, 14.74, 297.74) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 24.39262
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.436972
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.558784
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.68819
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.826271
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.973829
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.131484
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.300276
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.484252
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683975
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.899902
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.133834
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387971
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.664675
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.968162
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301751
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.657946
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.066286
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.517301
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.022345
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.600804
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.26039
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02237
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.91396
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.94888
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40515
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14184
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18872
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.41933
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.434437
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.556096
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.685335
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823249
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.970606
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.128041
²(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.296592
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.480109
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.679514
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.895082
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128608
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38231
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.658504
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.9614
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294309
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.650417
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.057917
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.508625
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.012643
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.589789
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24779
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00748
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8938
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92644
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3757
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44444
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1165
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.33348
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.432025
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.553538
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.68262
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.820374
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.967541
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124766
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.293085
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.476145
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.675245
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.890468
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.123608
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.376896
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.652602
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.954932
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.28719
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.643243
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.049944
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.500422
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.003436
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.579339
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23584
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99334
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87447
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90507
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3484
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39816
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.91059
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.10044
(374.67, 14.74, 297.74) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 23.27288
¹(374.67, 14.74, 297.74) (410.73, 7.96, 306.00) (1.13, 0.85, 1.39) Fence 23.32387
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.429736
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.551112
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.680044
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.817643
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.96463
(374.67, 14.74, 297.74) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.121657
