¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
İ(397.67, 13.95, 247.62) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30437
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55249
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17481
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88414
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68666
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55124
(397.65, 13.95, 247.59) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.27579
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.78892
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.53742
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.13692
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.00659
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.93887
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.91281
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.99804
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.0979
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.3971
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.33207
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.29057
ÿ(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.562212
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.73894
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.928179
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.131273
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.348537
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58461
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.840556
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.118309
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.417056
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.748901
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113099
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.514553
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936024
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99678
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53845
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15421
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8608
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66159
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51528
(397.65, 13.95, 247.59) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 13.4485
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.70464
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.60032
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.10734
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.03676
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.96869
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 10.99921
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.09747
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.51138
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.44334
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.40162
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.46793
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559931
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7365
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.925566
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128398
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345268
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.581334
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.837008
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114454
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412513
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.743928
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.107632
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.507554
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925978
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387558
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52473
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13396
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83786
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63709
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48712
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.14345
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.77119
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.40052
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.13977
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.0688
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.02817
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.10024
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.20036
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.56029
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.51836
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.58892
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.70129
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557713
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.734129
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.923026
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.125445
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.34209
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578148
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.833556
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.110704
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.408083
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.739079
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.102301
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499492
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.916182
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.376695
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51137
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11411
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81538
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61311
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45984
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.95061
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 12.84047
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.2481
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.17411
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.10274
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.10615
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.20476
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.68317
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.64101
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.71605
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.82912
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.555561
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731828
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920559
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122575
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.339186
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575049
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.830202
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.106158
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403764
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73435
™(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.097103
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.491332
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.906629
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.366106
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.875289
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09898
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79329
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58791
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43323
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.02385
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.69047
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.28484
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.21041
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.15418
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.21234
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.31292
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.76978
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.84954
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.96343
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553473
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.729596
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.918167
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.119792
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336401
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.572042
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.826945
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.101444
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.399557
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729745
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.092042
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.482896
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.897323
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.355791
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.862858
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0848
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77169
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56322
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4073
(397.65, 13.95, 247.59) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 13.10003
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.45205
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.32359
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.24869
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.22515
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.32222
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.42485
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 11.98957
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.10442
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.551449
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.727432
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.915849
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.117091
ı(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333697
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.569123
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.823783
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096866
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.395463
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.725265
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.087116
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47468
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.888262
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345748
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.850748
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41403
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75047
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53902
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.382
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.85711
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.44251
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.36438
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.29134
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.33469
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.43591
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.13637
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.25232
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.54949
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725338
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.913606
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114478
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331078
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.566295
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.820721
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092423
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.391481
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.720906
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082325
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.466687
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879447
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.335979
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838957
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40082
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72967
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5153
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 13.0383
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.65141
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.48591
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.40725
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.36739
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.45018
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.55358
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.40736
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547596
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.723313
î(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.911394
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111949
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328542
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.563556
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.817756
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.088116
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.38761
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.716669
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077672
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.458916
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870877
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.326484
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.827486
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38798
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7093
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49207
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.82958
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.58607
(397.65, 13.95, 247.59) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 12.48954
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.45223
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.46763
(397.65, 13.95, 247.59) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 11.56971
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.72062
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.545769
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.72136
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.909118
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.109506
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326089
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.560909
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.814889
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.083942
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383854
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712559
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072795
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.451365
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.862554
(397.65, 13.95, 247.59) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.317261
