¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¼(337.24, 7.03, 316.16) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.81542
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383104
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705242
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057988
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640816
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917202
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213273
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.531205
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.873329
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.54953
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.52567
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.50349
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48296
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46408
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44681
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43116
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41711
¹(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40464
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39376
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.38444
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37669
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.3705
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.36586
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.36277
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.36124
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.31487
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.201219
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.358369
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524728
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700982
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888151
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118522
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.416487
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.741682
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097986
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62644
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90188
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19689
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513569
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854384
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.55644
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.53257
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51037
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48983
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.47093
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.45365
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43798
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42392
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41145
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40055
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39123
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.38348
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37728
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37264
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.36955
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.36801
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.32161
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205913
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.366627
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533452
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710232
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.897968
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.149431
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450146
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.778515
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.14233
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.612597
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887088
Ë(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.18107
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496616
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851238
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.56493
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.54104
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51883
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.49827
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.47935
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46206
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44638
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43231
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41982
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40892
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39959
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39182
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.38562
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.38097
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37788
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37634
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.3299
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21018
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375151
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542441
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719775
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908025
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.180624
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484177
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815732
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190142
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599295
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872846
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.165829
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497408
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.875037
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.57503
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.55111
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.52887
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.50829
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48936
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.47205
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.45635
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44226
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42976
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41885
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40951
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40174
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39553
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39088
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.38778
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.38623
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.33974
³(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.214488
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.383889
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.551696
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729567
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9307
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212136
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.518547
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853349
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.237806
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.586436
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859173
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169789
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.519959
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.908916
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.58673
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.56279
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.54052
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51991
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.50095
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48363
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46791
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4538
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44129
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43036
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42101
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41323
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40701
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.40235
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39925
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39769
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.35116
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.218837
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.392889
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561234
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739667
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959979
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.24392
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.553198
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.891306
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285275
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.574137
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.865626
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191209
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543117
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.961272
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.60004
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.57607
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.55377
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.53314
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51415
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4968
¹(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48106
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46694
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4544
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44346
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43409
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4263
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42007
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41541
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4123
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.41074
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.36414
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22322
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.402149
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571019
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.750044
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989461
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.275988
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588199
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929638
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.308598
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.582501
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.886024
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213198
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.566877
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01441
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.61496
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.59095
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.56862
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.54796
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.52894
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51156
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4958
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48165
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4691
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.45814
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44876
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44095
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43471
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.43004
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42694
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.42538
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.37871
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.227612
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411661
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581064
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7607
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019222
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.308361
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623528
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.968388
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.31836
¿(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601964
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906915
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.235719
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.591215
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06837
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.63153
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.60748
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.58511
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.56441
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.54537
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.52796
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.51217
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.498
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.48543
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.47445
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.46505
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.45723
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.45098
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44629
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.44317
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.4416
(336.84, 7.07, 316.75) (327.15, 1.22, 339.17) (3.77, 2.69, 7.65) Cabin 10.39485
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23205
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.42143
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.591384
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780705
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0492
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341017
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659217
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994248
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.336958
(336.84, 7.07, 316.75) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.62186
