¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
(391.30, 13.82, 250.34) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.253859
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972191
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.384385
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830663
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329293
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891853
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55856
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34295
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25782
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3431
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78578
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9096
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60619
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.407939
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.523879
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.649637
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.77903
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.916424
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06273
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.218813
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.38719
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565452
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.756804
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.962704
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18585
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.422877
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679829
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959134
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257735
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.584291
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955603
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.36601
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.809434
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.303891
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863267
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52495
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.30468
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21212
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.28549
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.70457
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80435
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30006
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.404558
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.520303
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.645391
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.774704
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.911828
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.057838
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.213598
´(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381312
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.559201
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.750095
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955487
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.177583
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413942
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67014
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.947943
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.245536
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.570946
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.939581
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.348265
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.788945
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279327
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.835629
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4924
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.26764
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16792
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22971
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6257
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70231
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.401323
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.51688
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.641293
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.770555
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.90742
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.053147
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.208595
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.375607
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.553201
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.743657
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.94856
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.169639
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.405356
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.660834
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937184
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233813
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.675303
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.140078
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90775
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373596
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.89845
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51346
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24113
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06522
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97615
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.54725
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.02033
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24596
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20948
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.398231
ë(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.51361
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.637341
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.766584
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.903202
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.048658
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.203809
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.370121
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.547451
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.737487
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.941922
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162017
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397121
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781282
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.405992
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722748
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077855
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47206
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.891047
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.35506
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.871751
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.48066
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20362
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03271
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98686
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13383
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86033
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11901
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.65186
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.395283
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.510491
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.633536
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.76279
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.899171
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.04437
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.199237
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364851
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.541948
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.731583
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.935573
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.32228
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840426
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.107678
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397786
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713795
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.063903
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.456979
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875023
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337301
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851972
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.44891
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1673
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99367
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9475
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08387
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76446
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01702
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.18716
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.392478
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.507525
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.629877
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.759173
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.89533
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.040283
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.19488
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.360086
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536695
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.868754
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.352044
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.587327
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833807
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100517
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390017
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.705324
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050476
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.442174
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859644
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320286
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833009
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4181
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13208
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95303
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90963
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03899
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.67133
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91821
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.7428
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.389817
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.504711
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.626487
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.755733
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.891676
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036396
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.190735
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.435499
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.926093
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.128544
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.346309
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581142
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827596
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.093774
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38271
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697364
˜(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.041308
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427949
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844965
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.304036
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814856
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38946
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09801
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.91373
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87314
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99585
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58084
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.82255
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.31765
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.387299
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.502047
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.623667
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.752469
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88821
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032707
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.557107
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.733053
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.921402
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123517
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340878
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575266
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.821731
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.087449
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375829
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.689876
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033102
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.414318
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830982
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288486
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797565
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3656
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06502
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87565
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83805
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95435
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.493
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72997
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97676
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.384923
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.499536
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.621007
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.749382
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.920032
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.388742
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.553183
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728873
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.916927
©(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.118732
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.335744
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.569726
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.816242
(390.26, 13.91, 251.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.081507
