¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(439.41, 14.91, 252.61) (446.33, 8.08, 286.38) (7.63, 2.69, 2.47) Cabin 17.12581
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.301631
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690912
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.119987
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595128
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12408
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71645
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38424
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14273
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94376
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7598
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68797
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33242
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1905
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47417
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.16391
×(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.13068
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.10056
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.07352
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.04955
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.02861
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.01071
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.99581
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.98392
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 19.97502
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307498
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.530803
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771576
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.031836
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314066
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621096
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.956252
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315244
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705923
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.136543
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.613503
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.14459
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7395
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41029
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17244
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92922
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7433
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66915
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57856
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46221
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51669
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.20397
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.18278
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.16465
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.14955
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.13747
(439.70, 14.86, 252.98) (452.21, 8.08, 289.80) (2.47, 2.69, 7.63) Cabin 20.12842
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.314285
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.538115
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779469
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.040382
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.323347
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.631199
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967292
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328939
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720942
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.153173
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.631948
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1652
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76265
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43651
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2036
²(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98627
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72726
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.65084
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83308
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74364
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56722
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.321037
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545441
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78734
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048929
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332622
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641302
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978357
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342636
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736046
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.169836
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.650473
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1859
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78591
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46286
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24116
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04663
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78419
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.63301
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09639
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.98175
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.64602
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32785
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552718
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795214
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.057454
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.341885
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.651399
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9894
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356434
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751245
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.186628
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.6691
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20671
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8093
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48934
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27892
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10806
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8529
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68979
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.36891
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.0577
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.72748
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.334608
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.560029
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.80311
º(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.066025
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351171
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.661518
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000503
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.370276
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.766459
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203457
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.687805
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22761
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83281
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51597
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3169
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17059
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92286
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76866
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.50786
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13617
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81168
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34141
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.567338
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810992
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074516
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.360455
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671639
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.011535
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.384158
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.781746
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220341
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.706595
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24861
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85641
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54832
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35508
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23419
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.99412
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.99293
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58352
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21718
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.89864
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348161
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.574606
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.818872
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.083059
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369711
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68175
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022624
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396437
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797084
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.237288
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725421
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26969
´(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88015
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58174
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39339
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29892
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06668
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17644
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71799
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30082
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.98847
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.35491
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.581901
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.82675
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091596
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.379002
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.69186
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033695
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408608
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812469
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254331
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.744377
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29085
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90396
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6153
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4319
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36477
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14053
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.37216
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92597
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51717
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.1496
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361699
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.589189
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834637
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.100133
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.388268
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.701963
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.044731
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.420778
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.827905
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.271406
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.763378
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31207
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90422
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6464
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4706
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41908
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76995
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57396
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1405
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74576
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48402
¸(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.368406
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.596468
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.842468
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.108657
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.397518
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.712061
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.055802
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.432934
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.843399
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288578
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.782448
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3334
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87641
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52708
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45201
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46418
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34001
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78205
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36193
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00575
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375164
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.603706
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.850311
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117152
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.406782
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.722129
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.066832
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.44508
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858957
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305773
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801566
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35483
(439.70, 14.86, 252.98) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.84916
