¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(380.65, 14.65, 268.85) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 18.02663
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05168
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50515
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99611
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65552
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69381
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05263
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14827
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.58379
º(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5774
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.64692
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.134792
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413993
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717178
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.047447
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.408496
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804886
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.212809
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.646816
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12543
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65557
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18474
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57652
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99239
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44118
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92688
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59152
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59178
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86096
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69178
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44178
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.29854
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.36002
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.122558
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.398588
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.700387
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.029101
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388491
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782832
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185088
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616361
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09176
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61818
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13988
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5226
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93436
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37857
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85915
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52828
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51874
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.60922
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26017
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97041
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.82728
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.06531
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.110628
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.38336
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.683624
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010769
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.368363
³(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.760738
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157496
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.586047
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05822
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58359
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09064
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46978
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87758
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31738
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79297
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46576
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44662
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.35649
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85161
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5252
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26133
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71439
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.81975
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098635
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.37043
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66673
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.992355
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.348182
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738572
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130061
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.55584
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02485
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.553
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04243
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41808
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.82205
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25747
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72821
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40392
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3754
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26812
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63726
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10408
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80179
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.92325
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.59521
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.086625
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.357408
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650886
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973918
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327988
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.716351
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10268
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.525805
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.99682
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5225
´(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99522
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36748
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76765
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1989
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6649
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34279
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31664
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18233
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54714
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9323
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3676
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09077
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.29881
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.074569
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344341
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.63674
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95541
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.307726
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.691984
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.075501
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497786
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.969473
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49214
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94901
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31794
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71444
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14159
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60301
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28239
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.25849
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.09916
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45974
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84041
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.24277
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66865
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.99491
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.062461
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.331236
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622482
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939039
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28745
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667231
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.048407
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.473088
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.942207
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46186
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9038
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2695
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66239
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08556
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54252
´(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22986
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20093
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.01845
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.37502
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75134
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.149
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56981
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.70086
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.8655
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.050297
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.318063
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608172
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.923505
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267327
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.642561
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025227
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.448539
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.915015
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43166
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85951
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22211
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6115
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0308
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4834
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18051
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14399
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94022
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29287
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.665
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05816
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.49589
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30685
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.69269
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038085
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304908
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.593896
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.907893
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.250296
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.619074
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.002913
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.424008
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88796
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40158
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.81622
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17574
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56173
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97723
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42976
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13165
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08765
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86433
·(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21329
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.58134
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98889
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44748
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35385
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.52947
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025858
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.29166
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579544
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892276
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.233243
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.598787
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980703
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.399549
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.860969
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37162
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77384
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13037
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5131
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92645
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37838
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0833
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03189
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79082
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13615
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51624
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9453
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40126
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40182
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37074
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.013599
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.278389
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.56512
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876593
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.216107
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.578552
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958511
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375205
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.834075
(380.62, 14.79, 269.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34181
