¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ß(373.55, 9.62, 324.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.40938
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.4524
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.2833
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.07261
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20731
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.89222
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.13404
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595168
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.140935
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.730377
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40033
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14201
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00854
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97135
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0233
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.28591
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45898
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.62703
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44674
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.11956
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.31866
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.134074
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.595209
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132474
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.720754
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38761
‚(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14247
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04031
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.0366
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.14104
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.39967
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.56066
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90084
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61144
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.16656
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.73229
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.133471
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.59453
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.123219
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.710224
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3739
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14156
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.07069
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10099
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.25882
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.48443
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.61682
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16171
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.76995
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.21361
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.82488
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.132228
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.593133
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.113167
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4249
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16088
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03174
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40355
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.1645
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37656
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.54192
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.70462
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.26916
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.91036
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.26069
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.9178
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.130345
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614097
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797181
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42999
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17936
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05333
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04829
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.56444
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4775
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.65987
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.85925
¼(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37694
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.96472
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.35462
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.01101
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.733526
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.231407
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.791011
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42457
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19666
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07353
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06733
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28656
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57364
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.77831
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01547
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51513
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00599
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.43672
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.10572
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727983
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225203
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.784008
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42038
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21272
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09225
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08484
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.35974
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97458
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.8972
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.24137
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.6533
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.04725
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.51722
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23239
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.72176
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.218218
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776135
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41504
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.21708
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10957
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12017
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43121
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51472
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.00897
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34919
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.77293
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.10763
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.59791
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.26543
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714857
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210483
Ğ(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.767389
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40848
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20941
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12541
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17758
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.48307
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70548
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.13603
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.44254
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89278
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.19389
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.67921
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29079
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70729
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.201991
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.757809
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40066
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20032
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13511
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23352
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52296
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.80325
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4851
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.53597
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96554
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.27634
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.76385
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31629
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.699028
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192743
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.747352
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39165
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18977
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12994
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28781
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5616
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90828
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86188
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63462
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00184
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34655
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.86464
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.34192
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.690124
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.182699
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.736038
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38137
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17783
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1527
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34046
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.59898
É(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01236
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.25596
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.74011
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.07031
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.41682
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.91162
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36701
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.680546
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.171963
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723932
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36991
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1645
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.17332
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37102
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66663
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1154
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35099
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84198
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.1455
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.48997
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.93432
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.37922
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670309
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160492
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.710954
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.35721
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14972
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18821
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38881
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.7507
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21173
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.43246
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.00911
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.22071
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56349
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.95713
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.39079
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65938
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.148284
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697178
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34334
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13931
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20095
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40428
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82614
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.26619
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51335
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.28343
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.29195
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63899
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.97931
Ø(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.40256
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.647856
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.135321
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682579
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32825
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15101
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21178
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41732
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.8746
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.32327
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59366
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5728
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.35483
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.7101
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.99863
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.41427
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.635696
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121723
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667214
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31203
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1609
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22064
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45335
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92107
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39274
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67332
(372.62, 9.66, 324.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89803
