¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
– (336.59, 7.13, 311.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 7.434981
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05536
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12866
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20488
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28404
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36627
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53774
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.787142
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051636
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.33564
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.650251
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.99431
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.353377
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.629549
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.925961
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.24493
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.596177
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.20446
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46808
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84343
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26329
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57679
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69543
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81825
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94542
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07714
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21354
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.35481
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50121
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65289
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82358
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91979
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98958
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06221
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13769
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.21796
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.3023
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535695
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.784937
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.048289
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.330561
†(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644729
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988287
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.339266
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614456
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909769
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.227468
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.575227
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18721
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44996
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.788
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20373
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52524
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64279
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76451
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89053
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02104
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15615
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29614
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44119
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59145
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74719
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85734
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92771
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00242
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08004
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16064
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.24432
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.533551
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.78263
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.044897
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.325447
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639129
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.982116
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325502
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.599724
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.893955
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.210488
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.554705
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17097
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43289
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73387
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14558
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4757
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59223
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71287
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83776
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96711
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10105
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.23982
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38352
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53246
‡(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.67727
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79301
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87474
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94886
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02587
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10586
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.18891
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.53136
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780221
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.041442
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.320994
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.633447
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975928
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312093
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.585322
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878531
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.19389
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.534693
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15567
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41686
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69236
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08879
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42811
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54366
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66328
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78712
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91537
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04815
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18571
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32819
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45773
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58393
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71459
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79818
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88248
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.96991
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05362
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13603
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529078
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777748
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03795
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317235
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627706
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.969639
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299006
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.571349
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.863526
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177746
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.516543
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14142
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40189
ş(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67658
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03341
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38246
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49707
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61568
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73851
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86574
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99743
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13293
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24904
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3693
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49376
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62262
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72405
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80742
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89388
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98352
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.07644
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.526707
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.775181
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03442
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.3134
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.62185
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96322
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286287
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.557737
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.848924
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.162038
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.513846
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1281
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3879
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6619
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97936
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3387
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45237
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57009
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69196
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81814
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93993
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0506
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16522
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28384
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40666
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53383
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65269
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73516
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82069
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90941
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00138
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.524257
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.77257
ƒ(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.03086
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.309512
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.615957
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95672
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.273932
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.544498
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.834701
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146757
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.612222
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11578
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37496
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64827
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93687
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29677
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40965
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52646
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64738
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75632
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86185
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97112
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08426
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20137
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32259
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44806
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.578
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66565
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75035
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83814
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.92917
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.521764
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.769836
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02727
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305594
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.609956
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95016
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.261884
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.531593
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820906
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.142551
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.896431
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10439
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36301
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63573
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92368
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25676
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36874
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48433
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58158
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68226
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78647
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8944
†(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00609
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12171
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24142
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.36531
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4936
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59888
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68267
(336.70, 7.13, 311.55) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76964
