¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¹(380.59, 14.73, 269.45) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 17.59204
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158747
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.483553
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.03705
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8114
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.03424
½(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70926
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86323
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.147
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.5876
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.02717
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.77037
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6825
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.787638
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.166981
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.504232
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.05756
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88737
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.08327
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72808
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88876
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.18859
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.63268
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06697
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82317
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.74513
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.784823
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.175459
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.523843
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.07806
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96078
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.1305
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74565
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93976
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30121
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.7025
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.10779
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8748
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.80645
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.781242
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.184177
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.542362
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09853
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.02232
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3679
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76196
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04087
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.33691
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.73382
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.24535
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.91352
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.86644
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776903
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193142
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.559773
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11898
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06528
µ(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49253
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77701
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0645
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37132
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.76211
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.28304
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.95058
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.92505
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.77181
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20235
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.576068
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.13941
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10654
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52252
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81813
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08686
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40439
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.78907
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.31928
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.98613
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.95896
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.76596
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.211801
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.591223
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1598
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14605
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.54905
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88178
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10797
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43611
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.81468
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.36148
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.01989
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97527
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.759364
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221495
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.60523
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.18015
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18377
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.57212
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93979
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14359
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.50298
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.8765
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.39536
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.05199
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.98987
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752026
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231435
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.618079
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.20047
¹(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21965
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59166
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.95337
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25324
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.55582
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91084
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42784
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.08248
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0027
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743947
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241616
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.629754
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22075
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.25364
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60764
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.96572
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31684
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.57422
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93648
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.45888
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.11114
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.01378
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.735131
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247856
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.640243
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24179
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.28571
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62002
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.99072
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33921
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.59141
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.97228
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48847
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.13811
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.02305
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.725587
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237113
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.649544
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.27405
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31581
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62879
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.06031
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36032
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.62231
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.02592
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5166
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.16136
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.03058
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715322
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.225558
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.65764
´(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30456
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34391
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63393
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.12749
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.40961
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.684
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04858
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.56612
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18174
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.05338
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704344
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.213203
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.664533
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33327
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.36998
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63542
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.16387
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.46216
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72085
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06996
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.60137
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.20097
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.07607
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.692652
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20005
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.67021
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36015
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39397
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95546
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.20393
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.50962
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.73706
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.09005
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61836
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.219
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.0973
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.680262
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.186111
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.674665
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38517
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39516
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63289
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.28034
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.51915
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78234
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11137
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.63405
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29625
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1171
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666773
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.171397
Ë(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.677901
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4083
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37107
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05793
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.3547
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55399
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.83019
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.16459
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.64846
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.31122
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.13554
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.652509
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.155916
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.679909
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35532
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34507
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10131
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.45039
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59943
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84936
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.21639
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.66154
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.32475
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.15249
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.637583
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.139678
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680691
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32128
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31713
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14192
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66511
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.64345
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.8621
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.24639
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.68577
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.33681
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.1679
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.624166
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.122697
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.680242
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2856
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28739
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17962
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88887
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66831
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.88758
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.25535
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.70661
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.3474
(380.55, 14.80, 270.12) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.16302
