¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Õ(437.23, 13.97, 286.07) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.54122
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.577214
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.76639
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.969784
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.189006
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.425954
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682814
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.962212
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271513
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610735
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984408
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398007
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.858187
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.373165
º(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.953377
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6118
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36531
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24395
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12789
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11271
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31736
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89537
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78869
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.080298
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.234493
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.399236
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.57549
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.764561
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.967831
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.186884
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.423657
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680285
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959387
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264314
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602851
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975708
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388375
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.847414
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.361129
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.93973
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59625
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34746
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20057
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04316
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01477
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18976
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50018
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71494
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.078968
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.233105
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.397706
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.573877
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.762834
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.965945
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184889
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.421471
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.677945
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956817
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.261128
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.595144
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967228
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.378943
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.836939
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349344
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926458
·(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58112
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33008
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14565
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96033
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.91907
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.06521
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.3113
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.077723
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.231789
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.396313
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.572376
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.761208
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.964205
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183019
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.419457
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.675738
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.95443
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258521
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591617
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.958962
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369789
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.826739
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.337924
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.913491
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.56643
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31317
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09068
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89754
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82553
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94365
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1281
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.076567
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.230542
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.394989
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570971
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759706
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.962582
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.181273
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417578
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673691
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.952184
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25608
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.588945
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95092
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.360891
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.816797
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.32677
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.900913
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55207
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29675
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03686
µ(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84293
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74563
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82504
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95037
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3676
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.075506
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.229409
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.3938
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.569662
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.758304
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.961073
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.179651
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.415819
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.671803
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950108
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25382
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.58645
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.944871
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.352206
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.807122
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315905
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.88868
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53814
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.26621
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98424
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78963
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.68449
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71642
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77789
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99328
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.074518
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.228368
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.392693
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568463
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.757026
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.95972
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178137
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.414204
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670031
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948205
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.251725
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581555
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939408
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.343758
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.797735
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305364
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876799
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52462
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22076
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9327
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73752
·(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62483
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62679
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.6107
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.79908
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.073637
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.227433
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.391639
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.567369
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.755832
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.958457
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17677
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.412731
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668441
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.946488
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249843
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576838
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934183
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.335583
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.78861
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.295153
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.86525
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51149
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17623
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88232
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68563
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.56662
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52662
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49656
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61086
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.072815
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.226541
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.390717
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.566391
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.754785
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.957315
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.175558
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411376
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666993
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944913
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.247164
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.572293
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92921
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327637
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.779747
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.28524
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.854029
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49873
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13268
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.83302
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62939
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50986
¹(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42908
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38552
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.48036
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.072092
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225779
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389885
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.565485
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.753844
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.956263
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.174429
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.410213
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665691
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943478
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243236
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567994
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.924453
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.319908
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.771147
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.275599
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.843187
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.47781
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09007
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7848
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5744
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4545
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33407
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27743
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.35636
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.071458
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.225082
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.389145
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.56472
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752994
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.955396
(437.36, 14.12, 287.56) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.173445
