¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™(384.13, 6.69, 353.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467284
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.811024
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.197088
‘(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.625658
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.09606
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.636792
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.24719
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98821
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87179
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.05686
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64074
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.11975
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.132578
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.356013
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597368
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858844
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.144538
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.460441
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.807513
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.191854
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.62025
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.090029
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.628202
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23745
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97319
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.75715
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01963
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59452
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.130674
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.353959
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.595147
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856431
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.141589
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.457173
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.803921
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.186471
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.614749
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.083894
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.619463
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.22755
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79813
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73861
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98159
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55433
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.9187
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.74025
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.128735
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.351865
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.592883
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.853974
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.138578
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.45383
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.800248
ª(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.181715
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.609153
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.077652
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.610572
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21747
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78188
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71958
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94281
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51343
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.8216
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.38915
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12676
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.349737
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.590578
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.851475
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135505
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.450413
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796494
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.177569
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.603463
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.071307
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.601533
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.96009
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76526
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70018
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90328
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47125
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72372
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.10917
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.12475
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.347569
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.588233
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.848929
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132371
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.446922
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.792657
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.173335
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.597682
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.064859
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2509
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94543
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.74832
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68276
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86302
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.4279
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62389
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82614
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.122709
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.345366
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58585
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846344
¾(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129401
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.443362
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.788744
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.169015
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.591811
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.058315
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24776
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.93045
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73102
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66725
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82251
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38336
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52222
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54241
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120635
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.343127
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.583429
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843716
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.12654
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.439728
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.784751
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.16461
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.585853
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.679008
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24448
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91516
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71338
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65118
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80338
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33771
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.42639
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.25836
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.118526
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340852
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.580968
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.841047
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.123633
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.436025
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780682
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.160119
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.173759
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673206
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24101
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8996
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69543
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63459
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78359
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29093
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3738
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.03299
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.116385
Í(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.338542
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.578468
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838336
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.120684
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.432251
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.776536
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.155542
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.168501
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.667345
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23732
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89272
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.67709
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61753
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76319
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.24308
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31935
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.87916
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114308
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.336197
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.575932
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835583
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.117689
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.428409
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.772315
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714996
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163105
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661363
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23343
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8883
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.65849
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59991
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74126
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.19415
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26313
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.69233
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.112256
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333818
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.573359
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832791
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.114649
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.424497
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.305332
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710045
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.157644
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655256
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22935
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88372
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63955
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58179
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70451
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14426
Ï(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20511
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4844
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.110176
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.331404
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570749
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82996
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111567
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.420518
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.300791
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705026
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.152042
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.649014
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22511
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87884
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62376
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55895
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66734
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1081
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.14544
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.27619
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.108071
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.328959
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.568104
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82709
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.108444
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929361
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.296183
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.69992
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.146401
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.642871
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22065
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.87377
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61796
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5273
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6298
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.07178
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08405
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.06784
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.105937
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.326477
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.56542
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.82418
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.105277
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925068
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.291442
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694731
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.140621
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.638771
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.216
(384.01, 6.76, 353.11) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86853
