¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¾(443.53, 14.24, 266.60) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85513
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.21603
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.290695
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.565464
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.840461
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.049809
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27189
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.507872
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.759066
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001865
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.694845
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16123
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89812
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46939
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38654
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.25994
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.23626
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.21463
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.26413
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.28631
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.17143
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.14832
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.13674
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294754
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569864
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.852118
ß(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062143
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28496
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521765
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.773842
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.007592
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.703917
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28332
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04416
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51691
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.2336
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.20792
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.32411
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.57378
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.74621
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.80138
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.7044
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.4334
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.08503
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.07544
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.298762
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574176
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.864108
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.074829
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.298418
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536043
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.782938
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.013861
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599236
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40839
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08847
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56523
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.18386
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.26951
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.68734
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 14.02043
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 14.24202
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 14.32713
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 14.28471
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 14.06145
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.51862
(443.57, 14.50, 264.80) (442.83, 8.60, 236.87) (2.32, 1.85, 2.92) Tools 13.02608
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30267
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.578415
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.876439
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087876
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.312244
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.55074
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789348
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.020658
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.494032
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.53658
ÿ(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.9305
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.90584
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.8829
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.86168
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.84215
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.82432
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.80814
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.79363
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.78076
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.76952
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.75992
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.75194
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.74556
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.7408
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.73765
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.7361
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.73615
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.73781
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306515
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.582594
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881551
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101275
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326459
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.565836
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796282
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.027976
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.388456
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66796
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.71082
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.6863
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.66349
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.64235
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.62288
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.60506
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.58888
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.57432
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.56138
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.55004
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.5403
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.53215
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.52558
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.52058
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.51716
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.51531
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.51503
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.51633
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.310277
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586666
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.885998
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115059
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.341067
 (443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58135
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.803727
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.035844
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.282588
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.59773
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.57177
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.54751
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.52492
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.504
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.48472
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.46707
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.45104
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.43662
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.42378
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.41253
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.40286
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.39475
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.38821
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.38322
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.37979
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.3779
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.37757
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.37879
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.313982
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.590668
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890319
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.129166
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.356035
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.592042
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.811689
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.04425
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.290824
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.52552
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.49964
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.47544
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.45292
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.43204
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.4128
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.39518
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.37916
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.36474
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.3519
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.34064
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.33093
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.32279
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.3162
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.31115
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.30765
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.30569
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.30526
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.30637
ø(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317603
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594577
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894577
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.143669
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.371422
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600046
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.820143
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.053172
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300287
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.45862
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.43288
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.40881
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.3864
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.36563
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.34648
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.32894
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.313
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.29864
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.28585
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.27463
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.26497
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.25685
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.25027
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.24523
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.24172
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.23974
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.23929
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.24037
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321144
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.598408
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.898736
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.158508
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.387182
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.608524
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.829093
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062654
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310323
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3903
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.40897
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.38494
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.36256
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.34182
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.3227
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.30519
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.28927
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.27493
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.26215
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.25094
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.24128
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.23317
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.22659
õ(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.22154
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.21803
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.21604
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.21558
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.21664
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.324605
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602161
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902798
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.173728
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40332
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.617505
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.838584
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.072676
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320937
(443.57, 14.50, 264.80) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24786
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.39048
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.36648
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.34414
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.32343
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.30433
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.28684
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.27094
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.25662
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.24386
(443.57, 14.50, 264.80) (441.14, 9.01, 239.46) (2.48, 2.64, 2.46) Tools 10.23266
