¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¢ (391.05, 14.91, 305.48) (418.63, 7.96, 306.93) (1.43, 0.85, 0.93) Fence 12.16327
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 19.00536
 (391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 18.98083
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.10484
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.10174
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.10164
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.38008
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.38607
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.4314
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590441
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.768654
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.959444
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.164261
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384634
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.622379
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8796
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.168008
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.483011
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828165
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.207982
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627913
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.094561
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.616041
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20263
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86067
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59735
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48158
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.68854
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46875
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26781
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 18.88785
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.46956
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 18.8826
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 18.85829
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.86973
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.79346
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.90325
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.90642
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.91272
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 20.92214
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.585602
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.739168
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.737527
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158285
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378193
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.615416
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.872081
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.158793
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472903
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.817077
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.195752
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614383
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.079456
± (391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.599173
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18359
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82881
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55905
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45292
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.55945
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.53241
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.50735
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.48425
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.46309
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 18.76421
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 18.74012
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 18.76185
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.40576
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.40597
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.40937
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.41598
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.42579
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.580802
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.644979
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.643002
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.641867
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.641573
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.642123
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.643515
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.645751
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.648832
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.806095
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183675
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.600984
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.064564
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.582476
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15962
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79893
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52127
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42406
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.43481
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.4638
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.49808
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.53443
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.57286
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.83025
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.82413
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.82125
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.82165
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.44265
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.43175
(391.86, 14.84, 305.47) (426.17, 14.08, 303.15) (8.74, 13.20, 16.79) Truck 21.44173
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.557688
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.554568
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.552279
ˆ (391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.55082
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.550189
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.550388
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.551415
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.553272
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.555959
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.559479
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.563835
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.569029
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.575066
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.564134
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1358
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76948
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.48395
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39502
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.6134
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.64688
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.68243
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.72008
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.75987
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.471131
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.467733
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.465157
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.463397
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.462454
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.462325
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.463013
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.464516
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.466836
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.469976
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.473936
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.478721
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.516579
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.543226
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11228
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74044
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4471
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36581
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.8025
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.83728
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.87418
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.91321
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.95443
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.99786
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.38794
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.384289
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.381445
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.379406
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.378171
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.37774
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.378111
„ (391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.379285
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.381262
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.384047
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.387638
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.392038
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.508981
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.522565
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08901
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71189
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41078
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33637
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 12.99924
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 13.0354
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 13.07372
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 13.11422
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 13.15696
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 13.20194
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.307947
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.304059
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.300967
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.298669
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.297164
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.296449
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.296525
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.297393
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.29905
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.301501
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.304747
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.308789
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000856
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.502172
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06605
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68374
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37492
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3068
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 13.20402
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 13.24165
(391.86, 14.84, 305.47) (419.96, 7.96, 305.51) (1.16, 0.85, 1.38) Fence 13.28148
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2471
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.37147
(391.86, 14.84, 305.47) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.38854
(391.86, 14.84, 305.47) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 21.99749
(391.86, 14.84, 305.47) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 21.98924
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.230991
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.226882
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.22356
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.221021
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.219263
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.218286
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.218087
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.218668
ı(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.220026
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.222166
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.225088
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.228794
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984917
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481998
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04336
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65604
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33955
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27707
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44995
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20711
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74715
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14236
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34823
(391.86, 14.84, 305.47) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.05002
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.156919
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.152609
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.149073
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.146309
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.144316
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.143093
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.142637
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.142949
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.144028
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.145878
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.148495
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.219242
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.969296
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.462093
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02099
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62874
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30464
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2472
(391.86, 14.84, 305.47) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42052
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.87569
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.84268
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.81188
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.78327
(391.86, 14.84, 305.47) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 13.75683
(391.86, 14.84, 305.47) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.27279
(391.86, 14.84, 305.47) (428.60, 8.13, 301.64) (0.88, 1.64, 0.98) Tools 22.24039
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.085594
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.081095
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.07736
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.074388
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.072176
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.070724
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.070027
(391.86, 14.84, 305.47) (412.44, 7.96, 307.56) (1.42, 0.85, 0.85) Fence 5.070089
