¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
 (416.84, 13.21, 329.26) (414.00, 8.57, 303.93) (3.20, 2.68, 3.20) Tools 8.812717
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.190998
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.222477
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.587595
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.00857
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.050586
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.666374
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.661629
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.657737
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.654692
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.652495
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.651143
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.650633
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.650969
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.652148
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.654171
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.65704
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.660758
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.665327
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.67075
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.677031
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.684176
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.737596
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.310379
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.291883
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.2743
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.257616
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.241816
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.226889
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.212823
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.199606
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.187228
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.175681
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.253613
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.62335
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.050045
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.056872
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.621357
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.616593
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.612674
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.609598
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.60736
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.605962
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.6054
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.605676
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.606788
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.608738
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.611527
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.615158
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.619633
¶!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.624954
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.631128
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.638156
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.716838
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.295644
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.277187
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.25964
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.24299
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.227222
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.212325
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.198285
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.185093
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.172738
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.16121
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.284942
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.659359
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.076167
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.06407
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.577862
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.573081
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.569136
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.566029
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.563755
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.562312
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.561701
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.561919
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.562968
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.564848
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.567561
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.571108
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.575493
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.580718
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.586787
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.593707
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.989439
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.28176
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.263339
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.245826
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.229208
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.21347
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.198599
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.184586
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.171417
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.159083
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.147575
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.316458
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.695614
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.084298
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.541475
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.535839
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.531041
¶!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.527075
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.523938
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.521628
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.520144
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.519486
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.51965
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.520638
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.522452
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.525093
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.528559
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.532859
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.537989
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.54396
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.550773
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.080661
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.268714
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.250328
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.232847
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.216258
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.200548
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.185704
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.171714
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.158568
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.146254
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.134763
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.348156
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.73211
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.093354
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.500889
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.495245
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.49043
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.486443
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.483279
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.480937
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.479414
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.478708
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.478822
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.479753
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.481503
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.484073
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.487464
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.49168
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.496723
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.502598
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.509309
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.32769
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.256498
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.238143
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.220693
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.204132
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.188448
²!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.173628
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.159661
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.146536
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.134241
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.122767
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.381071
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.768844
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.103342
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.461687
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.456035
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.451207
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.447199
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.44401
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.441636
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.440076
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.439328
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.439392
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.440268
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.441957
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.44446
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.44778
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.451917
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.456875
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.462658
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.469271
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.42907
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.2451
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.226776
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.209353
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.192819
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.17716
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.162363
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.148417
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.135311
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.123033
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.111575
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.43351
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.80581
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.114271
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.42383
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.418169
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.413328
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.409302
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.406089
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.403685
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.402091
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.401301
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.401318
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.402143
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.403775
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.406212
¸!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.409462
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.413524
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.418401
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.424096
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.430617
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.53474
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.234515
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.216218
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.198822
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.182312
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.166676
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.1519
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.137974
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.124886
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.112625
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.156238
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.486825
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.843004
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.155469
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.510072
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.492435
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.475724
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.459929
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.445034
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.431028
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.417902
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.405642
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.394242
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.383692
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.373984
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.36929
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.372473
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.376463
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.381263
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.386875
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.393304
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.054845
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.224732
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.206461
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.189089
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.172603
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.156987
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.142231
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.128323
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.115251
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.103005
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.203938
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.541026
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.880413
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.218405
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.606946
·!(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.588907
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.571814
(417.03, 13.24, 329.12) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.555649
