¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ï(378.62, 15.12, 300.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 21.33776
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89183
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.36264
‚(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88545
(378.57, 15.27, 299.68) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.8818
(378.57, 15.27, 299.68) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 19.83351
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.33207
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.74059
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198608
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.718439
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.30624
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71613
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.56287
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.50271
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6003
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9159
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37342
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89827
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50149
(378.57, 15.27, 299.68) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 20.50893
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34014
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755444
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218207
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.740412
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3307
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99633
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5876
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52694
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62391
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.93817
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38269
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90633
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50249
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.3027
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34687
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.770571
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.237234
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.757269
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35439
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0187
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61113
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54989
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64571
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95848
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39053
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90592
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50196
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29647
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.35238
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.785829
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.255672
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.774536
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37731
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.04023
æ(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.80906
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57157
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66572
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97685
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39691
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90421
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49995
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.28876
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.67804
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.800583
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.273515
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.794088
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39943
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06092
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8345
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59199
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68213
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99338
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40174
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90124
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49651
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.2796
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.3197
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.815444
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.290757
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812922
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42073
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08075
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85885
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76111
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70031
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.00787
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40505
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89706
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49154
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.32998
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31472
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.830346
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.307379
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831032
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43485
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.09971
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88208
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.78319
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71723
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.02046
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40689
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89163
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.75966
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.29248
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.30805
›(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.844682
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.323381
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.848404
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44828
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.11779
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90416
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.804
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83042
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08962
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.19026
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.99872
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.52322
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.28481
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.2997
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858451
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.338749
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.865028
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46239
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13457
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92509
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.82353
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.84706
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.04362
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45677
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.93315
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5197
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.27568
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.28967
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.871641
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.349632
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880894
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4767
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14724
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.94344
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83537
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86223
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.05689
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45784
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92808
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.51476
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2651
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.27799
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.884247
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.359833
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895992
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4902
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.1591
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.95503
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.84612
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87594
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0685
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45722
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.92152
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.5084
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.25307
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.26464
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.89626
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.369473
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.910312
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50289
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17015
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.96566
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8574
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88816
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.07841
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45492
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.91406
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.50065
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2396
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.24965
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.907674
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.378548
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.923846
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51474
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18247
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.97533
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.86822
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89889
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.08663
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45094
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.90523
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.49148
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.2247
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.23299
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.918481
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.387051
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.93658
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52577
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.19541
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98514
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.87774
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90811
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.0925
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.44527
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.89499
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.48091
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.20836
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21471
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.928679
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.394983
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.948514
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53596
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.20728
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9951
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.88597
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91583
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09402
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43794
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.88336
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.46895
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.19061
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.19482
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938259
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.40376
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.955718
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.5453
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.21807
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00388
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89289
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92202
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09415
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.42893
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.87033
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.4556
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.17145
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.17333
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947216
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.412907
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.961911
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55379
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.22776
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01148
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.89851
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.9267
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09291
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41826
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.85592
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.44088
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.15089
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15024
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.954999
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421315
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.967443
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.56142
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.23637
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0179
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90281
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.92985
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.09031
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40594
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.84014
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.42478
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.13127
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12558
(378.57, 15.27, 299.68) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.960047
