¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Œ (392.46, 14.82, 305.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.785171
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12691
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76394
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49821
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.16097
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.62917
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7182
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.024282
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.255383
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.495723
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.754053
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.03475
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340366
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.676235
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.04701
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470228
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.942902
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.487035
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.09741
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.80475
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59496
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64493
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99829
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61084
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3342
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.99379
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.4768
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.55612
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.006929
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236009
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.475344
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.731934
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.010788
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314056
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.647367
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.01376
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432772
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.901031
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.437757
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04145
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.73963
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51982
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52961
×(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87095
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.4597
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16836
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83018
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33032
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.38519
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.96956
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989626
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.216671
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.45505
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709914
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986817
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.287879
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.618653
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.982129
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.395524
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859413
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.388809
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.985906
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67507
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.4454
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41563
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74502
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.31055
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.97371
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67006
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18657
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.20662
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.7767
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972372
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197371
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434846
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.687998
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.962967
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261838
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.5901
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950685
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.358488
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.818057
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.340197
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930782
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6111
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.37171
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31989
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62043
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1634
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.78308
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51382
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04549
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0708
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.58668
Ò(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.955172
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.178114
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.414734
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.666188
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.939237
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.235939
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.561709
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.919434
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321668
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.776961
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.289256
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.876082
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54029
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20217
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24222
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49715
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01347
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59641
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29041
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.90701
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.93683
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.41344
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.938027
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.158903
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.394714
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.644483
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.915631
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.210259
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.533484
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.888373
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.285069
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736134
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.240599
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.821809
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47834
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13667
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16495
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.38594
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84878
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41354
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.07051
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74739
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.8046
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.32437
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.920939
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.139737
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.374789
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.622889
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.89215
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.184822
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.505424
Ğ(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.857513
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248787
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.695577
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.195105
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.767968
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41692
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07149
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08808
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.294
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68708
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23291
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85548
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.52239
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.67422
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.24238
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.903913
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.120625
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.354965
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601407
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8688
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.159535
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.477539
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.826851
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.212991
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.655296
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.149942
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.714561
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35605
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.00659
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01167
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20272
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.54375
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04119
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.64531
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30279
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.5456
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.16422
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88695
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.101567
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.335241
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.58004
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.845579
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.134402
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.449825
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.796391
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.178053
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.615292
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.105119
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.661595
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29572
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94202
è(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93571
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11208
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43104
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85341
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43972
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.08842
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.41875
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.08966
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.87005
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082565
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.315619
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.558789
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.822495
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1094
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.422287
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.766137
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.144664
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.575569
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.060635
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.609068
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03638
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87781
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86026
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02209
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.31978
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69977
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.23875
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95546
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.29363
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 24.01884
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.85322
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064337
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296103
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.53766
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.799546
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.084392
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394929
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.73609
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.111515
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.536131
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.016492
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.555978
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.98132
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.81392
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7852
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93277
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21005
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.56921
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04269
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.84568
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.18139
Ö(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.95171
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.836457
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.046268
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.276691
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51665
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776735
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059541
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367752
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70625
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.078612
(393.77, 14.72, 305.35) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.496981
