¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
“(330.80, 7.50, 366.36) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 17.06658
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.786371
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984899
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196949
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428749
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679604
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.951908
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248688
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.572651
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.453188
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.859454
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308238
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.806435
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36263
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9874
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69426
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50027
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.42781
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50636
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.16653
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.14392
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.12362
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.10564
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.08995
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.07653
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.06539
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.05651
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.04989
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.04552
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.04339
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.04351
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.602946
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.788743
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.988206
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19987
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.431907
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.683024
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955626
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.252695
¬(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.085652
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.455382
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.861854
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310875
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809408
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36594
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99119
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6985
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50519
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43343
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51293
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.81912
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.79447
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.77211
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.75201
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.73417
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.71952
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.70868
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.70006
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.69364
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 14.78925
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.97622
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 15.97364
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.605194
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.791151
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.990796
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203386
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.435112
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686496
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.959402
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.25676
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.087767
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.457673
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.864399
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313712
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.812522
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36944
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99511
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70301
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51026
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43936
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.51985
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79185
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.21175
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.18722
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.16516
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.14558
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.12845
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.11375
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.10148
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.09163
‚(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.0842
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.07917
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.07654
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.607477
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.793599
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.993427
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207195
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.438363
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690019
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.963232
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.260888
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.089962
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.460063
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867049
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316643
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815781
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37311
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.99922
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70766
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.51562
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44553
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52707
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.77702
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.31964
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.2949
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.27267
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.25292
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.23564
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.22082
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.20844
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.19849
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.19097
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.18587
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.18319
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.609795
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796085
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.996097
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211064
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44166
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.693594
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.967117
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.754076
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.092238
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.462591
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.869822
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.319669
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819181
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3769
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00351
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71254
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5212
 (330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45199
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53463
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.74475
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.43144
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.4065
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.38408
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.36417
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.34673
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.33177
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.31927
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.30922
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.30162
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.29645
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.29372
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.612148
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.798607
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.998809
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214288
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445004
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697216
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971057
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756274
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.094627
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.465178
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872703
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322871
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822727
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38086
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00798
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.7176
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52701
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.45872
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.54248
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71321
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.54728
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.52213
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.49952
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.47942
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.46183
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.44673
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.4341
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.42395
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.41626
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.41102
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.40823
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.614535
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.801167
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00156
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.217254
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.44839
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.700889
™(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.975049
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758515
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097096
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467918
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875678
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.326185
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.826406
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38497
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01262
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72289
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53307
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.4657
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55063
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68235
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72464
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.6419
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.61909
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.59881
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.58106
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.56581
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.55306
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.54279
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.53501
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.5297
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.52685
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.616959
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803765
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.004351
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.220263
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.452623
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70461
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.979096
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76087
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099667
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.47072
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878775
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.329606
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830258
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38925
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01745
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.72834
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53934
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47294
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.53637
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.65225
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74967
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.76596
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.74293
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.72247
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.70454
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.68914
Œ(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.67625
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.66587
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.65799
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.6526
(330.79, 7.54, 366.43) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 16.6497
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.619414
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.806399
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007183
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223313
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.456574
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70838
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452581
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763298
(330.79, 7.54, 366.43) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.102333
