¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¬(381.14, 7.21, 354.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.39346
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.362445
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.898398
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44715
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03389
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.63926
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.30987
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06172
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91034
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69496
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94343
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.12025
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.36418
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.17626
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.68125
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.2447
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.38517
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.669466
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.860488
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066387
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288218
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527891
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786726
›(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060221
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.361111
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695985
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.056338
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.447204
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.879846
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35923
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.895055
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43596
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01448
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.61673
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.28464
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.03285
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.87861
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70126
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.91114
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15668
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42899
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.56857
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.54886
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.50114
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.95026
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.668621
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.859704
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.065543
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.287302
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526898
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784898
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.058235
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.360386
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.695189
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.054155
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.444837
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.877273
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.35614
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.891849
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42512
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99559
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59482
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.2601
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.00479
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.85148
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.69985
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.87008
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.19483
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.60249
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86954
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.79295
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.79693
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.667803
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858943
Œ(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064721
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.286411
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525936
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783132
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.056317
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.359703
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69444
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.052062
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.442611
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.874807
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.353179
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.888782
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41462
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97722
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57352
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23627
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.97752
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.82513
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.85664
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.83025
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18515
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78011
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.75761
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0453
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.34083
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.66701
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.858205
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063921
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285549
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.525002
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781423
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.054462
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.35906
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693737
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05006
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.440485
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872451
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.350344
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.881032
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40447
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.95937
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.55283
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.21313
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.95104
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79956
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82409
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7917
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.14007
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.74059
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.64861
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.30637
†(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.71604
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.666245
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857492
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.063146
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284714
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524097
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779774
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052746
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.358461
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.693079
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.048146
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.438457
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.870075
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.347795
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.872213
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39468
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94203
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53274
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.19066
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.92535
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.77476
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.78772
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.75438
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09654
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65237
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.54248
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.62008
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.94464
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.665506
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.8568
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.062397
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283904
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.523223
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778188
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052236
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357903
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.69202
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.046325
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.436528
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.867758
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.345428
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.863708
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38522
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92521
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51326
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.16887
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.90044
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75073
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.75316
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87167
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04496
€(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.5709
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.43914
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.71224
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664867
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.856133
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.061672
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283123
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522377
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.776659
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051763
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.357387
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.690443
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044594
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.434695
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.865556
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.343184
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.855515
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37337
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90889
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49436
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.14775
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.8763
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72746
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.71961
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82799
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.98764
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50345
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.33857
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.5892
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.664267
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.855488
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.060973
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28237
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.521562
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.775191
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05133
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356914
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.688949
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042954
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.432963
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.863468
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.341064
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847631
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3591
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89287
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47607
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.12703
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.85294
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70495
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.68707
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78674
€(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.93198
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.438
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.24072
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.46958
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663689
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854868
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.0603
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.281643
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520776
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.773784
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050934
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.356482
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.687538
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041473
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.431331
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.861496
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339067
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.840062
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3453
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87695
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45837
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.10695
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.83046
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.68319
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.65553
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.74672
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.00077
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37453
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.14554
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.35338
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.663134
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.854268
(382.63, 7.22, 355.09) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.059653
