¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¯(325.17, 7.46, 368.42) (360.45, 1.82, 380.24) (2.79, 2.64, 6.95) Truck 22.84518
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31552
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.720378
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.163413
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657153
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21924
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84986
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.5738
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41629
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.3819
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4945
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.88141
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71276
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79752
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.71377
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.69089
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.67099
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.65406
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.64009
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62907
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62099
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.61584
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.61362
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.61433
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085175
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293591
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51969
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.770494
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.035709
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.318499
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613552
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.947162
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314841
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719839
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.162561
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657024
ğ(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21895
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84959
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57388
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41549
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37833
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49135
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.87187
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69355
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77381
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62276
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.59999
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.5802
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.56335
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.54946
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.5385
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.53046
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.52535
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.52315
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.52386
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084801
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293188
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519399
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.77018
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.034729
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.317228
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.612173
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946626
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314197
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.719329
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.161779
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656931
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.2187
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84935
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57394
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41465
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37484
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48809
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.86243
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.67448
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75023
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.5355
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.51284
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.49314
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.47638
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.46255
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.45165
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.44366
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.43857
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.43639
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.43711
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084436
±(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292798
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.519093
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769848
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.033765
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.316022
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610861
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.946109
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313587
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.718844
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.16106
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656871
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21849
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84916
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57397
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41376
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37141
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48474
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.85308
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65558
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.72687
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.45189
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.42934
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.40973
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.39305
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.3793
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.36845
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.3605
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.35545
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.35328
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.35401
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.084088
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292424
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518773
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.7695
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.032822
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.314879
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.609621
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945618
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.313012
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71839
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.160411
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656849
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21832
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.849
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57399
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41284
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36804
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.48129
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84384
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.63681
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.70366
ë(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.37189
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.34943
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.32991
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.31331
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.29962
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.28882
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.28092
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.27589
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.27374
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.27447
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083752
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.292061
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518433
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.769133
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.031893
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.313797
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.608446
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.945149
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31247
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717961
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159827
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656858
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21819
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84888
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57399
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41188
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36475
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47774
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.83469
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6182
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.68067
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.2954
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.27305
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.25361
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.23709
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.22346
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.21271
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.20484
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.19984
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.19771
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.19844
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083426
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291713
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.518079
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.76875
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030983
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.312782
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607919
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944703
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311966
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.717561
ç(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159313
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656904
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21809
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8487
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57397
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.41051
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.36152
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4741
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.82565
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.59975
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.65782
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.22238
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.20012
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.18077
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.16431
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.15074
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.14004
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.1322
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.12723
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.12511
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.12585
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083115
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291378
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.51771
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.768351
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.030091
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.311828
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607532
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.944282
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311496
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.71719
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158865
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.656987
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21804
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84854
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57392
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40817
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35836
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.47036
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81671
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58145
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.63522
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.15276
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.13058
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.11131
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.09492
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.0814
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.07075
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.06295
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.058
(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.05591
µ(324.02, 7.45, 368.51) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.05665
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082817
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291057
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.517326
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.767569
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.029216
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.310939
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.607168
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.943881
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31106
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716844
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.158484
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.657103
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.21802
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.84844
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57386
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.40589
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.35528
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46653
(324.02, 7.45, 368.51) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.80787
