¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(344.79, 6.79, 312.10) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91283
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.594726
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.803063
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.026079
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.304843
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.614571
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.945518
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293432
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.761503
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339936
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05561
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07646
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43897
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58424
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74218
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.06467
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.65068
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58743
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.04862
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.16171
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.30684
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.2771
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.43397
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.42016
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.40881
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.39993
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.43555
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.43151
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.42992
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036906
 (342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.208299
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.390678
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.585115
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792801
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015091
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.294585
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603344
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.937263
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.284431
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756397
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331502
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05044
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07604
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46948
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57025
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.72336
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04225
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6236
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.89796
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.71509
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.29318
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.01194
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.26931
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.11277
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.09925
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.08814
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.07945
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.07317
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.06928
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.0678
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029085
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.200004
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381845
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.575701
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782784
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00436
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284394
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.592244
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.928506
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.275559
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751076
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320917
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04434
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07465
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.4855
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.556
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.70452
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01984
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59649
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 19.04511
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.42055
°(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.37543
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.68812
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.40405
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.18936
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.18266
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.17837
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.1765
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.17705
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.18001
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.18538
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.021492
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.191898
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.373265
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.56653
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.772944
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993849
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.274292
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.581277
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916471
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.266854
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745592
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.310165
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03735
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07227
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48319
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54158
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.6856
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.99737
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56937
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.48716
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.06063
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 18.03476
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.22683
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.20735
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.31908
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.31235
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.30805
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.30619
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.30677
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.30978
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.31522
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.014004
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.183941
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364779
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557524
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763327
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.983545
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.264297
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.570359
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.90457
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258327
®(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73988
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299213
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02942
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.069
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47085
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52692
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66666
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97487
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54221
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4537
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.73442
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.70909
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.91582
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.89675
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.45337
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.44661
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.4423
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.44045
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.44106
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.44412
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.44964
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.006674
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176199
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.356539
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.548736
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.753935
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973915
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.254375
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.559551
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.892763
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.249952
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.730459
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.288129
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.02061
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06476
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45716
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51201
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64772
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.9524
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51499
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.07218
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.91653
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.899
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.75641
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.74454
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.59238
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.58559
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.58128
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.57944
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.58008
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.58319
£(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.58879
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.999562
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.168623
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.348467
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540131
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744742
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.964857
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.244578
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.548848
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881079
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241782
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720565
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.276866
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01085
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05956
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44203
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.49694
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62875
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.92981
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48777
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.0679
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.03321
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.01735
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.90167
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.88973
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.73628
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.72946
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.72514
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.72331
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.72399
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.72716
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.73283
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992569
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.161208
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.340593
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531729
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.735792
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9559
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234859
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538279
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869488
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.232425
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710505
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.265469
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00021
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05414
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42556
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48159
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60973
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90724
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.25603
µ(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.20771
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.16833
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.15073
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.05204
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 17.04002
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.88524
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.87838
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.87405
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.87224
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.87296
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.87618
(342.23, 7.17, 311.99) (317.63, 1.73, 338.04) (2.61, 2.77, 8.24) Truck 16.88193
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.98533
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.153959
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332872
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52351
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.727015
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.947053
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225234
(342.23, 7.17, 311.99) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.527781
