°# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
† (392.84, 14.46, 309.89) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 3.77761
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922088
è (391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.974578
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.192297
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.179787
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.168244
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.157661
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.148032
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.139347
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.131601
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.124787
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.1189
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.113937
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.189848
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.656217
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.965122
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.610683
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.033938
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.033823
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.036431
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.040243
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.045258
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.051484
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.058923
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.06758
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638549
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.911632
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.204967
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.507981
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838796
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.181329
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.545594
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.94523
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.921178
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.120954
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.108525
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.097054
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.086533
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.076953
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.068308
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.060591
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.053797
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.047919
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.042953
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.227835
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.753926
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.354135
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.143146
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.139202
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.136343
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.139091
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.143047
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.148226
Ñ (391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.154628
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.162261
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.171125
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.655879
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.930486
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225287
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.530161
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.863063
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200624
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.566744
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.894494
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.869902
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.052114
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.039765
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.028366
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.017904
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.008376
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.999772
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.992084
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.985309
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.97944
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.974474
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.266061
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.903895
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.261771
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.254265
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.12792
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.146057
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.167295
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.189734
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.213397
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.261693
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.269532
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.278619
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.673131
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.949273
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.245625
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552329
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.883358
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219975
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.587942
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.845632
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.998893
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.985676
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.973407
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.962076
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.951675
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.942194
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.93363
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.925972
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.919218
Ç (391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.913359
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.908393
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.304514
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.822524
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.395562
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.1935
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.046721
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.06248
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 7.0811
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.204099
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.125357
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.160046
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.261807
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.221766
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690306
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968008
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265936
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574471
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.901142
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.239373
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.609192
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.798594
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.934668
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.921538
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.909347
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.898084
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.887742
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.878311
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.869785
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.862157
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.855423
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.849576
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.844612
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.343194
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.751118
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.768518
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.787022
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.806646
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.252483
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.168061
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.087861
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.016175
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.977828
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.07361
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.173446
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.70741
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986627
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286282
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.596658
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918981
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.258838
é (391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.630488
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 8.772813
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.872657
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.859614
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.847499
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.836303
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.826018
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.816636
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.808149
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.800552
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.793838
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.788003
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.783042
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.38209
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.68215
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.699112
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.717165
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.218937
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.134426
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.053071
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.980939
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.911704
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.844915
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.89726
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.991364
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.724436
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005194
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.306583
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.618861
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.936801
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278301
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.651847
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062126
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.812775
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.799815
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.787775
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.776644
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.766416
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.757081
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.748633
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.741066
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.734375
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.728551
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.723593
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.421198
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.615522
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.275854
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.187849
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.103177
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.021676
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.947983
Å (391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.878595
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.811666
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.747089
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.731697
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.820574
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.741377
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023654
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326919
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.639906
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.954721
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297835
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67326
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.768736
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.754937
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.742059
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.730092
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.719026
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.708852
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.699564
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.691156
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.683619
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.676947
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.671137
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.692326
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.339241
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.247461
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.159204
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.0743
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.992588
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.917288
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.847692
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.780567
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.715809
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.653321
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.59301
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.660091
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.758273
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.042049
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347213
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.656373
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.972622
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.317419
(391.45, 14.22, 309.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694744
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.800389
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.779571
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.75976
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.740937
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.723089
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.706202
(391.45, 14.22, 309.84) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 5.690259
