¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(350.73, 8.74, 314.06) (317.06, 0.43, 303.65) (1.40, 1.43, 1.36) Tools 22.77428
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.617327
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.715087
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.818862
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.929206
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.046738
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.172161
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.306269
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.449971
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.604307
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.770469
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.949841
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.144028
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354903
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.584677
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.835429
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.649131
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959969
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302378
¥(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.685802
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.135778
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643068
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.202805
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.833207
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5423
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.315
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21189
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16054
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.280356
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.358626
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.441248
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.528579
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.621012
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.718988
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.823
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.933602
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.051415
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.177146
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.311597
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.455676
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.61043
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.77706
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.956953
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.151725
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.363261
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593786
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.842365
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656966
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968529
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.311851
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.696094
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.147291
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.65609
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.213655
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.845591
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55692
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33185
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23153
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.20146
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.28347
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.361905
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.444705
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.532228
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.62487
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.723073
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.827332
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.938203
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.056313
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.182369
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.317176
²(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.461652
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.616846
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.783964
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.964406
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.159792
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.372022
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.603333
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.849775
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.665374
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.977756
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322019
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.707108
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.159695
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.66969
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.2256
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859237
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57302
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35041
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25311
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24481
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.286723
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.36533
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.448317
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.536041
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.628901
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.727341
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.831858
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.943012
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.061431
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.187828
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.323009
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.467899
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.623554
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.791184
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.972198
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.168228
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.381186
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.611226
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.857661
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67435
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987598
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332885
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.718921
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17289
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681187
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238621
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.874127
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59055
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.37062
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2767
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.29026
‘(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.290115
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.368903
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.452083
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.540018
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.633105
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.731793
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.836581
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.94803
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.066772
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.193523
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.329098
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.474421
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.630555
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.798722
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.980335
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.177039
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.390756
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.618889
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.866027
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.683947
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998141
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.344464
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.731461
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186978
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.693663
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252737
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.890275
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60958
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39255
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30227
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32592
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.293647
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.372622
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.456005
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.544159
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.637484
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.73643
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.8415
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.953257
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.072335
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.199458
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.335441
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.481215
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.637852
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.806578
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.988817
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.186223
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.399959
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.626996
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.874876
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.146563
­(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009274
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.356759
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744781
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.201917
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7071
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.267999
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.907655
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63009
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41618
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32985
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.3602
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.297319
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.376489
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.460083
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.548465
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.642038
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.741254
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.846616
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.958693
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.078124
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.205632
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.342041
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.488287
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.645445
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.814755
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.997646
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.195787
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.407817
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.635544
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.884212
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.156797
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021078
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369792
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758867
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217764
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.721521
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284311
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.926365
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6521
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44159
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35947
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.395
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.301132
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.380505
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.464319
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.552938
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.646768
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.746263
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.851931
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.964341
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.084138
§(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.212048
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.348899
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.495636
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.65334
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.823256
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.006827
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.205731
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.416086
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.644541
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894037
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.167573
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.033571
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.383546
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773771
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.234482
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.736922
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301815
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.946373
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.6756
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.46874
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39115
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.43213
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.305086
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.38467
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.46871
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.557576
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.651673
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.75146
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.857444
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.970201
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.090377
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.218706
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.356017
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.503264
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.661533
(350.76, 8.69, 314.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.83208
