¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‰(414.97, 7.91, 365.52) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86207
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.636371
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.963561
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.321334
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.714136
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.147279
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.63285
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19139
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.82039
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53398
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35031
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28989
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34941
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.59505
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.76032
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96095
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65575
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.40946
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.94357
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20172
ş(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46967
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.74803
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.119265
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.260823
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.767578
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.942448
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.129255
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.329156
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543556
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774008
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0235
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297087
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594025
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.917359
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.270801
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.658589
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.085951
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.560386
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11013
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72867
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42967
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23062
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15437
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20679
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42659
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.58325
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89407
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.58353
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29649
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93134
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20451
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48838
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77747
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.102578
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.583777
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.746643
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.920167
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105463
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303703
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.516229
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744658
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.990758
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.258747
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.552394
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.871995
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.221159
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.604076
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.025823
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.49252
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03057
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63896
‚(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32772
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11379
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01915
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06783
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2627
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45798
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.74934
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51423
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.13232
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.78096
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19275
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.47627
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.77105
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.189063
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.564586
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.726031
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.898218
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.082038
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278601
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.489359
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.715734
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.959606
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222958
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511431
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827402
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172433
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.550592
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.966812
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427131
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.952654
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55118
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2281
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99972
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88732
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93237
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10321
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33612
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5494
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.3786
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.97348
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.61118
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.18399
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4673
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76177
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.398937
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.546424
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.705715
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.876589
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.058926
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.253934
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462862
‚(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68731
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928961
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189857
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.472317
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.78359
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.124527
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498028
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.908934
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363061
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.876303
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46529
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13072
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88839
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76249
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79804
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.94804
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21748
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41245
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26785
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8198
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.447
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.12055
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46136
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75569
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.382067
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.528556
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.685704
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.855264
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036217
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229625
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.43682
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.659335
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898819
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157311
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437063
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740559
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.077526
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.446487
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.85217
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300272
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.801546
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38124
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03551
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77969
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64267
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65794
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79699
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10201
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.23989
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2266
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.73239
„(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28826
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.95064
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.4585
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75275
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.365433
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510936
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.665973
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.83428
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013811
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205656
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.411182
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.63176
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.869168
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125315
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400804
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698244
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.031372
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.395899
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.796497
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.238663
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.729199
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29898
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94247
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6736
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52574
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.52141
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64993
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.95213
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.04627
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.10824
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6916
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.22681
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.79664
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.45877
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.75302
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.349045
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.493576
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.646975
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.813601
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.991745
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.182099
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385934
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.604668
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.840015
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.09385
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.364713
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.658163
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.986015
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346235
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741908
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.178342
ƒ(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.662201
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2185
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.85149
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56998
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.41162
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.38835
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.50674
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.78238
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.85872
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89665
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.65354
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18655
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.75396
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.3591
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.79453
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.332947
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.476504
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.628877
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.793226
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.970009
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.15889
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.361086
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.57802
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.811362
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061116
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329222
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619705
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9415
(416.13, 8.03, 365.86) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.297529
