¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
™ (416.70, 13.20, 329.37) (412.94, 8.53, 306.09) (2.93, 2.55, 2.85) Tools 8.728785
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.357849
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.361741
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.366588
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.372395
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.379166
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.386906
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.39562
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.405315
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.416
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.42768
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.440366
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.454068
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.458141
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.439443
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.421679
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.404835
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.388897
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.373853
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.35969
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.346398
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.333965
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.322383
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.311641
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.329871
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.714631
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.160258
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.682343
(416.84, 13.21, 329.26) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8771
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.258955
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.257876
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.257733
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.258523
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.26202
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.266597
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.272119
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.278588
´!(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.286009
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.294389
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.303735
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.314052
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.325346
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.337631
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.350913
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.435434
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.416793
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.399083
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.382288
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.366396
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.351394
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.337271
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.324014
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.311614
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.30006
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.289344
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.364178
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.754191
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.206367
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.736757
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.185093
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.18298
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.181793
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.181526
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.182184
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.183764
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.186269
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.189701
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.19406
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.199352
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.205581
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.21275
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.220865
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.229931
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.239958
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.251924
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.4137
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.395114
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.377455
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.360707
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.34486
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.329899
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.315813
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.30259
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.290221
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.278696
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.268004
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.398767
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.794116
±!(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.252951
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.504848
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.111918
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.109712
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.10842
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.10804
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.108572
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.110016
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.112373
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.115645
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.119836
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.124946
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.13098
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.137944
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.145841
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.154679
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.164464
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.175204
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.392922
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.374388
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.356778
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.340077
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.324272
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.30935
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.2953
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.28211
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.26977
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.258272
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.247604
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.433639
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.834405
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.300015
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.377186
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.041326
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.039034
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.037643
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.037156
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.03757
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.038885
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.041103
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.044224
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.048253
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.05319
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.059041
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.065809
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.073501
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.08212
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.091675
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.067982
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.373082
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.354598
¸!(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.337035
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.320378
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.304613
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.289728
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.275713
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.262556
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.250245
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.238771
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.228127
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.468786
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.875053
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.254939
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.255328
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.973208
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.970835
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.969354
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.968766
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.969068
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.970261
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.972346
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.975325
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.9792
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.983974
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.989649
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.996232
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.003727
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.012138
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.021473
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.945355
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.354166
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.335728
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.31821
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.301594
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.285869
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.271021
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.257038
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.24391
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.231627
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.220179
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.209556
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.504209
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.916061
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.174127
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.166942
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.907463
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.905013
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.903447
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.902762
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.902959
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.904037
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.905997
µ!(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.90884
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.91257
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.917187
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.922697
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.929103
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.936409
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.944622
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.953748
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.828178
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.336155
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.317764
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.300288
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.283712
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.268024
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.253211
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.23926
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.226161
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.213904
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.202478
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.191877
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.5399
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.957424
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.136389
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.84739
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.843995
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.841474
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.839827
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.839053
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.839149
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.840118
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.841959
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.844675
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.848266
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.852736
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.858086
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.864324
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.871452
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.879477
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.888401
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.716116
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.319037
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.300691
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.283255
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.266718
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.251065
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.236284
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.222363
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.209292
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.19706
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.185658
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.209103
²!(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.575858
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.999135
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 6.1
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.789917
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.785284
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.781522
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.778627
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.777543
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.777544
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.778411
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.780139
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.782732
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.786192
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.790521
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.795721
(416.84, 13.21, 329.26) (426.17, 13.24, 302.95) (8.74, 11.53, 17.19) Truck 5.801798
