¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
‚ (394.54, 13.85, 248.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.36692
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.616477
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.982462
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.935118
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.889503
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.845572
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.820882
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.841112
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.637971
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.81859
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.012092
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.631834
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.868619
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.124012
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400321
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.706045
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.042004
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409929
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.814476
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.259426
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727036
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25928
(393.96, 13.83, 248.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 9.771612
(393.96, 13.83, 248.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 9.644209
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.133384
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.6727
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.618683
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.566541
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.516223
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.505799
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.551019
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.609765
Ğ(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.670586
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.003075
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.955496
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.909653
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.881887
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.899677
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.964623
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.634339
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.814704
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.007926
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.215391
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.863172
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.118141
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.393968
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.697104
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.032212
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.399191
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.802658
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.246288
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.712481
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.23929
(393.96, 13.83, 248.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 9.87848
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.394521
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.166662
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.68392
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.629765
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.577488
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.534769
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.547583
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.605187
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.664834
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.726583
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.025019
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.97719
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.946232
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 7.961535
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.026292
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.093329
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.630767
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.810884
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.00383
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210989
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.857831
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112371
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.387677
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.68824
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.022548
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388603
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.790986
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.233389
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.698242
Õ(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21955
(393.96, 13.83, 248.64) (374.76, 7.69, 268.09) (0.76, 0.67, 3.99) Tools 9.989461
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.284356
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.89337
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.696395
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.642084
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.589659
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.5678
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.602714
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.661227
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.721809
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.098206
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.048312
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.014015
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.02676
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.091379
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.158276
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.627259
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.807133
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.999808
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.206668
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.428319
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.10668
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.381572
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.679708
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013006
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.37811
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.77945
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.220723
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.684198
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20008
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.82715
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.321738
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.766567
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.710135
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.655653
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.603061
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.602308
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.659732
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.719192
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.780752
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.123159
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.085346
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.095422
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.159959
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.226772
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.623814
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.803447
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.995859
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.202425
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423281
İ(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.101135
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375509
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673205
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.003587
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.367771
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.768069
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208263
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670441
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18304
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.447801
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.201215
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.781775
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.725152
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.670481
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.636341
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.660316
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.718696
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.779142
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.201878
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.16034
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.167595
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.232108
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.298895
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.620434
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.799832
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.991982
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.197895
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.418334
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.656376
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.369628
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.666744
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994263
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.357569
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756824
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.196049
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.656912
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16804
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.489571
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.875809
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.798291
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.741456
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.686583
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.673638
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.720292
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.779667
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.841141
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.239118
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.243364
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.307909
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.374732
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.617116
Â(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.796284
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.98818
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.193112
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.413477
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.651133
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.363828
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.660492
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.985074
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.347489
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.745746
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.184052
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643675
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.824191
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.533287
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.875216
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.816125
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.759063
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.711658
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.723951
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.782298
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.84271
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.321809
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.322815
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.387453
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.454373
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.613863
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.792806
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.984451
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.188686
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.408712
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.64599
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.902583
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653694
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.975998
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33754
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.734769
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.172293
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630661
(393.96, 13.83, 248.64) (375.14, 8.42, 265.46) (1.39, 2.22, 3.99) Tools 9.67112
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 8.206267
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.894638
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.835294
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.777987
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.751931
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.787004
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.846397
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.907892
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.40604
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.470834
(393.96, 13.83, 248.64) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 8.537914
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.610673
¢(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.789395
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.980795
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.184345
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40404
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.640947
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.897122
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.64568
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96707
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.327709
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.723997
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.160744
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.617926
(393.96, 13.83, 248.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12468
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.977156
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.915427
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.855813
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.798243
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.793778
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.852175
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.912663
(393.96, 13.83, 248.64) (376.16, 8.72, 264.70) (2.07, 2.22, 3.94) Tools 7.975286
