¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ğ(411.41, 14.49, 245.85) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02471
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.553482
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782326
Ù(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02878
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.296206
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594801
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.919893
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267774
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.648956
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.005172
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.33001
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680716
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06034
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55133
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11897
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6843
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16221
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77818
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.82831
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.94502
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.04278
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.06321
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.99254
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.77422
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.72405
(412.96, 14.54, 246.02) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.17661
(412.96, 14.54, 246.02) (439.09, 8.60, 236.65) (2.32, 1.85, 2.92) Tools 15.76949
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.05798
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.16703
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.15199
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.00831
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 15.70106
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.552102
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.780803
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027153
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.293212
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.589778
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.910947
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.257984
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638237
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.000586
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.325105
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.67538
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.07533
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5468
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1139
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68626
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16434
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83078
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.034
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.25095
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.38349
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.43298
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.359
é(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.15835
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.75152
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.63277
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.1678
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.45214
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.57554
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.56378
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.41261
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.08437
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550692
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.779289
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.025526
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291442
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.584722
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902009
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.248222
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.627481
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996328
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.320524
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.670447
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09442
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55601
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1091
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68892
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16723
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88425
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.30707
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.57251
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.74329
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.79931
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.74751
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.56698
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.05838
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.55455
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.55252
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.86863
(412.96, 14.54, 246.02) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.46781
(412.96, 14.54, 246.02) (440.29, 9.03, 233.27) (2.56, 2.61, 2.56) Tools 17.46846
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 16.84041
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.03019
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549276
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.777794
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.023897
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289687
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.576571
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893061
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.238422
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616764
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.992433
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.316338
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.665928
ì(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11373
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57726
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10451
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69228
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18216
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93856
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.59264
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.91089
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.09987
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.18324
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.16003
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.00244
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.58279
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.47921
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.47132
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 13.9557
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 13.9517
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 13.94979
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 13.94996
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 13.9522
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.547886
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776277
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.02226
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287911
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.574757
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88413
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.228668
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.606042
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.988892
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.312504
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.661813
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13324
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59901
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.1002
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6964
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.23097
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00617
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.86607
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.2312
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.46609
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.58991
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.59875
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.46735
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.11974
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.4067
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.51434
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 13.98023
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 13.91836
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 13.94232
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.02093
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.25348
×(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.546468
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.774755
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020622
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286159
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.573635
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.875185
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.218904
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.595318
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.985682
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.309071
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.658066
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15292
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62123
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.10828
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70123
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28051
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11638
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.97773
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.55938
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.8526
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.0213
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 16.06618
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.96473
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.64427
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.33695
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.73157
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.39021
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.32479
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.34603
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.42928
(412.96, 14.54, 246.02) (438.43, 9.89, 235.53) (2.32, 1.85, 2.92) Tools 14.67867
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545062
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.773255
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019012
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.284385
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571805
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.870526
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.209147
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.58461
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.982811
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.305958
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.673552
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1728
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64397
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13323
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70676
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33083
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22566
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92593
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 15.90381
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.27965
ß(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.26988
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.95703
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.35324
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.34912
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.34715
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.34731
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.34962
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.543659
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771736
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.017372
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282637
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.569899
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.869397
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.199406
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573919
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.980295
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303249
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.691637
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1929
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66719
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15868
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71301
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38189
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33385
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.31564
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.29381
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.24059
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.22688
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.21517
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 13.5737
(412.96, 14.54, 246.02) (437.41, 8.60, 235.79) (2.32, 1.85, 2.92) Tools 14.28092
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.38095
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.4995
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.50298
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.38883
(412.96, 14.54, 246.02) (436.71, 9.89, 234.61) (2.32, 1.85, 2.92) Tools 14.27994
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.542244
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.770219
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01574
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.280853
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.567967
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868296
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.191773
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563258
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.973938
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.300904
(412.96, 14.54, 246.02) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.709899
