¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(399.93, 12.64, 329.89) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.61737
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.93968
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.031569
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436214
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.880359
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88948
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.41355
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93737
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48776
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09343
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74908
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40784
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.13872
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90492
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67692
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55002
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45492
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45208
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.62631
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.00392
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.88599
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.041271
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.446851
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.892071
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36477
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42715
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9438
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49482
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1023
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75623
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.40969
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14076
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.8973
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.67839
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55164
ƒ(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.45043
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44709
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.58739
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.97219
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.83248
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.050661
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.457149
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.90341
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.37421
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.86048
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95015
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50177
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11787
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76345
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41767
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14286
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89186
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68025
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54996
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44659
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44283
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55607
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.94074
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.77923
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.05974
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.467106
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.914375
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38342
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.87061
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40755
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50985
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.13329
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77081
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42575
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.14846
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89391
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6825
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54712
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44344
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43933
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55209
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.89258
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.7262
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.068501
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.476715
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.924957
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39239
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.88047
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41846
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.98468
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14859
õ(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77824
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43393
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15749
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89632
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68517
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54485
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4409
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43653
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54899
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.86344
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.67344
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.076947
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.485977
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.935583
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40111
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.89007
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.42907
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.9926
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58892
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.32963
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44224
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.16668
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89905
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68822
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5432
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.4391
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43444
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.54515
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85946
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.61028
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.085064
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.494884
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.946898
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.40959
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8994
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.43938
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00036
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.5975
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.24951
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88945
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17599
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90218
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69168
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5421
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43788
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43311
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.53022
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85603
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.555
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.092859
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.503433
ä(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.957789
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41782
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90846
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.44939
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.00797
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.60592
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25347
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89382
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.60146
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90569
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69553
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54161
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43733
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.43252
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.5162
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85312
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.52014
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.87646
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.100325
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.511623
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.968247
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.42579
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.91724
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.45882
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.01544
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.61417
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.25748
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.89824
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.6172
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.33363
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69975
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54173
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43747
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.42662
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.50308
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.85073
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 23.13033
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.85685
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107455
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.519451
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.978272
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43352
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.92574
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46789
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.02275
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62226
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26156
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90274
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62752
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34502
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.12906
—(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.95514
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.43826
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.41752
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.49091
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82128
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.81108
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.83744
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.114256
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.526913
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.987856
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44099
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.93397
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.47666
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0299
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63017
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26571
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90731
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.63811
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.3567
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1375
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.96449
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.8528
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.82417
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.93459
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.22941
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.78901
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.81821
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.120723
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.534008
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.997001
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.4482
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94191
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48512
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.0369
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63791
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.26991
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91195
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.64895
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.36867
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14636
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.97431
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.85882
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.82711
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.93168
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.216
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.7676
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.79917
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.126845
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.540729
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00489
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.45515
‡(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.94956
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.49328
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.04374
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64547
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.27418
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.91665
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.66006
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.38092
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.15566
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9846
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 17.86484
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 18.83488
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 19.9331
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 21.20948
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 22.74688
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 24.78032
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.132627
(398.66, 12.62, 329.50) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.547472
