¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Æ(415.99, 14.56, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 19.30056
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11839
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9849
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0472
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26134
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40949
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59608
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.55481
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.53289
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.51365
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.49705
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.4831
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.47177
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.46306
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.45697
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.45348
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.383412
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.558655
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.746991
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.950731
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.174527
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.417962
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.682423
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971811
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282158
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.621102
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.995946
ª(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.406132
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.859857
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.363633
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.62926
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31862
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07084
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93559
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.98937
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.18623
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33859
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.57733
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.56023
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.53831
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.51906
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.50245
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.48849
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.47716
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.46845
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.46235
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.45886
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.37381
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.548373
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.736199
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.939116
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.162369
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.40478
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66808
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.956396
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.264728
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.601956
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.975721
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.382902
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.83399
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.334507
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59082
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27489
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02394
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88683
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93228
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11235
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28443
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.56035
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.56829
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.54636
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.52709
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.51048
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.49651
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.48517
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.47645
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.47034
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.46685
ğ(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.364287
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.538178
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.725495
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.927598
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.150292
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391689
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653842
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.94109
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.247453
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.582984
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955656
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.359907
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.808392
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.305712
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.860535
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2317
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97773
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83868
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87595
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03966
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.2392
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.54508
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.57899
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.55703
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.53775
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.52113
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.50714
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.49579
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.48706
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.48095
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.47745
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.354846
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.528071
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.714881
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.916226
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.138303
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.378692
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639708
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.925691
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.23033
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.564185
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.935451
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.337149
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.783062
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.277244
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.828507
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18904
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93217
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79116
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82034
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9681
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1947
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.5315
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.59233
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.57035
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.55105
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.53441
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.52041
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.50905
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.50031
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.49419
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.49068
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.345485
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.518052
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.704352
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.905209
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.126398
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.36579
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.625762
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.910172
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.213363
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.545561
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.9151
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.314625
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758005
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.249104
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.796857
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41508
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88721
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74422
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76548
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89768
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.151
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55922
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.60832
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.58633
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.567
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.55034
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.53633
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.52494
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.51619
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.51006
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.50654
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336206
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508123
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.693917
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.894271
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.114581
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.352984
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612042
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.894794
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.196553
’(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.527113
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.894957
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29234
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.733442
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221296
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765591
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38015
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84293
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69788
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71132
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.82839
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.10802
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.60703
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.62699
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.60497
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.58562
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.56893
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.55489
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.54349
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.53472
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.52858
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.52505
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.327012
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.498456
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683568
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883412
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.102851
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.340276
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.598423
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.879556
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.179901
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.50884
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.875022
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270289
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709213
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.193813
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.735187
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34566
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03554
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65211
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.65792
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.76027
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05271
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52716
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.64834
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.62628
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.6069
(416.01, 14.54, 246.23) (381.77, 7.96, 248.77) (1.40, 2.06, 3.21) Tools 17.59019
(416.01, 14.54, 246.23) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 19.99483
(416.01, 14.54, 246.23) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 19.98254
(416.01, 14.54, 246.23) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 20.29268
à(416.01, 14.54, 246.23) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 21.37816
(416.01, 14.54, 246.23) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 21.37459
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.3179
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.488897
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.673313
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.872633
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.091209
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.327665
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.584906
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.864458
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.163404
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.490746
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.855297
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.248477
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.685244
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.166659
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.705561
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3116
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99679
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60696
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60495
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.69325
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97336
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44919
(416.01, 14.54, 246.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.88331
(416.01, 14.54, 246.23) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 20.08949
(416.01, 14.54, 246.23) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 20.06809
