¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ü(432.15, 14.96, 248.02) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 13.1051
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.78892
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.76957
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.75247
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.36331
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.34184
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.41293
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.30943
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.210146
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.434472
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.676666
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.938883
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.22366
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.526107
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.366838
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.749545
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.170438
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630458
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12704
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68828
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31981
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03258
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84318
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77285
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79386
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.95149
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.95076
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.95226
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.95599
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.96196
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.97017
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 14.98063
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.55546
³(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.53375
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.60536
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.60672
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.214535
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.439203
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.681782
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.944432
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.229069
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.531364
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.372772
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.756071
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.177636
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.636198
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13809
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70301
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33638
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05136
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86462
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79245
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.81654
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.26767
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.26745
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.2695
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.27384
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.28046
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.28937
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.30057
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.75437
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.73241
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.80457
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.83103
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.82142
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.81553
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.81202
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218895
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.443905
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686867
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.949946
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.233883
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.53661
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.867004
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762606
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.1848
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.643063
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.1513
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71778
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.35301
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.07018
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88612
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81224
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.83943
Ë(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.59985
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.60018
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.60284
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.60783
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.61516
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.62482
(430.68, 14.93, 247.54) (400.77, 7.54, 238.52) (1.24, 1.54, 1.87) Tools 15.63684
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.96028
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 23.93807
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.8131
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.67966
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.67015
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.66431
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.66216
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.223225
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.448585
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.691926
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.955433
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.238691
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.541847
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872733
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.769116
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.191991
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.655019
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16457
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73261
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.36969
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0891
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90772
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82662
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.86246
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.96065
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.9616
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.96492
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.97063
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.97873
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 15.98922
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.00212
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.17344
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.15096
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.90848
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.74024
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.72916
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.72177
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.71809
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.227531
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.453235
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.696956
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.960889
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.243489
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.547075
Á(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.878449
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.2407
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.199139
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666987
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.17785
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.74744
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38643
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.10803
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92341
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.83875
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.88573
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12037
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.33032
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.33437
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.34086
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.3498
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.36119
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.37504
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.8394
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.82824
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.8208
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.81707
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.23181
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.457855
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.701952
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.966309
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.248274
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.552289
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.884152
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.247141
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.206277
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.675089
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19119
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76236
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4032
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12707
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.93403
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85092
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.90919
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14067
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.71899
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.72384
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.73119
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.74104
(430.68, 14.93, 247.54) (399.60, 7.53, 238.59) (1.24, 1.54, 1.87) Tools 16.75341
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.77729
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.92824
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.6171
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.96056
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.94932
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.94181
¡(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.93803
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.236068
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.462447
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.70692
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.971685
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.253049
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.557492
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.891503
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.253575
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.651824
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682997
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.20457
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.77732
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42002
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14206
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.94473
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86321
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.92444
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14095
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.96523
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.96815
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.97361
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.98161
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 16.99215
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.00524
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.58302
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.60097
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.58251
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.240296
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.467008
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.711853
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977026
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.257812
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.562683
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.897357
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.260003
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658909
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690878
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21338
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79232
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4369
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1515
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95547
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87559
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.93876
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1414
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.35242
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.35607
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.36232
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.37117
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.38262
”(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.39669
(430.68, 14.93, 247.54) (398.43, 7.50, 238.76) (1.31, 1.54, 1.92) Tools 17.41338
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.71204
(430.68, 14.93, 247.54) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 24.69346
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.244495
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.471538
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716753
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.981942
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.26256
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.567859
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.903203
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.266421
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.666106
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.107673
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22216
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.80695
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45147
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16097
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.96626
(430.68, 14.93, 247.54) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.88798
