¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
í(337.70, 7.26, 322.46) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.22502
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.02857
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.001893
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.997434
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.040143
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.08444
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.130369
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.2094
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.378916
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.557749
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.062511
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.121484
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.34259
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.03334
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.725743
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.609963
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.552095
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.537871
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.52511
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.554764
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.625747
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.699249
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.984522
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.964916
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.938445
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.947591
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.989489
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.032952
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.078022
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.176129
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.343949
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.960567
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.016735
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.08639
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.309141
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.01424
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.716784
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.601197
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.544601
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.530386
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.517632
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.548036
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.618908
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.692297
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.979054
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.903409
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.87714
è(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.89922
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.94034
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.983002
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.027246
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.143627
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.309798
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.91703
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.97252
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.055537
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.27667
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.9986
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.709504
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.594073
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.538533
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.524323
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.511575
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.542608
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.613392
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.686689
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.974714
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.843979
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.817903
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.852286
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.892655
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.934543
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.977993
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.111884
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.276453
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.874994
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.92983
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.025594
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.245163
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.986379
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.703897
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.588586
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.533886
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.519681
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.506935
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.538479
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.609193
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.682421
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.971498
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.786553
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.768559
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.806746
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.846395
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.887542
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.930228
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.080889
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.243899
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.834426
é(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.888637
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.996552
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.21461
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.977558
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.699957
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.58473
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.530655
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.516453
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.503712
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.535644
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.606313
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.67949
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.969404
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.731065
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.725055
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.762568
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.801523
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.841957
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.897209
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.050627
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.212123
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.795298
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.848907
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.968396
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.184996
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.972122
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.697683
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.582504
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.52884
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.514641
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.501899
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.534101
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.604744
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.677896
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.968431
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.677451
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.68285
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.719715
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.758003
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.79775
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.86904
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.021089
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 7.181116
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.757583
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.810616
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.941119
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.156307
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.970057
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.697071
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.581904
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.528438
ê(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.514239
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.501499
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.533848
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.604488
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.677635
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.968579
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.625652
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.641914
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.678154
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.715799
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.754886
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.841547
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.992264
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.670685
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.721252
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.773733
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.914709
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 9.128537
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.971359
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.69812
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.582932
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.529449
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.515249
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.502508
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.534889
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.605544
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.678711
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.969849
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.57561
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.602215
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.637854
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.674881
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.713332
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.814716
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.964144
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.63623
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.686286
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.738236
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.889156
(337.82, 7.28, 323.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.3412
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.976037
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.700833
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.585587
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.531877
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.517673
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.504929
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.53722
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.607914
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.68112
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.972239
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.530003
î(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.563723
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.598784
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.635218
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.673056
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.788545
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.936717
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.603092
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.652654
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.704099
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.864451
(337.82, 7.28, 323.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.27201
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.984094
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.70521
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.589869
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.535718
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.521511
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.508763
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.540845
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.611599
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.684866
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.975754
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.493232
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.526411
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.560916
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.596776
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.634028
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.76302
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.909974
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.571246
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.620338
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.671298
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.840587
(337.82, 7.28, 323.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.20506
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.995543
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.711256
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.595786
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.540978
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.526766
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.514014
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.545766
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.616601
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.689951
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.980392
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.457592
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.490251
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.524221
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.559532
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.599373
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.738134
(337.82, 7.28, 323.57) (342.11, 0.49, 344.89) (2.32, 1.16, 6.64) Tools 6.883906
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.540672
ë(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.589314
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.639811
(337.82, 7.28, 323.57) (344.12, 0.49, 344.89) (3.45, 1.16, 6.51) Tools 8.817549
(337.82, 7.28, 323.57) (346.41, 0.49, 344.89) (2.46, 1.16, 6.63) Tools 11.14027
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 10.01041
(337.82, 7.28, 323.57) (345.89, 1.57, 345.27) (5.35, 1.16, 5.52) Tools 9.718976
