¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
×(375.17, 14.90, 294.38) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.244862
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.111646
»(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.312964
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.529003
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761395
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.012033
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.283075
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.577089
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.897088
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259894
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.664946
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113111
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.598207
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12176
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69469
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32867
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.02403
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55407
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07399
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60658
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06535
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60833
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21006
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.83908
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40449
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78047
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17667
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.59475
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17632
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.587399
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.752698
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.929003
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.117378
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.319079
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535583
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.768452
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.019671
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.291344
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586063
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.906849
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272358
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.67867
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.128357
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.61266
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13405
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.70744
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.34569
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04321
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55274
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07252
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59672
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.10042
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.64616
¸(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.25502
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.89694
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41819
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7948
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19172
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.6105
(374.83, 14.72, 295.27) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24438
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.710366
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965223
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.241349
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541436
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.868705
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22694
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.705727
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960254
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.235948
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.535544
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.862281
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.219868
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701083
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955171
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.230469
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.529572
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855748
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.212743
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.696345
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950057
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224894
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523482
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.849116
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205448
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691512
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.944852
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219228
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517371
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842396
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.193327
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686637
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939563
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21351
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511114
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835595
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.179962
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.681694
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.934227
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.207706
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.50479
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.828652
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.166677
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.509193
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676681
´(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.928809
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201836
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.498403
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.821695
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.153428
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494812
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.67162
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.923318
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195857
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.491913
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.814591
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.140289
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.480459
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666476
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917755
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.189833
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.485359
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.807432
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.12719
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.466237
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.661257
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.912118
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18375
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.47871
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.800189
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114203
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.452079
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656017
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90643
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17758
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.471993
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791525
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101274
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.438003
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.650687
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.900692
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.171321
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.46523
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.779665
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.088436
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.424015
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.64532
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.894848
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165009
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.458369
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767898
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.075684
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.410113
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.639858
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888988
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15863
±(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451404
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.756217
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.062971
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.396315
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.634393
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.883043
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.15218
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.4444
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.744618
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.050376
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.382617
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.7448
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628818
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877038
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.145672
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.437326
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733083
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.037863
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.729938
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.623207
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.870996
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.139114
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430182
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.72162
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.02544
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.355497
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.715178
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.617535
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864875
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.132502
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.42296
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.710224
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.013105
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.342049
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.70054
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611835
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.858696
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.125784
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.415701
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.698916
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.000835
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.328742
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.685976
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.606104
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.852462
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119058
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.408358
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.688828
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.988695
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315521
¶(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.671549
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.600276
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.846213
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.112253
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399693
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.680306
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.977006
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.302387
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657234
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.59441
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.839852
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.105358
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.390103
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.671848
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.96784
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289373
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.643056
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.029635
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588504
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.833454
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.098456
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380551
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.663501
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.95879
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.279057
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628923
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0142
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.582531
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.827013
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.091506
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.371048
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654397
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.949843
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.269335
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.616911
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.998874
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.576532
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.820566
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.084461
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.361585
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644159
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.940959
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.259686
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60642
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.984943
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.570497
(374.69, 14.65, 295.77) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814027
