¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(335.88, 7.44, 352.23) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.15447
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.802292
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46679
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12576
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84052
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7058
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69586
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.10856
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.72643
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.41353
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.60233
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.44229
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759547
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956329
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165877
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391697
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635714
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900924
ï(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.191145
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508021
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.869463
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269219
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.702431
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.181815
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.808613
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.47462
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13031
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84487
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70843
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69776
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.11933
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.74493
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.43324
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.61891
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4795
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759653
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956258
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165802
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391615
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635625
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900761
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190968
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508174
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870046
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.269866
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.703568
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.187165
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.814738
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48247
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.13505
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84928
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71127
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69973
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.13014
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.76377
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.45294
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.63579
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.51718
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759767
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956209
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165749
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391559
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635564
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.90062
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190814
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.508687
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.870611
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.270494
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.704743
ê(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.192339
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.820657
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49032
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85378
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71431
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70178
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.14098
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.78295
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.47301
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.65295
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.55532
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.759895
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956183
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165721
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391529
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635532
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900503
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190686
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509186
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871161
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271102
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.705957
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.197335
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.826374
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49819
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14514
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85834
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71755
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7039
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.15186
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.80247
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.49345
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.67041
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.5472
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760035
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956179
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165716
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391523
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635525
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900404
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.19058
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.509672
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.871696
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.271692
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.707206
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20215
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.831886
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.50607
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15048
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86298
ì(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.721
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70609
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16277
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.82198
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.51427
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.95849
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.57166
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760185
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956196
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165734
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391544
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635547
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900331
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190498
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510139
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872213
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272266
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.708488
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.206784
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.837188
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.51395
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.15602
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.86769
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72464
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70836
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.17371
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.84167
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.53545
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.68617
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.59661
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760345
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956236
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165779
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39159
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635599
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900278
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190442
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.510596
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.872715
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.272821
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.709812
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.211237
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.842285
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52184
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16176
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87313
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72849
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7107
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.18468
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.86171
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.5423
ç(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.71281
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.62205
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760519
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956299
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165845
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391662
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635676
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900248
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190411
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511036
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8732
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.27336
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.711171
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215507
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847172
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.52974
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.16769
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87986
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73254
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71535
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.19567
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.14766
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.56401
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.73992
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.64797
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760704
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956384
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.165936
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.39176
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635783
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900248
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190402
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511462
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.873671
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.273879
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.712566
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.21959
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.851849
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.53764
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17383
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88682
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7368
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72102
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.2067
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.89529
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.58616
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.76741
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.67437
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.7609
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.95649
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166049
î(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391883
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.635916
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900393
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190416
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511872
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874122
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274381
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.713996
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.22349
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.856313
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.54554
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18015
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.89399
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74125
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72642
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.49004
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.91182
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.60875
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79529
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.70125
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.761107
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.956619
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.166189
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.392034
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.636078
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.900569
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.190455
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.512268
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.874558
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.274863
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.715464
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.227202
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.860562
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55345
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.18668
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90139
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.74591
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73154
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.20996
(335.83, 7.57, 352.48) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.9288
