¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
è(397.38, 14.61, 309.65) (371.78, 9.22, 302.85) (8.10, 3.07, 6.91) Truck 6.719293
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.25792
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.313026
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.431357
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.55596
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.687284
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.825852
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.972272
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.127162
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291244
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.498148
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.722759
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.96455
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225485
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503013
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.801248
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.892164
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.996284
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.321225
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751187
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.325674
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.930617
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.62968
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46374
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.47999
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.81679
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.5368
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.17442
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.318345
è(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.43695
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.561839
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.693461
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.832383
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.979129
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.134408
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.298919
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505101
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730231
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.972578
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.234159
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515364
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708661
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75368
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.977725
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.316173
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.752178
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.344041
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.951477
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65155
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.48938
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.50439
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.83829
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.55986
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.08984
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323927
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.442854
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.568022
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.699991
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.839221
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.986362
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.142044
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.307027
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.512326
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738001
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980939
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.243201
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.507097
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.511278
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.662797
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.973603
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.311685
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.7537
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.218987
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.972974
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.67411
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.51582
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.53092
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.86057
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58403
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.00424
å(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329798
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.448999
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.574499
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.706785
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.846381
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.993906
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.150026
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.315439
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519851
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.746087
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989655
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.252569
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294915
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.39396
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.660965
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.969999
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.307762
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.755751
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.221264
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.995115
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.69737
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.54307
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56119
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.88363
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60931
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.329156
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45541
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.581229
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.713855
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853865
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.001805
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.158354
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.324264
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.52765
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.754482
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.998693
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.111763
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.16986
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365314
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659589
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96691
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.304401
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758331
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224133
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0179
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.72134
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.57025
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59234
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.90747
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6357
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.326964
Ú(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.458868
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.588259
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.721279
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86165
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01002
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.167035
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.333456
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535754
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.763189
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.896819
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.937479
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092447
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364464
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658667
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.964341
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.301602
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.761442
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.227589
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.04134
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.74601
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59803
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62439
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.93841
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.66322
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.324936
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.456748
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.595574
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.728955
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.869786
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018591
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.176097
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.34304
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.544174
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.697641
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.716329
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.834986
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.092834
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364033
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658199
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.962285
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.299364
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.765084
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.231635
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06544
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.77139
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6266
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65733
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.976
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.69186
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.323139
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.454834
É(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.594087
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.737
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.87823
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027499
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.185514
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.353005
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.459319
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.497104
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.60852
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.835689
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.093594
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364022
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.658188
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960744
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.297687
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766088
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.236275
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.0902
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79749
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.65598
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69118
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.0147
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.72164
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.321523
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45315
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.592302
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.739618
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.886983
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.036742
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.195279
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.218115
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284064
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.397664
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.605819
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.836735
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.094722
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364429
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.65863
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961807
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296569
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.716833
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241505
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.11563
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.8269
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.68617
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72595
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.05451
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.75257
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.320116
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.45166
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.590726
¨(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.73796
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.894047
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.881124
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.959639
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.067194
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.209359
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.404319
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.612934
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.838126
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.096224
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.365256
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.659528
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966809
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296012
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.667974
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.247329
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.14173
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85741
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71719
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76164
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.09546
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78465
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.018592
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.17021
(396.76, 14.56, 309.49) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.332141
