¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
  (377.45, 15.73, 283.67) (376.11, 8.64, 266.13) (1.02, 3.01, 3.58) Tools 4.21349
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.1241
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.10657
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.09089
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.07705
(377.31, 15.61, 281.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.41148
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.904838
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.045056
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.194326
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.353522
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.523635
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.705239
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.900886
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.111372
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.33841
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038948
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.317971
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616687
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.942074
Á(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29777
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.68816
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118561
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595325
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12627
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69811
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33601
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.05672
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.35772
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.3303
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.30483
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.28129
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.25968
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.23996
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.22213
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.20616
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.19206
(377.31, 15.61, 281.13) (379.48, 7.54, 250.80) (1.36, 1.29, 1.33) Tools 14.44009
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902186
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.042238
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.191327
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.350323
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.520215
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.701623
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.897005
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.107195
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.333903
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.032976
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314857
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.613283
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.938337
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.293691
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683696
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.113617
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.589843
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.12018
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69248
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32966
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04953
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.47955
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.45171
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.42585
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.40195
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.37998
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.35992
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.34178
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.32552
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.31114
(377.31, 15.61, 281.13) (377.95, 7.54, 250.51) (1.36, 1.29, 1.33) Tools 15.29615
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.899649
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.039544
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.188457
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347263
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.516946
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.698288
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.893294
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.103203
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.329595
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.027321
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30913
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.61018
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.934975
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289993
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679622
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.10914
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584869
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11462
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68745
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.32404
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.04315
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.83817
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.57745
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.55118
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.52689
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.50455
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.48415
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.46567
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.44911
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.43444
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 14.21581
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.897228
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.036971
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.18572
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.344344
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.513826
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.695189
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.889757
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.099394
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.762354
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.021838
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303221
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.607378
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.931876
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286631
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.675953
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105063
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580335
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10959
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68309
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31913
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01796
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86559
¬(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.70769
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.68099
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.65629
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.63357
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.61281
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.59399
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.5771
(377.31, 15.61, 281.13) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 12.56213
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.71707
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.894924
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.034522
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.183113
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.341564
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.510856
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.692108
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88639
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.095774
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757534
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.016644
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.297548
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.603052
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.929159
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.283641
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672648
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101421
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.576335
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10508
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67936
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.29746
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96076
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89404
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82583
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.57299
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.54698
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.52308
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.50128
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.48155
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.46389
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.44828
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.72793
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.892734
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.032197
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.180637
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.338923
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.508035
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.689087
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.883194
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.092334
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752933
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.01167
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.292171
Ä(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597203
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.926721
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.280991
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.669739
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.098206
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572769
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10109
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66078
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24775
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90497
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92357
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85983
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.61077
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.58464
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.56063
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.53872
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.5189
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.50115
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.48545
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.74134
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.890661
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.029993
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.178293
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.336423
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.505363
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.686227
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.88017
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.509481
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.748572
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006924
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.287053
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.591603
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92401
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.278697
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.667203
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095444
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.569671
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09587
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61725
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19921
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85055
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89584
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.89506
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.65081
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.62456
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.60043
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.57841
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.55849
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.54064
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.52485
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.7573
 (377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.888702
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.027912
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.176079
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.334062
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.502841
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.683526
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.877386
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.505649
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.744393
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.002448
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.282163
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586306
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.918192
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.276747
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.665076
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.093082
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.565709
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08786
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.59089
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15189
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.79751
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73289
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93155
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.69316
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.66677
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.64252
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.62038
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.60035
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.58239
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.56651
(377.31, 15.61, 281.13) (377.95, 7.54, 251.89) (1.36, 1.29, 1.33) Tools 13.77584
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.88686
(377.31, 15.61, 281.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.025955
