¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ(434.78, 15.06, 249.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732763
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.06989
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.81871
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.79924
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.35886
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07891
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299057
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.538854
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.796301
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.075539
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.383656
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.711364
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.082402
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.484945
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.940202
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.448619
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01991
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65891
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39078
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23377
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21642
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.34224
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.58812
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08088
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.83283
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.81337
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.37281
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077805
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.297722
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.537407
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.795132
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.074062
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.382042
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.710443
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.080985
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.483838
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.938969
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.447233
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01833
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65798
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39099
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23545
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22025
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.35123
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.59578
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.09119
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.84472
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8278
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38722
Ÿ(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.076676
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.296344
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535915
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.793932
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.072532
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.380369
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709499
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.079498
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.48265
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.937646
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.445746
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01665
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65691
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39104
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23694
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22402
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36008
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.60363
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10153
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.8535
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.84253
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.40314
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075521
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.294927
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534384
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.792702
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.070949
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.378639
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.708525
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.077938
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.481379
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.936232
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.444156
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01485
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.6557
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39093
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23825
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.22776
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.36879
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61147
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1119
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.86257
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.86044
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.42253
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07434
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.293471
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532808
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.791441
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069314
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.376853
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707533
 (434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.076306
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.480165
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.934726
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.442467
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01294
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65435
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39067
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.23937
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23135
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.37736
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.61929
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12226
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.87315
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.87878
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.4423
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073135
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.291975
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531188
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.790152
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.067628
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.375011
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.706516
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.074606
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.47917
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.933134
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.440681
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.01092
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65285
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.39025
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24031
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.23421
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.38579
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.6271
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.13266
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.88526
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.89944
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.46243
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071905
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.290438
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.529527
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.788561
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.06589
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.373112
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705473
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.072836
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.478132
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.931452
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.438791
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00879
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.65122
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38967
Ç(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.24106
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.4941
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29559
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.64701
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22663
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.89759
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.9232
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.48293
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07065
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.288865
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.527823
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.786714
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.064104
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.371157
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.704409
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.070994
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.477054
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.929681
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.436804
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00654
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64944
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.38893
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10089
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16794
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29645
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65856
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22107
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.04687
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.94705
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.50382
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069371
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.28738
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.526078
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784818
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.062294
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.369148
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703321
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.06908
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.475932
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.927823
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.434718
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00418
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64753
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18633
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10595
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16623
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.2974
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.66996
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.2379
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00323
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.97096
Ò(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.52506
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.068028
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.285976
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.524291
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.78288
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.060765
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.367085
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.70221
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.067102
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.474774
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.925876
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.432534
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.00172
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.64547
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19054
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11081
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16447
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29837
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68122
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25479
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.00944
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 22.06302
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.55121
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066328
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.284545
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.522463
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780896
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.059206
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.364965
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.700529
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.065052
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.473104
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.923841
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.430251
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.999137
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39602
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19452
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11547
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16263
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29939
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69237
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.27168
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01592
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.26089
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.85365
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064593
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.283088
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.520596
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.778869
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.057615
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362792
ì(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.698143
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062934
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.470757
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.92172
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.427871
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69133
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39935
(434.08, 15.02, 249.30) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19835
