¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
›(367.20, 9.91, 323.84) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.1347
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.59213
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.94817
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.33101
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.73429
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46171
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673223
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.967162
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.285824
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.631182
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.867522
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.118603
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.385727
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.725588
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.2015
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.65861
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06091
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49652
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94036
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36485
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86784
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41677
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01679
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55646
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.96626
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40212
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.88082
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.33442
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.68489
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05333
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.44108
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84958
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.69974
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.7129
†(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.010159
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332527
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670659
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909372
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.163013
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.432935
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722946
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19858
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66196
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06453
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50048
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97403
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.403
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91037
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.46313
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.0675
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.56247
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.99355
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.45328
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.94455
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41089
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.78881
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.16202
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.55485
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96887
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.9462
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752872
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.053475
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379595
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.710854
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.951955
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.208227
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.481039
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.772051
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19561
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66574
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.06859
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50488
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.97882
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44313
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95391
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51059
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11272
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.61724
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.05172
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51518
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01056
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47364
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.89624
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.27439
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.67253
ƒ(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.09225
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.20145
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79318
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.097139
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427095
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.751772
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.995321
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.254311
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.530087
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824297
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19258
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66993
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07311
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50978
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98415
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48413
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99554
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54877
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1534
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.66812
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11184
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.57918
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.07885
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.53888
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.98538
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.39049
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79417
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30478
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.4801
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.837272
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.141157
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.474968
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.793356
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.039515
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.301223
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.580023
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.877555
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.19577
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67453
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0781
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51516
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99001
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53462
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03065
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58704
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19519
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71015
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.174
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.64537
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14942
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6066
ÿ(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05688
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.51045
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91986
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56887
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.77962
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.88667
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185519
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523261
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835733
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.084467
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.349007
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.630872
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931848
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.25378
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.67955
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08352
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53529
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0639
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60321
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0667
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.62629
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.23819
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.75384
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23561
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.71373
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.22236
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.6769
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13109
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.61347
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04978
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84291
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.091
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.9367
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.23019
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57193
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.878875
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.130209
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.397631
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.682712
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.987165
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31294
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68501
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11913
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60794
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14359
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.6735
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10373
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66662
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28233
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79915
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.28399
…(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.7843
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29773
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.74974
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.20808
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.69492
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.18405
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.12743
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.987301
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27745
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621017
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.922732
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.176785
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.447157
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.73548
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04352
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37034
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72663
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.18673
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68185
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22472
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74547
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17205
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.70802
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.32763
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84611
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33418
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.85718
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37552
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82524
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28785
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.77936
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.30637
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.30821
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.038505
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.332687
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.670435
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967365
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.224192
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.497636
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.789241
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.089
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40452
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76509
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25552
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75707
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30733
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.81919
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25098
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75047
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37409
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.89475
„(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.38617
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91354
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45584
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.90343
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.37049
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89221
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46625
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.49075
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.090312
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.388619
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.720287
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.012778
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.272415
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.545073
(366.36, 9.87, 323.53) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.824189
