¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(351.42, 8.77, 314.45) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.871166
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.316331
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.714443
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.175883
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.683764
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.287094
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.985632
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.71578
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45823
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29374
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.151048
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.224744
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.302473
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.384561
›(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.471364
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.563283
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.660764
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.764306
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.87447
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.991891
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.117284
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.251467
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.395369
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.550056
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.716757
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.896898
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.092134
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.30441
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.536015
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.32436
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.629108
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.965789
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.321107
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.719896
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.185163
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.694215
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.299666
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.989744
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.72054
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4793
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.318
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.153127
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.226931
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.304777
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.38699
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.47393
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.565996
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.663638
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.767355
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.877711
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.995342
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.120966
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.255405
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.399588
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.554588
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.721639
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.902171
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.097848
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.31062
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.542792
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.332469
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.638031
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.974495
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.326575
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726122
¥(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1926
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.705675
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313405
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.995224
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7268
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50228
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.34446
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.155343
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.229262
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.307232
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.38958
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.476664
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.568888
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.666701
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.770606
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.881166
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.999021
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.124892
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.259602
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.404086
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.559421
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.726846
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.907795
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.103941
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.317246
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.550022
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.341145
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.647548
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.980131
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.332844
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733166
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.200487
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.718214
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328339
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.00203
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.73462
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52707
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37301
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.157695
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.231736
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.309839
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.392328
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.479568
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.571959
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.669955
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.774057
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.884835
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.002928
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.129061
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.26406
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.408864
¯(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.564555
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.732377
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.913771
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.110417
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.324286
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.557706
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.350327
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.657662
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.986431
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.339789
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.740968
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.20931
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.731796
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343687
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01017
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.744
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55377
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40377
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.160184
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.234354
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.312596
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.395237
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.48264
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.575209
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.673397
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.77771
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.888718
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.007064
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.133476
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.26878
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.413924
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.569992
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.738234
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.920098
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.117276
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.331747
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.565848
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.360067
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668406
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.993422
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.34752
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.749578
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.21901
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.74641
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.351951
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01964
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.75492
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.57839
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43673
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.16281
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.237117
˜(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.315507
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.398307
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.485882
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.578639
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.67703
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.781566
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.892817
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.01143
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.138134
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.273763
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.419266
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.575731
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.744419
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.926782
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.124521
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.339626
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.57445
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.370372
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.679713
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.001045
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.355962
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.758999
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229616
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.762127
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.36137
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.03046
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.76746
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5929
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47196
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.165573
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.240024
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.318569
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.401537
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.489294
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.582248
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.680855
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.785625
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.897132
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.016026
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.143041
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.27901
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.424891
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.581778
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.750933
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.933824
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.132154
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.347929
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.583514
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381218
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687356
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009367
«(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.365155
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769212
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241112
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.775444
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.371996
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04264
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.78152
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60921
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.50941
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.168473
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.243077
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.321784
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.404929
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.492877
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.58604
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.684872
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.789889
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 3.901665
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.020855
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.148194
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.284523
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.430802
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.588131
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.757781
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.941224
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.140177
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.356658
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.593046
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.852174
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69552
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.018367
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375108
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.780292
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253592
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.789564
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383777
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.05619
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.79719
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62738
(350.76, 8.75, 314.06) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54921
