¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ÿ(399.97, 14.04, 248.35) (378.09, 8.79, 250.51) (1.36, 1.29, 1.33) Tools 7.793014
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.533542
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.518116
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.503595
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.489967
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.477222
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.46535
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.454342
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.444189
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.751771
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 6.326808
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90036
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.14479
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 22.47988
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.755201
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.729844
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.705556
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.682319
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.66011
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.638914
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.618711
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.599485
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.581221
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.563902
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.547517
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.532052
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.517492
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.50383
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.491052
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.479149
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.468112
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.457933
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.74992
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.92009
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.9014
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.88468
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.86991
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.8571
Ÿ (399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.84623
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.770645
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.745218
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.720864
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.697564
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.675295
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.654042
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.633784
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.614505
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.596191
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.578825
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.562396
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.546887
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.532289
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.518589
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.505776
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.493841
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.482774
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.472567
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.748102
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.80771
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.78919
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.77262
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.758
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.74531
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.73454
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.787039
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.761539
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.737115
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.713747
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.691415
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.670099
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.649784
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.630449
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.612082
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.594667
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.578189
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.562636
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.547996
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.534256
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.521406
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.509436
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.498337
(399.74, 14.04, 248.25) (379.57, 7.54, 253.11) (1.81, 1.29, 1.80) Tools 5.4881
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.71946
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.69915
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.68079
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.66437
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.64988
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.63731
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.62665
Õ(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40459
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.39171
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.38248
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37689
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.37494
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.40458
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.074516
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.277929
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.495394
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732984
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.991415
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22899
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484432
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.759736
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.057336
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.379995
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.700793
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.967506
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.252447
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.584408
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.28454
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.38123
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53499
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.6365
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.61441
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.59428
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.57608
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.55981
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.54544
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.53299
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.52242
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.32138
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.071585
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27537
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494109
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734042
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960321
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.195636
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448521
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721035
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015526
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.334649
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.657279
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.921145
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.203031
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.680945
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39604
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60866
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46445
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.53484
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.51294
Ù(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.49298
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.47493
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.4588
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.44456
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.43221
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.42174
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.24234
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.068671
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.27231
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.491011
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.714342
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.929698
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.162785
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413189
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.682982
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.974338
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.289989
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.614753
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.875847
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.154735
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779329
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.50982
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.8239
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.3954
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.43665
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.41493
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.39512
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.37723
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.36123
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.34711
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.33487
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.32449
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.16741
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.065835
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.269219
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.487708
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.707878
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.909662
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.130378
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.378388
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.645449
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933801
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.246037
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.573185
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.831601
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.232434
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.879601
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69344
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76246
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32779
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.34181
á(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.32026
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.30062
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.28287
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.267
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.253
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.24085
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.23055
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09643
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.08373
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.07464
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.06914
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.06724
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.09653
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062991
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266181
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.484435
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.701664
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.903065
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.117967
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.347886
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.608478
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893906
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202783
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.532551
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.788384
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.321392
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.981774
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89028
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.70235
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26163
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.41545
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.39486
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.37619
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.35942
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.34453
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.33151
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.32036
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.31107
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02956
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.0169
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.00783
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.00532
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.00774
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.02967
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.060205
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263168
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.481222
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695653
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.896653
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11117
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340579
Û(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.586504
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.854628
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.160283
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491977
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.823595
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.411922
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08592
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09327
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64344
(399.74, 14.04, 248.25) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19687
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.67413
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.65312
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.63406
(399.74, 14.04, 248.25) (372.38, 7.57, 252.37) (1.67, 1.29, 1.68) Tools 12.61694
