¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
©(423.03, 14.86, 246.70) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.1988
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.40544
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.521442
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.672666
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.105259
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.775573
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382513
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452865
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.525795
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.614847
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.719575
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.828707
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942499
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.061208
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.185172
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.314628
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449999
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.571861
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.641451
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.713506
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.788105
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.86532
·(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.94532
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.028172
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113959
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.202885
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.294993
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392537
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.537944
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.689764
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.166365
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.867618
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.385053
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455482
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.528477
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60412
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.698962
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.807351
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.920335
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.038208
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.161273
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.289803
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.424159
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.560856
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.630228
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.702019
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776371
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.853343
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.933057
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.015636
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.101138
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189749
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.28153
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.409611
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555624
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.708105
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.229051
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.962564
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.384115
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45866
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.531755
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.60751
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.686043
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.786689
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.898921
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.015992
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13818
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.265811
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.399222
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.538751
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619928
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.691504
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765634
¶(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842371
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.921845
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.004148
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.08938
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.177719
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.287297
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.427839
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.57452
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.727698
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293423
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.06043
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381352
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462461
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.535639
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.611481
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.690143
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771705
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.878205
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.994494
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.11586
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.242608
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.375084
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.51364
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.610577
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.681969
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.755876
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832424
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.911667
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.993724
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.078747
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.170704
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.306067
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.447229
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.594623
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.748549
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.359463
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16137
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.378608
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46683
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.540123
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.616102
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.694877
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.776568
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.861322
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.973734
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.0943
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220227
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.351809
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.489421
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.602177
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.673383
¹(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.747109
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.823457
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.902493
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.984365
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.069173
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.189916
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.325933
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.467836
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615938
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.770665
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.427237
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.46066
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.375901
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471785
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.545209
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.621332
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.700262
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.782104
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867031
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.955151
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.073517
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.198627
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.329342
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466031
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.594716
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.66576
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.739328
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.815508
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.894379
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.976056
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.079106
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.210225
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.346966
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.489599
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.638518
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.794094
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.496767
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.37323
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477353
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.550923
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.627209
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.706303
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.788336
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.873416
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9617
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.053479
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177804
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.307691
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.443521
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.585634
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.659091
¸(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.732532
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80854
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.887247
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.973331
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.099822
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.231666
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.369132
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.512597
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.662367
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.818809
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.568147
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3706
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.483521
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.557261
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.633712
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712971
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.795181
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.880481
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.968973
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.060866
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.157765
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.286876
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.421834
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.563055
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.653366
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.726655
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.80256
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.881139
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.994426
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121653
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.254253
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.392527
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.536825
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.687458
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.844854
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.641345
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.367997
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.490263
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.564197
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.640832
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.72031
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.802731
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.888216
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.976955
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.069085
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.164756
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.266805
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.400975
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.541351
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.648606
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.721804
·(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.79757
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.893763
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.016619
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.144613
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.277998
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417101
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.562281
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.713828
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.872252
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.7165
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.365423
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.497617
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.571753
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648596
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728268
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.810946
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.89668
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.985663
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.078067
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17401
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.273665
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.380928
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.520498
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.644764
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.717898
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.797583
(423.87, 14.91, 246.78) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.916309
