¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
¨ (418.43, 13.43, 327.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73861
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.84753
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.16982
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29448
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.66731
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.706371
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.718297
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.731558
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.746169
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.762138
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.779479
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.798204
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81622
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75718
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.3833
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.75434
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.876444
(418.64, 13.47, 327.03) (420.52, 7.96, 303.92) (0.60, 0.85, 1.38) Fence 8.889598
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27932
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14168
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.35332
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57432
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.80538
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04706
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.5695
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47449
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.84896
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.676429
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.939842
¸(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21955
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06209
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27061
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48838
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71592
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95387
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.33477
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56377
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.97093
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.624186
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.884452
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16079
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.98443
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18994
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40449
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62867
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86304
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.10827
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65105
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.09029
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.572742
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.830008
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10302
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39322
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09733
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32271
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.54364
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77453
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.01607
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.29352
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.20693
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52217
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776443
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04618
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33284
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.95011
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21319
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.46069
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68822
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9262
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17529
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 24.32072
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.47237
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.723724
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.990316
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27351
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.75047
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.0634
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.33291
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.60419
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8387
Ñ(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08411
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22868
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.49664
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.46879
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.4445
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.42375
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.40653
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.4234
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.671908
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.935385
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21522
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51282
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.89738
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18045
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.45657
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.74749
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99526
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24848
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.33149
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.3036
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.27925
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.25842
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.24109
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.22726
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.2169
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.21002
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.20659
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.20664
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.21015
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.22291
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.23336
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.2473
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.26472
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375221
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.620956
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.881406
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15791
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45194
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69423
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03252
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30137
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58447
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88284
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15835
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.14254
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.14408
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.11968
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.09877
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.08134
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.06738
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.05688
Ï(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.04982
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.04621
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.04604
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.04931
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.06177
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.07192
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.08554
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 23.10263
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332216
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570808
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828318
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.10158
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39209
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49832
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84016
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15086
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.42646
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71685
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.02309
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32825
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.99005
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.9656
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94462
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.9271
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.91303
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.90239
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.89517
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.89138
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.891
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.89404
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.9062
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.91608
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.9294
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.94616
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.297103
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.52516
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.776106
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04624
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33329
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30932
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6392
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99071
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27329
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55596
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85393
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.16842
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03761
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.81688
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79584
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.77823
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76405
Ó(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75328
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74591
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74194
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74136
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.74418
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.75607
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.76568
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.77872
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.79516
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.261095
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.488768
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.727762
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.991853
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27556
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57745
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.44541
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.78445
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12469
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.40005
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.69011
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.99604
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.39597
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.67337
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.65227
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.63458
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62029
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.6094
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.60188
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59775
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.59698
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.5996
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.61121
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.62058
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.63334
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.90959
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225364
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.453078
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690081
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.940812
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.21883
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51715
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.25847
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58575
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93444
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24885
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.53136
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.82917
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14349
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.00279
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.51377
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.49601
Ï(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.48162
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47061
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46296
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45866
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.45772
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.46013
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.47149
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.48062
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.49311
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 22.50898
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.190229
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.417996
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.653086
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.901702
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.16505
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45793
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07807
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.39414
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73062
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08943
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37753
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66753
(418.64, 13.47, 327.03) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97347
