¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
°(324.69, 7.50, 366.32) (345.14, 1.59, 396.38) (12.16, 3.00, 1.46) Fence 22.05088
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.360524
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.585054
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.846767
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.113686
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.394687
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.703212
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.035898
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.399257
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.796774
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.238563
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32685
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89794
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5377
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25925
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.07913
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.01879
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.1063
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.37942
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88975
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.7102
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.83919
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.50046
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.47919
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.46087
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.44547
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.433
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.42344
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41679
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41305
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41219
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.41424
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.364435
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.589264
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8458
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.116386
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.397614
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.705144
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.038826
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.402465
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.801126
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.815177
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.32811
ª(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89935
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53932
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26104
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08118
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02113
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.10902
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38262
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89362
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71489
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.82415
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.52787
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.50656
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.48821
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.4728
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.46031
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.45074
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.44407
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.44032
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.43947
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.44152
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.368338
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593468
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.844639
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.119085
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.400543
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.707035
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.041757
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405679
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.353118
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.816295
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3294
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90078
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5409
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26285
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08324
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02351
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11179
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38589
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.89751
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.71688
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.67512
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.55827
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.53694
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.51855
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.50311
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.4906
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.48102
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.47434
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.47058
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.46972
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.47178
ó(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.372233
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.597661
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.843284
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.121781
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.403468
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709553
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.044685
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.408891
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354165
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.817483
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33066
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90221
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54255
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2647
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08535
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02593
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11461
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.38922
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90147
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6851
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.52863
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.5917
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.57033
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.55191
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.53644
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.52391
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.51431
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.50762
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.50385
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.50299
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.50505
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.37612
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.601848
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.8452
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.124479
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.406393
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.712735
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.047618
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.934874
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.355245
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818645
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.332
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90369
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54417
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26658
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.08748
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.02838
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.11748
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39255
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90551
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.65351
–(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.42144
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62818
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.60676
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.58832
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.57282
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.56026
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.55064
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.54394
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.54016
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.5393
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.54136
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.38
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.606024
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.84971
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.127171
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.409314
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.715916
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.05055
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93585
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356321
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.819851
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33331
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90516
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54584
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26844
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.0896
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03082
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12034
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39596
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90952
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62218
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.41339
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.66774
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.64628
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62779
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.61226
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.59968
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.59003
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.58332
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.57953
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.57867
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.58073
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.383869
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.610188
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.854207
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.129862
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.412233
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.719094
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.553679
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.936873
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357422
¬(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821058
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33467
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90668
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54754
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27037
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09179
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03334
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12325
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39937
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91363
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.62034
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40663
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.71041
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.6889
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.67036
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.6548
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.64219
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.63252
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62579
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62199
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62113
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.62319
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.387727
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.614346
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.858694
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.132549
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.415149
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.722269
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554585
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.937835
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.358521
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.822275
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33602
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90817
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54923
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27227
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09399
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03589
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.12619
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.40285
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91781
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.63076
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.40117
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.75621
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.73465
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.71608
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.70047
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.68783
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.67814
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.67139
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.66759
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.66672
(323.90, 7.36, 366.31) (332.96, 1.73, 397.45) (13.17, 2.90, 0.14) Fence 19.66878
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.391575
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.618488
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.863168
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.135234
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.418063
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.204903
(323.90, 7.36, 366.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.555533
