¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
õ(397.96, 14.25, 246.73) (389.55, 7.87, 266.51) (2.74, 0.76, 3.53) Tools 7.959884
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.013874
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.426648
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.869599
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.352366
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.88246
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.48293
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.14697
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.90523
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7921
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.75731
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87888
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21805
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.89091
²(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.035
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.59467
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.941678
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.087804
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.243966
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.411476
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.590902
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.783311
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.989291
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.211444
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.449994
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.708581
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.992384
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.300677
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.629739
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.006391
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.416761
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.858152
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.339616
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.867373
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.46593
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12622
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.87666
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.76309
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71305
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.82441
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.1341
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.80289
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.88214
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.51218
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.939222
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.08519
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.241275
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.408598
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.587819
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.779958
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.985682
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.207438
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.445605
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.703818
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.987314
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.294257
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.622921
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.999172
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.407217
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.847114
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.327322
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.852816
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44952
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.10618
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.84901
·(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.73501
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67009
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.77153
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0524
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71753
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.73354
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.40199
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.936866
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.08268
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.238691
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.405837
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.58486
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.776742
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.982221
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.203545
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.441394
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.699248
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.982448
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.288089
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.616625
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.992223
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.398013
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.836484
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.315178
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.838783
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.43358
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.08685
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.82229
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.7061
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.62843
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.72021
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.97292
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6217
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60579
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.24679
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.934607
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.080276
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.236216
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.403191
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.582025
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.773664
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.978909
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.199818
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.437362
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.694876
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.977781
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.282173
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.610568
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.985538
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.389149
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.826257
¬(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.302854
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.825274
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.41641
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0682
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79648
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66807
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.58803
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.67043
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.91194
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.52442
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.48668
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.0964
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.932446
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.077975
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.233849
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.40066
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.579313
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.770724
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.975742
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.196256
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.43351
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.690696
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.973319
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.276509
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.604752
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.97912
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.380624
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.816435
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.291006
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.812286
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39988
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05025
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77158
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63125
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.5489
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.62218
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.84927
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42992
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37114
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9388
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.930383
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.07578
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.23159
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.398245
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.576726
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.767921
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.972726
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.19286
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.429837
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686711
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.969056
¬(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271097
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.599176
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.972967
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.372437
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.807014
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.279633
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.799816
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.38398
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.03298
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75047
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.59562
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.51101
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.57542
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.78854
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33821
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.25905
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.76822
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.92842
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.073689
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.229439
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.395946
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.574264
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.765254
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.969858
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.189627
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.426342
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.68292
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.964996
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.265935
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.593843
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96708
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.364588
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.797997
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.268733
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.787862
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.36872
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0164
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.73012
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.56117
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.47066
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53016
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.727
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.1831
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.15042
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.60289
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.926553
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.071721
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.227396
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.393763
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.571923
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.762725
¥(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.967136
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.186562
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.423026
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.679323
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.961137
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.261024
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.588748
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.961459
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.357078
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.789379
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.258308
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.776425
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35409
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.0005
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.71053
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.52788
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.43078
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.4801
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.666
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.10914
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.04509
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.44262
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 4.924786
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.06991
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.225463
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.391695
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.56971
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.760334
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 5.964564
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.18366
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.419889
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.67592
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.95748
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.256364
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583892
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.955357
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.349902
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.781164
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.24835
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765501
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34008
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98528
(398.09, 14.14, 246.67) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.6917
