¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(421.96, 8.79, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53592
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19935
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.69902
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.19428
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73228
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32632
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94218
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62526
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.36378
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18713
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17403
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51754
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.56823
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.444152
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.764227
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.101352
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.466862
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.864537
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.29474
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.7141
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17083
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6678
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16992
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.70121
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.28535
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.90986
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5896
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.3314
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.15147
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.11392
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.42764
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.37857
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.417097
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.73824
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.07318
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.436281
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.831206
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.26221
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.68814
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14252
û(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63683
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14598
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.67501
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.25427
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87831
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.55456
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.29971
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.11659
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.05466
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35419
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19563
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.390093
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.709063
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.045144
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.40583
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.797996
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.22592
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66241
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11445
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6062
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12237
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.64922
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.22602
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85318
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.52215
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.26471
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08245
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99961
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.28296
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.07949
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.363134
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.679889
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.0172
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.375486
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.764982
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.18979
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.63688
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08664
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5759
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.09541
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.62388
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.19825
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.82857
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.49506
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.23138
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.04911
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.96221
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21244
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.96
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22733
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.33628
ï(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650846
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.989344
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.345284
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.732101
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15387
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.61158
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05905
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54595
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06255
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59895
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17091
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.79946
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.46854
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.20208
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.01646
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92575
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.34097
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.74398
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.99898
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.309515
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.621891
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.960033
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.315217
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.699362
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.11811
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.57629
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.03172
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51626
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03008
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.57446
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.14406
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.76993
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.44265
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.17342
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.81497
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.25026
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.26881
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.65742
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.77368
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.282827
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.593011
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.928761
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.285284
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.666793
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.08253
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.5373
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00459
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.4869
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.99796
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55036
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1177
¶(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7409
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.41734
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.74822
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.34868
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.21678
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.22136
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.59413
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.56095
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256245
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564319
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.897583
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.255494
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.634372
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.04715
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.49854
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97774
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.45789
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.96621
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.52367
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09176
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.59157
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.8549
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.53664
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.31016
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.1841
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.17468
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.52051
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44134
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.229758
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.535679
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.866576
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.225592
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602129
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01198
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.45997
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9511
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.42917
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.93478
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.3775
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6166
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14097
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.79264
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.49895
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.25383
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.14989
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.12877
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.44769
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29674
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.780983
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.103012
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.835648
ı(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.192038
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570041
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.976958
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42164
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.90951
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.05272
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.41084
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.92112
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.49715
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.10723
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.76011
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.46857
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.21018
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.11521
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.08363
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.37569
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.15107
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.75705
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.042974
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.352078
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.687397
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.049082
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.443661
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.867662
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32806
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.83523
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.34561
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.88811
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.46078
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.07405
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72818
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.43385
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.16742
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.08312
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.04935
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.3045
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.00705
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.733206
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.017232
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.324205
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.658756
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.017889
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.409568
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.833529
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.29055
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79381
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.31134
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8555
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.42486
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.04145
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.69145
ë(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.39915
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 15.12552
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.05215
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.01617
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.2341
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 19.86467
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.709455
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.991594
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.296453
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.630244
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.986848
(422.67, 8.84, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.375651
