¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
”(419.42, 8.38, 364.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28579
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.733665
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.958077
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.211784
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.485852
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.758839
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.062424
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.405338
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762699
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.159571
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.612058
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.06966
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.60632
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.17921
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.85802
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.58367
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.45389
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.40193
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.13194
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19373
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.88985
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.1628
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.44698
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.74304
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05167
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.37353
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.70951
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.21163
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.76455
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.32699
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.90557
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.709773
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.932419
©(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.1828
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.454503
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.729075
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.027839
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.367624
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.726123
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.115811
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.563731
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.02077
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.55195
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.12088
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79126
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.51435
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.37451
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.33723
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.08102
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.13579
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.72218
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96774
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.24228
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53153
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.83297
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.14729
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.47525
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81758
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.33556
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.89845
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.49666
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.686091
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.907032
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.154047
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.423413
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.699622
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.993571
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.330268
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.689958
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.07249
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.515914
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.975621
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.49822
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.06974
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72532
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.44589
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.29618
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.03623
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.03112
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.84706
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.3591
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.83492
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.08621
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34744
³(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62172
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.92881
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.24915
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.58343
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.93259
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.46685
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.04027
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.65013
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.66262
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.881876
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.125525
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.392584
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.670479
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.959616
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.29327
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.654204
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.029607
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.468603
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.932375
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.44512
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01929
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.66021
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.38606
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.21887
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.9565
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98219
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50627
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.99698
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52046
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.95387
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21113
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.47867
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.75699
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.04675
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35744
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.69843
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.05562
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.60592
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.28267
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.639356
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.856951
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.097235
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.362017
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.641646
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.926598
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.256629
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.617413
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.987161
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.421798
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.889683
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.39264
È(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.96635
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.59591
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.32918
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.14259
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.87796
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.86554
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18063
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65137
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.15297
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.68844
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.0792
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.34274
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61687
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.90215
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.19926
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.50882
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.83153
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19211
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.02813
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.616303
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.832261
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.069181
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.331714
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.613124
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.8958
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.220348
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.577766
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.947083
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.375497
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.847543
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34079
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.90848
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.53242
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.25727
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.06733
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.80054
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.76602
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14192
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.41221
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.80237
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.31541
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86352
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.21129
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.48132
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.76242
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.05503
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.35985
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.67756
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03199
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.78287
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.593465
³(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.807802
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.041362
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.301673
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.583146
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.865345
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.184426
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.538527
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.909456
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.329699
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.800192
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.28956
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.85134
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.46974
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.18633
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.80829
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.71397
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.63576
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16171
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43267
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.71546
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.01071
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.48475
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.04619
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.35031
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.62729
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.91562
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21593
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.55851
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.92357
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.30559
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.570004
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783576
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.013779
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.271898
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.550913
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.835232
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.148861
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.499696
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.872281
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.284402
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.750078
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.23895
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.79492
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.40785
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.11633
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.72676
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60117
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.50819
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.18352
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.45526
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.73883
½(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.03497
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.34436
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.66793
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.22364
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.49667
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.78173
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11245
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.45798
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.81926
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.19727
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.545991
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.759588
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.986435
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.242392
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.51898
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.805462
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.113655
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.461271
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.835561
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.239607
(420.74, 8.68, 364.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.700545
