¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Á(412.28, 12.70, 331.85) (412.94, 8.53, 306.04) (2.93, 2.52, 2.82) Tools 12.79508
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.41133
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00005
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.60125
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24993
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97746
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53434
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04952
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.62447
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.21535
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.49082
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.79766
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.12159
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46161
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.81883
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.21684
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.81752
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.46451
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.16327
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.930675
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.379009
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.863042
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38818
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.97412
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58081
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.22707
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.95175
¸(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.53917
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.06483
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.68187
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.27621
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55407
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.84461
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.16727
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.50935
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86877
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.26138
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.86533
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.51597
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.21874
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.906095
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.354148
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.836698
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3646
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.9477
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55998
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.2038
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92556
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.5484
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11809
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.74011
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33904
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61934
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.91255
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.21943
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.55907
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92079
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.30773
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.91507
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.56947
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25671
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.881203
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.328901
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808696
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.34052
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92077
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.53884
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.18014
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89891
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.59794
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.17208
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.79913
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.40388
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68681
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.98271
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29248
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.61703
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9749
´(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35799
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.96672
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6088
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.25856
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.855932
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.303138
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.780264
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31038
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89333
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.51734
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.15606
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88948
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.63462
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22681
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.859
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.47079
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75636
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0551
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.36791
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.69564
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.0394
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.41696
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00737
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61238
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.2624
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830291
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.274711
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.751466
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.27828
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.86539
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.49545
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1316
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89511
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66065
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.28224
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.91964
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.53978
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.82812
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.1298
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.44571
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.7768
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12411
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.45414
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.01245
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.61781
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.26825
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.804278
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.245911
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.722315
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.24575
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.83044
Ù(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47323
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.12112
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89993
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6869
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.31982
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.98115
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61091
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.90211
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20681
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.52597
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.86052
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.12963
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.40397
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.90918
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.6251
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.27608
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8074
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.421782
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.41957
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.418615
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.418919
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.420477
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.423295
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.427371
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.432713
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71339
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34889
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.04349
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.68421
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.97836
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.28624
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.57003
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82154
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.08337
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.35613
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64039
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57087
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28589
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.18426
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.434052
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.431887
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.430982
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.431334
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.432946
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.435819
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.439951
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.445352
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.74014
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.37827
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.08095
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.75971
— (414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.0569
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 13.56052
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 13.43193
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 13.30773
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 13.18775
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 13.07185
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.95989
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.15648
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.28624
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.55887
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.447481
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.445371
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.444518
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.444927
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.446598
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.44953
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.453725
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.459188
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 13.00561
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.87486
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.7486
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.62666
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.50888
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.3951
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.2852
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.17902
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.07646
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.02843
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.24079
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84183
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.84038
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.01541
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 22.01185
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.98318
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.95786
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.93587
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.91719
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.90181
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.88971
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.88089
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.87534
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.462083
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.460028
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.459235
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.459705
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.461439
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.464437
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.4687
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.474234
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.14528
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 11.98983
¤ (414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 11.88404
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 11.82808
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 11.79362
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 11.78978
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 11.80576
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 11.85243
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 11.92861
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.03953
(414.11, 12.86, 330.83) (414.00, 8.57, 303.93) (3.22, 2.69, 3.21) Tools 12.24243
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.79791
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.41595
(414.11, 12.86, 330.83) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.6335
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.43024
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.40255
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.37812
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.35693
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.33896
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.32421
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.31265
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.30429
(414.11, 12.86, 330.83) (407.44, 11.21, 296.08) (7.63, 2.69, 2.47) Cabin 21.29911
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.477867
(414.11, 12.86, 330.83) (416.69, 7.96, 307.51) (1.42, 0.85, 0.81) Fence 8.475871
