¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ô(343.23, 7.17, 364.46) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.077952
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.611922
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.589059
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.567332
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.546721
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.623346
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.722396
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.825488
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.932841
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.047022
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.342793
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.665673
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.15892
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 12.1341
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.99528
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.46805
(343.24, 7.13, 364.40) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.19119
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.55146
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.81647
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.14992
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.62848
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.17619
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7498
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.25942
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.56184
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438604
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.646502
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.879691
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.011075
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.540699
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.43688
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.413601
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.391442
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.370383
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.394148
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.485074
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.579618
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.677973
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.780339
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.959804
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.247949
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.562164
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.12229
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.18254
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.26011
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.4691
(343.24, 7.13, 364.40) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.19604
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.73869
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.05313
Å(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39693
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.9054
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.47196
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.00117
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.55431
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.20273
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438563
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.635324
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.867645
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.504811
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.274017
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.250325
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.227737
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.206234
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.1858
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.266177
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.353101
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.443444
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.537384
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.635108
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.875124
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.155967
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.461894
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.14718
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.2051
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.28301
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.48737
(343.24, 7.13, 364.40) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.20242
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.96158
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.29918
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.65392
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.19399
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.76846
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.26242
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.86161
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.39041
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438612
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628942
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.476351
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.122283
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.098176
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.075162
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.053221
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.032334
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.063749
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.143846
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.227027
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.313447
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.40327
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.540419
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.792892
Â(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 7.066738
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.19381
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.17386
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.22927
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.30756
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.507
(343.24, 7.13, 364.40) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.21034
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.20669
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.5551
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.92911
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.49495
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.02539
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.53405
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.18205
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.6584
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.438829
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.455315
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.047863
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.956225
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.932786
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.910409
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.889076
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.876105
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.95006
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.026812
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.106491
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.189243
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.275217
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.466504
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.713016
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.980152
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.22234
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.20234
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.25509
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.33378
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.52798
(343.24, 7.13, 364.40) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.2198
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.46158
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.82139
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.22282
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.7993
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.29247
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.8166
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.51641
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.9366
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.439166
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.033372
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.823647
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.799783
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.77697
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.755193
Ò(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.734432
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.770191
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.841144
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.914757
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.991156
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.070471
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.171592
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.394625
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.635412
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.89611
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.2527
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.23265
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.28256
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.36168
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.55033
(343.24, 7.13, 364.40) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.23081
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.72678
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.09867
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.52918
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.06201
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.57018
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.11068
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 20.03279
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.28865
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.025455
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.69971
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.675417
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.65217
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.629951
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.608738
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.602889
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.668595
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.736728
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.807395
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.880714
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.956808
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.106605
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.324714
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.559998
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.30679
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.28492
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.26481
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.31171
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.39128
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.57408
(343.24, 7.13, 364.40) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.24338
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.00288
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.38753
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.84201
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.33506
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.85907
Ó(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.44346
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.88334
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.6912
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.66175
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.559037
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.535354
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.512692
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.49103
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.470351
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.507917
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.57108
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.636558
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.704456
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.774882
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.847953
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.043333
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.256704
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.486698
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.34095
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.31901
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.29884
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.34256
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.42262
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.59922
(343.24, 7.13, 364.40) (353.66, 0.49, 340.27) (6.54, 1.16, 1.19) Tools 13.2575
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.28053
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.64421
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.17049
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 18.71368
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 19.29326
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 21.8565
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 22.22453
(343.24, 7.13, 364.40) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 23.91879
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.450053
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.425932
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.402825
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.380715
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.359581
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.358015
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.416655
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.47742
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.540399
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.605691
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.673396
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.787374
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 5.981721
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.190531
(343.24, 7.13, 364.40) (354.81, 0.49, 347.20) (3.26, 1.16, 6.55) Tools 6.415437
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.37702
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.35501
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.33478
É(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.37512
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.4557
(343.24, 7.13, 364.40) (351.96, 0.49, 341.67) (6.63, 1.16, 1.97) Tools 11.62577
