¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ˆ(385.91, 13.84, 254.52) (417.67, 7.69, 236.60) (2.02, 1.40, 1.75) Tools 20.85847
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.1582
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.447959
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.763366
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.107942
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.485841
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.8834
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.318898
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.800832
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4143
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.154
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.77903
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32792
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.88748
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.86473
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.6509
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.10776
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.08823
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.07115
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.0565
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.04426
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.443205
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.664192
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.90195
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.159293
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.449149
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.764668
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.10935
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.487417
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.887058
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.322928
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.805305
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.4103
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14942
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76138
Û(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.30854
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91111
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.87735
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.63352
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.24333
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.22367
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.20649
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.19175
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.17945
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445102
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.666219
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.904143
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.160766
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.450319
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.765947
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.110746
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.488931
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.89075
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.327004
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.809843
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40605
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.14451
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.73826
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.28978
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.89042
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.8919
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.61595
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.38365
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.36387
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.34658
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.33176
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.3194
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.447021
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.668295
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.906343
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.163151
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.451435
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.767161
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.112092
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.490423
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.894448
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.331111
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814381
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.40153
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13933
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.71191
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.27057
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.87042
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.90842
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.59818
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.5289
Ê(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.50899
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.49159
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.47668
(386.97, 13.86, 253.97) (408.85, 7.58, 231.71) (2.09, 1.13, 2.18) Tools 16.46425
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.448931
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.670359
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.908581
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.165568
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.452542
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.76837
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.113423
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.491871
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.898204
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.335238
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.818959
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39674
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13384
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.68613
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.24222
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85108
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.92691
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.58024
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.450859
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.672425
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.910804
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167971
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.453618
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.769547
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.114703
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.493269
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.90197
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.339388
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.823575
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39172
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12804
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66096
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.21454
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.8253
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.94737
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.56211
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.452817
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.674527
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.913059
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.170397
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.454659
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.770687
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.115957
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494654
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.905753
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.343583
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.828232
¿(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3864
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.12194
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.63637
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1875
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.79543
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.96984
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.5438
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454769
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.676627
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.91534
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.172842
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45568
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.771786
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.117157
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.495991
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.909561
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.347786
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.832889
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38083
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11258
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61236
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16111
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.76629
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 12.99432
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.52532
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.456734
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.678738
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.917611
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.17531
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.456672
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.77287
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.118351
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.497286
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.913412
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.352021
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837589
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.37797
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.09118
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.58892
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13537
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73787
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.02084
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.50667
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.458716
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.680873
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.919906
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.177795
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.45763
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.773921
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.1195
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.498549
¼(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.916104
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356287
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.842318
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38325
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.07029
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56607
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.11027
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71013
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.04941
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.48786
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460722
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68301
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.922205
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18028
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.459511
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.774945
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.120602
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.499774
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91746
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.360575
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.847094
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.38856
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04995
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54381
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.08579
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68314
(386.97, 13.86, 253.97) (406.51, 6.77, 234.15) (2.03, 1.40, 1.79) Tools 13.08007
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46272
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.685149
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.924526
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.182804
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.462214
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.775928
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.121684
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.500938
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.918786
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.364905
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.851859
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39391
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.0301
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52211
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.06195
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65683
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46472
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687325
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.926869
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.18531
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.464948
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.776893
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.122737
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.502096
¼(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.920042
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377296
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.856685
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39927
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01079
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50098
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.03873
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63123
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.466753
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689507
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9292
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.187837
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.467701
(386.97, 13.86, 253.97) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.777792
