¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ş(324.58, 7.19, 394.72) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62237
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.63862
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.8334
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.30849
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.04984
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.29264
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.12007
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.064628
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.299257
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536427
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784821
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053932
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.346416
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.642163
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.952949
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.312921
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.732369
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.198249
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.728135
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.314
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97032
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.72377
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.62999
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.64899
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.84706
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.32183
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.06734
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.30973
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.15207
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.066929
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.301749
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.536024
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.784385
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.053459
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.3459
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.64103
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951721
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.31634
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.736155
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.20269
è(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.733116
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.31811
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97509
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7293
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.63987
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.65931
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.86061
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3351
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.08477
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.32673
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.18378
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.069144
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304152
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.535614
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783941
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.052977
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.345376
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.640001
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.950601
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.319756
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.739934
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.207097
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.73806
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32222
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.97985
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.7377
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.64965
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.66959
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.87403
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.34829
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.10213
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.34364
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.21521
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.071276
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30535
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.5352
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783491
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.05249
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344846
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.639073
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.949593
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.323161
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.743707
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.211471
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.742967
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.32632
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.9846
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.74601
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.65932
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.67985
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.88734
ì(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.3614
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.11942
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.36042
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.24634
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.073321
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.30496
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534779
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.783037
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051996
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.344309
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.63825
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948699
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.32656
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.747468
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.215811
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.747766
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33042
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.98932
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.75423
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.66889
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.6901
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.90052
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.37444
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.13663
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.37664
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.27446
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.075281
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304565
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.534353
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782578
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.051499
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343766
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.637528
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.948509
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.329951
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.751221
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.220116
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.751402
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.33451
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99403
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.76235
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.67835
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.70033
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.91357
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.38739
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.15376
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.39281
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.29634
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.077153
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.304167
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533924
í(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.782112
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050992
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.343215
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636909
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.951577
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.333332
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.754965
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.224385
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.755033
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.3386
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.99872
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77038
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.6877
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.71053
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.92649
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.40025
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.1708
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.40891
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.31806
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.07894
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303762
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533487
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781641
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.050482
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342658
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.636394
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.954638
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.336703
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.758698
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.228617
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.758657
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34268
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00339
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.77831
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.69693
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.72071
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.93928
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.41302
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.18776
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.42496
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.33964
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.080639
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.303355
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.533047
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.781164
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049963
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.342094
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635979
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.957687
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.340065
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.762419
í(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.232811
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.762276
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.34676
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.00804
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.78614
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.70605
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.73086
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.95193
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.4257
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.20462
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.44094
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.36106
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.082248
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302939
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532599
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780679
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.049439
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.341525
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635669
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.960727
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.343415
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.766129
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.236967
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.765886
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35082
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01267
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.79387
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.71506
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.74099
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.96444
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.43829
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.22139
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.45684
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.38232
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.083771
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302522
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.532149
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.780191
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048911
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340947
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635461
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.96376
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.346755
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.769827
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.241086
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.769491
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35488
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.01728
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 11.8015
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 12.72394
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 13.7511
ñ(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 14.97506
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 16.45079
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 18.23807
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.47269
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 23.40343
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.085204
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.302099
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.531693
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.779699
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.048374
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.340364
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.635355
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 7.966778
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.350083
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 8.773511
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.245165
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 9.773088
(324.78, 7.16, 393.93) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 10.35894
