¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ö(423.63, 14.83, 246.57) (405.05, 7.67, 253.29) (1.64, 1.43, 1.67) Tools 6.735106
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.029035
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.233919
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.454246
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.687912
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.938043
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208698
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.502514
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.822542
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.172328
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.556211
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.970776
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.383309
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.837152
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33876
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.92384
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5919
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.29893
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09989
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.16512
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.46085
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.43676
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.41505
Ñ(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.39569
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.37867
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.36398
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.35161
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.34155
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.93616
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.494447
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.661685
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.840272
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.031466
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.236554
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.457071
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.689463
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.939749
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.21055
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.504505
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824716
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.174711
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.558847
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.964229
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.376133
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.829252
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33001
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.89319
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5494
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.25101
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17554
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.08591
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.476
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.45188
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.43014
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.41075
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.39371
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.37899
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.3666
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.95979
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.9517
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.496548
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.6639
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.842665
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034002
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239281
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.45919
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691199
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.941604
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.212575
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.506737
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.827115
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.17735
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.561746
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.958082
Ğ(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.3694
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.821836
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.3218
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.8771
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.52881
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.36264
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32865
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.1202
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.70657
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75473
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.44757
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.42815
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.41108
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.39633
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.98826
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.97776
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.96965
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.498744
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.666237
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.845145
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.03666
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.242143
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.460947
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.693095
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943648
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.214783
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.509132
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.829741
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.180227
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.564867
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.952364
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.363126
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.814925
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.31413
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.88412
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64599
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49771
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44983
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19438
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.61004
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.75196
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.23769
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.05477
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.03699
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.02163
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.0087
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.99816
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.99003
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.501015
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668649
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.847735
Å(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039449
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.245112
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.462837
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.695129
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.945845
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.217184
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.511706
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.832572
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.183304
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.568287
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.947028
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.357254
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.808476
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.33048
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.91669
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.76608
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.63631
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51809
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27053
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.51518
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.62926
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.22805
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.07776
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.05994
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.04455
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.02081
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.02102
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.01286
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.503353
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.67117
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.850429
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.042332
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.248205
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.464888
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.69735
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.948209
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.219738
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.514534
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.835613
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.186646
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.567941
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.942093
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.356689
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.83219
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.36025
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.00102
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88915
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7786
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.58818
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34875
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.42193
Ë(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 17.734
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.21975
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.50046
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.08536
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.06993
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.05692
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 15.93348
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.03814
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.505821
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.673783
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.853228
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.045317
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.250946
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.467066
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699678
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.950776
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222503
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.517513
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.838855
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.190207
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.563811
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.948772
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.381389
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.859559
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.39067
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08711
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.01527
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92462
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.66009
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.42906
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.33029
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.59723
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.21279
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.49164
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.11328
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.09781
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.08476
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.07413
(419.44, 14.86, 246.28) (391.08, 8.64, 236.07) (3.53, 3.50, 3.13) Truck 16.12235
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.508351
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.676476
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856125
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.048429
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.25312
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.46939
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.702179
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953488
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.225414
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.5207
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.842337
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.194028
½(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.576359
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.971659
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.406616
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.887447
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.42173
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.17464
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.14457
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03718
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.73386
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.5115
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 15.43412
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 17.45619
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 18.20717
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 20.48452
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) UnKnown 23.417
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.510975
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.679296
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.859122
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.05163
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255424
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.471869
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.704854
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.956332
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.22853
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524078
(419.44, 14.86, 246.28) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.846044
