¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ƒ(395.71, 12.26, 328.13) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 6.653321
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.801544
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.992911
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105108
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22251
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.3455
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474434
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.609702
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.751783
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.901164
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.058393
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.224053
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.523591
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834254
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.059389
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.299124
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.554864
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.828206
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.121004
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.595873
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.475598
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.658321
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.854575
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.024338
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.137804
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.256654
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.381095
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511631
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.648623
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.792521
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.943871
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.103163
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.358718
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.675103
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.939701
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.171251
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.418018
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.681466
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.963349
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.390589
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.24932
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.522487
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.708582
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.908632
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.056469
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.17134
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.291601
¸(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.417602
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.549763
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.68853
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.834299
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.987643
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.201602
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.503594
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.824869
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.048716
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.286993
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.541162
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.812727
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.195127
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.690281
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.570151
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.759799
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.963741
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.089405
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.205644
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.327394
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.455008
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.588876
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729414
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.877137
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.051705
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.340239
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.654621
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.93114
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.161441
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.406817
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.668709
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.00869
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.482496
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.22484
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.618697
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.811931
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01064
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.123106
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240821
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.364083
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.493301
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.628897
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.771319
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.921082
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.184469
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.484618
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.812151
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.040956
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.27805
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.530846
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.830584
¯(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.284468
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.60702
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.5482
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.668058
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.865037
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.043745
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.157613
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.276799
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.401649
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.532587
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.669968
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.814331
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.035693
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.322595
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.635031
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.925234
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.154518
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.398726
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660212
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095434
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.578224
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.19794
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.44545
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.718346
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.919109
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.077621
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.192914
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.313649
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.440149
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.572798
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.712048
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.893415
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.167931
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.466374
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.791922
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.035885
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.272008
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.523714
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.914739
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.377132
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.58132
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.66432
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.34023
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.769524
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.974169
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.112285
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229059
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.351364
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479504
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61398
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.757215
©(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.020099
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305433
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.616095
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.92188
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.150295
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.393585
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.741704
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.185073
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.677382
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.16742
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.51624
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.22624
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.821586
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.030281
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.147783
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.266058
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.389961
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.519855
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.656153
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.8787
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.151747
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.448526
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.772243
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033344
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.268649
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.575837
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.001351
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.472817
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.55189
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.51602
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.55883
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.10141
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.874586
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.069571
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.184047
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.303902
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.429488
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.561159
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.7432
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.004767
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.288571
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.597567
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.920799
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.148549
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.416574
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.825333
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.277278
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.779552
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.13246
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.47591
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.60418
§(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 21.01944
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.928488
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.105164
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.22115
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.342644
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469936
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.61324
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.864045
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.13571
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.430891
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.752806
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.033017
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.267658
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.656439
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.09008
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.570991
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.51785
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.6996
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.43436
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.65204
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.90816
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.983412
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.141557
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.259139
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.382267
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.511321
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.729103
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.989369
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.271727
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.579047
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.914676
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.149004
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.494191
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.910654
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.37151
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.966376
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.94438
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.60654
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 16.39138
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 17.70245
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Road 20.8207
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.039286
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.178809
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.297976
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.422822
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.599619
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.849202
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.119494
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.413184
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.733312
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.034755
ª(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.338094
(397.46, 12.16, 328.64) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.738373
