¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
ä(395.98, 13.93, 247.88) (385.60, 7.17, 266.02) (0.46, 0.49, 3.98) Tools 6.510681
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.27539
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.27172
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.27168
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Building 24.27526
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.86276
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.062963
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.278343
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.510498
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.761618
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.979595
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.208112
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.505612
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.834154
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.19398
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.589859
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.903106
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.215615
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.697144
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.811033
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.794405
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.779007
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.764826
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.751853
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.740074
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.729484
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.746038
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.863046
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.241483
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.517282
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.856159
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.055871
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.270658
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.502231
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.752665
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.970655
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.213471
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.515293
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.844671
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.205575
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.602625
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.91007
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.262847
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.774
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.778511
Û(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.761953
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.746618
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.732498
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.719578
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.70785
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.697304
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.716928
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.833021
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.233206
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.50559
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.849568
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.04879
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.263017
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.494014
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.743742
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.961967
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.222407
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.52507
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.855361
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217277
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615557
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.917628
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.332911
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.85225
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.43443
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.15237
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.54427
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.622872
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.606793
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.886305
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.875515
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.865928
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.955088
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.224926
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.493898
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.843012
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.041747
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.255446
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.485817
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734903
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.953507
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.231486
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534945
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866167
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.22915
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628599
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.931044
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.404242
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.931965
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.52408
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.11771
Ø(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.50706
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.656298
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.642526
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.856069
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.84532
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.83577
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.066401
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.264286
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.482209
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.836489
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.034738
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.247913
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477693
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.726061
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960957
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240622
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.544893
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.877036
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.241109
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.641317
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.996295
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.476785
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.01314
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.64479
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.08412
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.47101
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.105056
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.04096
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.984836
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.975931
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.968236
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.059526
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.596237
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.470526
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.82997
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.027763
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240388
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.469583
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.717299
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.9695
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.249908
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.554976
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.888062
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.253221
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.649801
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.062654
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.550653
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.09579
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.69365
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05158
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.43611
ç(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.059152
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.681431
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.669761
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.659269
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.649945
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.651789
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.566053
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.01777
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.823535
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.020817
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232926
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.461541
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.708556
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.969282
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.25035
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.556167
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.890149
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.256353
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.660827
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.106824
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.602748
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.15741
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66694
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02281
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.40497
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.015285
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.655705
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.644074
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.633618
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.624325
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.645254
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.537352
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 10.00541
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.81707
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.013928
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.225494
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.453535
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.699915
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.960174
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.240427
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.545369
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.878354
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.243381
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.650503
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.095386
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.838173
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.813323
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.795428
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.778775
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.763349
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.644056
ó(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.631285
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.619692
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.609269
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.600008
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.638719
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.510106
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 9.993053
(394.66, 14.01, 247.94) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 21.7887
(394.66, 14.01, 247.94) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 21.77895
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.810688
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007063
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.21812
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.445562
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.691286
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.951148
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.23063
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.534683
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.866664
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.230538
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640307
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.832174
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.805402
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.779967
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.76115
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.744571
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.730607
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.620885
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.608153
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.596597
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.586205
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.576971
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.632186
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 8.484297
(394.66, 14.01, 247.94) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 21.81477
(394.66, 14.01, 247.94) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 21.80174
(394.66, 14.01, 247.94) (361.00, 7.78, 260.56) (1.35, 1.29, 1.38) Tools 21.79199
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 5.804326
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.000249
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.210769
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.437619
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.682693
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.942199
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.220924
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.524105
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.8551
(394.66, 14.01, 247.94) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.217846
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.829702
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.800713
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.774074
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.748767
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.728321
ú(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.711812
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.700213
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.598986
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.586291
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.574767
(394.66, 14.01, 247.94) (374.38, 9.33, 260.09) (4.57, 3.83, 9.67) Truck 7.564405
