¡# Labeling File
Lidar Coordonates (x y z)(float)   BoundingBox Center (x y z)(float)   BoundingBox size (x y z)(float)   Object class (string)   Distance(float)
Ğ (335.73, 7.26, 312.31) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Intersection 10.79268
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5087
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77727
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.90632
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03996
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.17838
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.32178
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47038
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6244
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78403
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94957
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.117
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19163
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.26918
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.34973
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.43485
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.007777
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.229175
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.468561
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.728106
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.005407
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.299235
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.619975
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.980069
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.361924
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.653805
†(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.968154
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.307705
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.681909
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3878
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.66823
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.9869
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.44495
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.71496
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.84263
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.97488
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.11181
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2537
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.40067
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55301
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71094
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87471
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04038
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.11641
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.19565
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.27784
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.36322
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.009429
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.230979
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.470494
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.730204
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.006318
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.300238
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.621085
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979804
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.349769
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.640729
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.954094
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.292475
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.685534
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3689
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.64833
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.94365
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.38285
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.65492
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.78128
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91215
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.04767
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.18807
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.33354
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.48429
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64054
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.78806
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.93042
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03588
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12738
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.20986
„(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.2944
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.011056
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.232713
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.472395
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.732266
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.00719
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30119
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.622125
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979486
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.337959
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.628075
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.940438
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.289851
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.13568
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.3511
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.62957
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.92389
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.32224
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.59703
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.72216
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.85171
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.98589
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12488
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.26886
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41397
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.54456
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.6798
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.81985
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94391
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03419
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.12774
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.22471
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.012597
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.234432
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.474226
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.734258
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008059
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.302135
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.623166
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979111
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.326535
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.615781
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.927273
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.293905
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 10.66719
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.33436
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.61196
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.90535
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.26315
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.5413
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66521
€(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7935
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.92644
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.06405
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.1893
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.31349
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.44206
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.57518
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.71301
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.8552
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.9443
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.03665
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.13239
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01413
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.23606
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.476015
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.736206
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.008902
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303056
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.624154
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978709
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.315516
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.603925
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93087
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.29828
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.05639
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.31868
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.59548
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.88799
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.20555
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.48769
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.61044
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.73755
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.86178
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.9759
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.09404
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.21633
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.34294
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.47403
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.60978
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.75039
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.85759
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.94882
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 14.04338
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01563
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.237674
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.477746
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.738084
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.009719
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.303957
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.625155
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978173
€(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.304829
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.596664
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.93523
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.30299
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.04249
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.30406
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.5801
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.87177
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.1804
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.43613
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.55776
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.66448
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.77309
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.88553
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.00193
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.12242
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.24716
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.37628
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.51004
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.64853
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.77401
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.86413
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.95755
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.01707
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.239249
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.479436
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.739921
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.010564
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.30485
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.626118
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.978195
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.29455
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.601002
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.939938
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.308065
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.02958
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.2905
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.56586
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.85675
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.16454
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.37697
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.47688
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.58032
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.68739
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.7982
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.91291
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.03166
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.15459
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.2819
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.41367
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.55015
ƒ(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.69151
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.7825
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 13.87482
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.018451
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.240734
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.48103
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 6.740744
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.011343
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.305722
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.627069
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 7.979262
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.292298
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.60561
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 8.944916
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 9.313535
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.01765
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.27796
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.55269
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 11.84291
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.13433
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.31537
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.39724
(335.81, 7.26, 312.32) (0.00, 0.00, 0.00) (0.00, 0.00, 0.00) Terrain 12.49891
